index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
587,a080499_e04_1172_ii_2008_9892439_60,a080499_e04_1172_ii_2008_9892439.json,80499,330,Annual,60,could be,Webster Drilling and Exploration Ltd (Webster Drilling) were chosen for their experience both in difficult conditions and on islands subject to stringent quarantine conditions. Canavan and Edwards (1938) indicate that the hematite was thought to have formed by oxidation of detrital magnetite. The conglomerates variable thickness could be related to deposition in a braided Geology The geology of Irvine Island comprises Elgee siltstone disconformably overlain by Yampi Formation hematitic sandstone and conglomerate. These units form part of the Kimberley basin sequence (c. 1840Ma to c. 1800 Ma). The Kimberley Basin Sequence overlies the Hooper Complex (c. 1900 Ma to c. 1840 Ma).,False,60,60,1938,"Kimberley basin, Kimberley Basin","hematite, magnetite",,"conglomerates, sandstone, conglomerate","Elgee siltstone, Yampi Formation, Hooper Complex",,could be
965,a088814_atr_p24_4076_2010_10395341_45,a088814_atr_p24_4076_2010_10395341.json,88814,90,Annual,45,mineralisation,"During the reporting period GPM Resources compiled two geological maps; Figure 2, GSWA 100K geology map for the regional area and Figure 3, an interpreted solid geology map to assist in defining targets and interpreting historical data. Annual Technical Report P24/4076 Minara Resources Updated: 11/01/2011 Page 2 of 28 Annual Technical Report P24/4076 Minara Resources Updated: 11/01/2011 Page 3 of 28 Annual Technical Report P24/4076 Minara Resources Updated: 11/01/2011 Page 4 of 28 Annual Technical Report P24/4076 4.0 PREVIOUS EXPLORATION The Kalgoorlie North Project area has had extensive exploration conducted over a prolonged period from 1985 to 2005 which has resulted in the definition of numerous prospects and resource areas. The group of tenements at Scotia which include this tenement (see Figure 1 & Figure 3) covers the southern extensions of shear zone and lithological units which host the Aphrodite gold mineralisation identified by Goldfields Exploration Limited in 1997 and located five kilometres to the north-northwest. Goldfields Exploration conducted geochemical surveys and aircore drilling in the area which identified anomalous gold occurrences associated with northeast trending shear structures where they intersect lithological contacts. Mineralisation was encountered at the Circe prospect in the southeast of P24/4076 and at the Titan prospect on adjoining tenements P24/4082 and P24/4086 (Refer to Figure 4) Additionally targets were defined at Romulus in P24/4082, Bellerophon in P24/4077 and at Prima in P24/4081 and 4079.",False,45,46,"Annual, 1985 to 2005, 1997, P24/4081, 4079","Kalgoorlie, Goldfields, Goldfields, Bellerophon","gold, gold",,,,,"extensive, prospects, mineralisation, anomalous, prospect, prospect"
720,a082897_stirlings report 08 09_12255031_125,a082897_stirlings report 08 09_12255031.json,82897,226,Annual,125,"mineralisation, anomalous","Results revealed grades to2.13 g/t Au. Age: Archaean Structure: Conjugate sets of quartz veins, contacts, shears intrusives Geology: Abb, Aup, Agp, Aic, Aus, Adg, Abu, Ash Alteration: Chlorite, sericite, talc, silicification, sulphide, epidote, tourmaline Metamorphism: Greenschist facies Weathering: Variable. Mineralisation: Au, anomalous As, W, Mo, Zn 7.0 WORK COMPLETED Work completed by Townson included prospecting, costeaning and excavation of a small open pit. Mr P Clark (now dec) of Townson discovered mineralisation to the west of the open pit by surface prospecting.",False,124,126,,,"Chlorite, sericite, talc, sulphide, epidote, tourmaline",,"quartz veins, Ash, Greenschist",,Archaean,"Mineralisation, anomalous, discovered, mineralisation"
126,a088696_unlock-c49_2005_2010a_11153505_242,a088696_unlock-c49_2005_2010a_11153505.json,88696,604,Annual,242,prospect,"21 22 4.2.2.1 Ernest Prospect Gravity In August 2010 a gravity survey at the Ernest Prospect was completed. The survey consisted of 231 stations over 11, 1 km lines on a nominal 200m x 50m(station) grid and 39 infill stations on variable grids in two areas. Figure 11 shows the residual gravity image of the Ernest Prospect survey with the station positions displayed. The report covering the Ernest Prospect gravity survey is in Appendix 2. Figure 11: Residual gravity image - Ernest Prospect 22 23 4.2.2.2 Hardcore Prospect Gravity The Hardcore Prospect gravity survey was also completed in August 2010.",False,242,242,"August 2010, 22 23, August 2010",,,,,,,
1148,a097088_sr_e69_2583 shs 2012_12299911_273,a097088_sr_e69_2583 shs 2012_12299911.json,97088,1226,Final Surrender,273,mineralisation,"Massive sulphide bodies are usually fairly narrow and of short strike length, and they are often highly conductive. If sufficient pyrrhotite or magnetite is present, a magnetic anomaly may be associated with the EM anomaly. Stratiform deposits, however, commonly contain disseminated sulphide mineralisation, and electromagnetic responses over such bodies may be diffuse to almost non-existent. Strike length can be considerable in the case of stratiform deposits, and magnetic signatures, if any, tend to parallel the trend of the regional geology. SPECTREM EM anomalies are graded A, B, C or D, with grade A anomalies being the most favorable.",False,273,273,,,"sulphide, pyrrhotite, magnetite, sulphide",,,,,"mineralisation, trend of"
651,a081438_e20_620_report_2009a_10735834_48,a081438_e20_620_report_2009a_10735834.json,81438,172,Annual,48,prospect,The gold targets that suggest immediate investigation are: The Gidgie Bore Gold anomaly generated through work done by Placer is not accurately delineated in the historical reports. However its size of 880m by 50m and the strength of the anomaly at >180ppb Au warrants ground follow up of the RAB drilling collars as well as further soil sampling. The Stockyard East Prospect: to assess the planned follow up RC drilling by Cougar. of The historical drilling has been subjected to a detailed analysis in order to identify the structural trends of the gold mineralisation. This has been the basis for planning a series of angled RC drillholes to test the width of the mineralised structure in this prospect.,False,48,48,,,"gold, Gold, gold",,,,,"delineated, trends of, mineralisation, prospect"
461,a077701_ar_sandstoneproject_2007_11682457_1657,a077701_ar_sandstoneproject_2007_11682457.json,77701,2543,Annual,1657,"significant, mineralisation","A series of axial planar faults transect this area and a major Proterozoic dyke traverses the northern portion of the area. Based on aeromagnetics the main target consisted of the intersection of a series of northeast and north-south faults situated 2 kms north-northwest of the Oroya deposit. Two RAB traverses comprising of 12 holes (851 m) failed to identify any significant gold mineralisation. The best intersection was 0.14 g/t Au from 40 m depth in TAR2162. Atley Prospect: A reconnaissance RAB drill program spaced at 1000 m x 100 m was conducted to test a highly structurally disruptive north-south trending aeromagnetic feature in the far southwest portion of the SSGB, an area which is covered by 5 m-7 m of granitic sands and gravels.",False,1657,1657,,southwest,gold,,"sands, gravels",,Proterozoic,"significant, mineralisation"
1160,a097578_final surrender report e74 375 pyramid sub project rev1_11804486_65,a097578_final surrender report e74 375 pyramid sub project rev1_11804486.json,97578,144,Final Surrender,65,mineralisation,Figures 9B and 9C both show two separate peneconcordant redox changes. The second redox is mineralised in these and in other sections. Section H also has weak mineralisation in the reduced facies above the second redox change. The second oxidised facies seems to inter-finger with the reduced here just east of the mineralisation. This seems to suggest that the oxidation was secondary and mobilised mineralisation above it and below it.,False,65,67,,,,,,,,"mineralised, mineralisation, mineralisation, mineralisation"
486,a078262_annrept_horsem52-2512008_18134518_35,a078262_annrept_horsem52-2512008_18134518.json,78262,111,Annual,35,prospects,"August 1988 A31489 Barrack Exploration, M52/78 Horseshoe Range Mineral Resource Assessment of the Brilliant area. T. Parker, Z. Telakowska. January 1989 A31490 Western United Mining Services, Structural Analysis of the Brilliant and Trial Pit Prospects, Horseshoe Range. December 1988 A31488 Barrack Exploration & P. F. Robinson & Associates, Report on Geological Mapping of Horseshoe Range area. The Horseshoe Gold area has been exploited since 1897 when large nuggets were discovered by prospectors in a conglomerate deposit found in gullies at the foot of the Horseshoe Range.",False,35,35,"August 1988, January 1989, December 1988, 1897","Horseshoe, Horseshoe, Horseshoe, Horseshoe, Horseshoe",Gold,,conglomerate,,,discovered
123,a088176_caz_ear_e52_2183_2010an_15135000_42,a088176_caz_ear_e52_2183_2010an_15135000.json,88176,51,Annual,42,"further exploration, potential","Further exploration is warranted, including drill testing, to test the sub-surface iron ore potential.",True,42,42,,,,iron ore,,,,"Further exploration, potential"
551,a079710_file verification list_14089374_0,a079710_file verification list_14089374.json,79710,7,Annual,0,prospect,Regional Reconnaissance Prospect Underground Costean Aeromagnetics Radiometrics Electromagnetics Gravity Digital terrain modelling Other (specify) Drill sample Stream sediment Soil Rock chip Laterite Water Biogeochemistry Isotope Whole Rock Mineral analysis Other (specify),False,0,0,,,,,"sediment, Laterite",,,
889,a087079_e09_1298 2010a_11036705_108,a087079_e09_1298 2010a_11036705.json,87079,158,Annual,108,prospects,Results: The RC program carried out within the reporting period did not produce anomalous uranium results. The VTEM anomalies were explained by the occurrence of black shales with the best result being 8m of 884 ppm Pb from 176m. Budina and Thudgari representatives have no objection to exploration activity in the prospects occurring subject to the following conditions. No exploration work is to be undertaken at the three sites identified during the heritage surveys. During discussions with company representatives they stated that all DIA registered sites would be avoided.,False,108,108,,,,uranium,black shales,,,"anomalous, prospects"
254,a073028_annual report m39_255 2006_12475281_41,a073028_annual report m39_255 2006_12475281.json,73028,47,Annual,41,mineralisation,Station tracks and cleared former grid lines provide generally good access throughout the tenements however areas of dense vegetation can restrict vehicular movement. Table 1 Linden Project Tenement Details Mineralisation is restricted to faults and contacts with three dominant styles; 1. North northeasterly trending faults (as discussed above) 2. Northerly trending faults (such as the Great Billjim) 3.,False,41,41,,Linden,,,,,,
295,a073803_c137_2005_a_2006_12417736_132,a073803_c137_2005_a_2006_12417736.json,73803,143,Annual,132,broad,"Drilling targeted an interpreted BIF unit where it was structurally terminated by the Cowarna Fault. Previous drilling by WMC/Goldfields in the target area was spaced 900m x 160m. This drill spacing was considered too broad to effectively test the target, drilling was completed on a 160m x 80m spacing, infilling the previous drilling in the area of interest. Results received for this drilling were disappointing with no anomalous results being recorded. 7.0 EXPLORATION COMPLETED During the period 1st October 2005 to 30th September 2006 RAB / Aircore drilling was completed on E25/248, compilation and review of surface geochemical programs and a review of previous exploration on E25/278, which was granted during the reporting period.",False,132,132,the period 1st October 2005 to 30th September 2006,Goldfields,,,BIF,,,"broad, anomalous"
851,a086494_combined report 2010 complete_14673088_152,a086494_combined report 2010 complete_14673088.json,86494,512,Annual,152,"discovered, may indicate","Target 1 may have an extension to the NE with a linear mid channel response in Ch 25 along the fault, towards the tenement boundary with a larger conductor (not complete) over the boundary. T2 is 1km east - off the linear magnetic anomaly and could be part of a drainage channel running to the north east towards the salt lake. No massive sulphide strength conductors were discovered along the magnetic anomaly and this may indicate the nickel tenor of the ultramafic is low. A small hill with a conductor beneath is always a good target as hills can show have preferential weathering from alteration along one margin. There is a drainage channel nearby so this may be an older saline filled aquifer.",False,152,152,,,"salt, sulphide, nickel",,,,,"extension to the, could be, discovered, may indicate"
1265,a101782_20140328_sw_mt_final_drill_report_cofund_11722549_39,a101782_20140328_sw_mt_final_drill_report_cofund_11722549.json,101782,119,Co-Funded Drilling,39,extensive,"At 152 m depth high grade nickel copper sulphide veins were intersected within the basal contact zone of the Mulga Tank dunite, the veins dip steeply to the south and are sub- parallel to the drill-hole, which was not orientated optimally to intersect them. A 50 m thick zone of widespread and locally abundant late fractures and veinlets of chalcopyrite, pyrite and lesser sphalerite has been intersected from about 165 m (Photos 5a and 5b). The top 20 m of this copper-zinc zone comprises a 20 metre wide zone of extensive pyrrhotite that occurs in narrow veins and breccia zones and also as disseminations throughout the sedimentary rocks and basalt (Photo 5c). This is the source of the Upper target at Conductor 2. The zone of copper veining extends for a further 30 m down hole and at 180 m depth is coincident with a second 10 m thick zone of disseminated pyrrhotite within a unit of black shale, which is probably the source of the lower conductor at Conductor 2.",False,38,39,,,"nickel, copper, sulphide, chalcopyrite, pyrite, sphalerite, copper, zinc, pyrrhotite, copper, pyrrhotite",,"dunite, breccia, sedimentary rocks, basalt, black shale",,,"high grade, extensive"
590,a080536_pc_ann_tech_2008_11832532_119,a080536_pc_ann_tech_2008_11832532.json,80536,159,Annual,119,"significant, mineralisation",One diamond hole HD1 was drilled into the Hughes magnetic anomaly to a depth of 616.5m and a downhole gyroscopic and magnetic survey was done. A highly magnetic unit was intersected between 470-510m which was determined to be partially responsible for the Hughes magnetic anomaly. No significant mineralisation was intersected. A metre above the base of the black shales of the Jillawarra Formation is a 0.8m wide black pyritic calcarenite layer with 1410ppm Zn. Reconnaissance field trips were conducted to determine drill rig accessibility and prepare tracks for the proposed drill program.,False,119,119,,,diamond,,"black shales, calcarenite",Jillawarra Formation,,"significant, mineralisation, proposed"
988,a089891_cd_e70_3756_2011f_14366754_66,a089891_cd_e70_3756_2011f_14366754.json,89891,86,Co-Funded Drilling,66,proposed,"Whilst the drill rig was operating at the roadside, various traffic management signs and witches hats were placed for at least 100m either side of the drill rig and the local Shire Works Manager was regularly consulted about the suitability of the precautions taken. The green plastic bags and 1m re-split bags were collected every few days and stored on a salt affected piece of land close to the Great Eastern Highway with the owner?s permission. Deviation From Estimated Drilling Costs The program initially proposed comprised 100 Air-Core drill holes, followed by a second phase of up to 100 Deep RC drill holes in areas of encouraging results. RC drilling was adopted for the initial tests however, as this gave greater confidence of penetrating ferruginous duricrust and achieving an adequate test. The program was suspended after 21 drill holes as it was evident by then that the highly folded magnetic unit accessible along the roadsides, contained low levels of vanadiferous titano-magnetite of insufficient grade or extent to be potentially economic.",False,66,68,every few days,,"salt, magnetite",,"plastic, duricrust",,,"proposed, potentially"
213,a072158_c15_2006_2005a_15133097_63,a072158_c15_2006_2005a_15133097.json,72158,186,Annual,63,mineralisation,"At depth, the gold appears to be associated with epidote alteration in the footwall basalts. Esmeralda Exploration drilled a total of 23 RC holes at the Cashman mine and delineated a reserve of 46,500 tonnes at approximately +2 g/t to 50 metres of which approximately 8,000 tonnes have been mined to date and remains stockpiled on site (I9497, A50995). Copper mineralisation at The Copper Shaft (Cashman) is also thought to be a gossan after a volcanogenic exhalative sulphide deposit and is not considered to be a repeat of the Cashman structure (I9497, A50995). The Mikhaburra Mine was observed to be related to be related to vein quartz which strikes subparrallel (140o) to Cashman but dips in the opposite direction, to the south at 55o to 70o (I9497, A50995). Hard rock production from the Ruby Well Mine is reported total 4,120 ounces of gold from 7,500 tonnes of ore from a series of small shafts and pits set in gold bearing quartz reefs (I5886, A29591).",False,63,63,,,"gold, epidote, Copper, Copper, sulphide, quartz, Ruby, gold, gold, quartz",,"basalts, gossan",,,"delineated, mineralisation"
1019,a091043_11 annual report lakebarleee77-1397_15804547_54,a091043_11 annual report lakebarleee77-1397_15804547.json,91043,67,Annual,54,potentially,This however does not discount the possible presence of commercial grade uranium mineralisation at even shallow depths. A broad scale regolith geochemical survey over the Western Yilgarn has indicated that the light rare earth mineral Cerium Ce is present in the district to warrant expanding exploration for this and other rare earth elements and associated minerals. The work undertaken was for exploration purposes and to check for present of potentially harmful radiation in the working environment of future surface workers such as drill rig workers. No potentially harmful radiation was detected on the surface of the planned drilling programme. It is recommended that a modified geochemical survey be implemented and a drilling program designed dependant on results as soon as the Programme of Works to do so is approved.,False,54,54,,,"rare earth mineral, Cerium, rare earth elements",uranium,regolith,,,"possible, presence of, mineralisation, broad, potentially, potentially"
424,a076674_c065_2001_2007a_15299569_355,a076674_c065_2001_2007a_15299569.json,76674,1493,Annual,355,mineralisation,The mineralizing system forms pipe-like bodies plunging gently to the south. Mineralisation also exists within quartz stock work vein arrays trending NNW and steeply dipping to the west. A total of six (6) domains were identified in the Enterprise and Enterprise West mineralisation. The Dead Dog and Mad Dog mineralisation was not modelled at this stage. The mineralisation domains are depicted in Figure 3.4-9.,False,355,356,,,quartz,,,,,"mineralisation, mineralisation, mineralisation"
615,a080944_ssnw combine atr2008_9402510_319,a080944_ssnw combine atr2008_9402510.json,80944,843,Annual,319,"significant, potentially","KanownaBelle) No D2shear uk fv Ringlock Yes fv uk mv East Sampson Dam Yes mv uk fv LignumSwamp No fv uk mv Lignum Extended No mv uk BlackSwan Yes fv uk fv CessnaDam No unknown uk unknown 4.5.3 BalagundiSubdomain Extending northwards from the Balagundi Project area, the subdomain comprises bimodal tholeiitic and felsic volcanics and sedimentsboundedtothewestbytheMtMongerFaultandtotheeast bytheVictoryDamFault.Thedomainischaracterisedbytheabsence of ultramafic volcanic rocks. A series of coherent stratigraphic packages, bounded by either D1 or D2 structures, are defined, including the Red Bluff Gully package in the southwest, and the Lindsayspackage inthecentraleast.Otherpackagesarepresentbut havenotbeennamed. LithosXMineralExplorationConsultants 7/04/2008 PioneersSilverSwanNorthWestProject Page27 GeologicalInterpretation Thegeology isdominatedbyaseriesof interpretedD1thrustbound slicesofmaficvolcanics interbeddedwithasequenceofshales,felsic volcaniclasticsandstonesandprobably felsicvolcanics.Thesequence has been intruded by a significant volume of gabbro, potentially at several stratigraphic levels, ie, in both the mafic and sedimentary rocks.The little outcrop identified isdominatedby themafic rocks, with the sediments either generally under cover, lateritised or outcroppingasheavilyweatheredrocks.Duetothelackofstratiform magneticrocks (BIFandserpentinisedkomatiite) thesequence isnot wellmapped in the interpretation,with significantareasmappedas undifferentiatedBalagundiSequence. Dip and younging directions are poorly constrained; at Red Bluff GullyintheBalagundiProjectareathesequenceissteepeastdipping and east younging? ie, the stratigraphy comprises a basal basalt, intrudedbygabbro,overlainbyasequenceofshale,clasticsediments andvolcaniclastics,includingnarrowconglomerates,andiscappedby athicksequenceoffelsicrocks.",False,319,319,,"Balagundi, southwest",,,"unknown, unknown, felsic volcanics, ultramafic volcanic rocks, gabbro, sedimentary rocks, sediments, basalt",,,"significant, potentially"
430,a076813_07bfin_11739365_110,a076813_07bfin_11739365.json,76813,220,Annual,110,mineralisation,"SOUTHERN GEOSCIENCE CONSULTANTS Manyingee Project C:\Documents and Settings\Bill\My Documents\Vernon\Manyingee Uranium\Annual Report 2007\1748_GLA_SKYTEMreport062007.doc 3 2. SKYTEM SURVEY DETAILS All SkyTEM data was acquired with standard equipment working at a base frequency of 25Hz. Figure 2 provides a location plan for the SkyTEM surveying completed at the Manyingee Project over GSWA 250K geology and with known uranium mineralisation. Aim of the SkyTEM surveying: To detect and delineate potential palaeochannels and variations in weathering / overburden locally within the survey area. The SkyTEM system was powered by a large, hexagonal transmitter loop working at ~78A (four turn), providing a peak dipole moment of ~98000 NIA.",False,110,111,,,,uranium,,,,"mineralisation, delineate, potential"
387,a075793_coolgardie_combined_annual_2006_appendix5_13989295_379,a075793_coolgardie_combined_annual_2006_appendix5_13989295.json,75793,1396,Annual,379,"may indicate, mineralisation","Models of the sample correlogram can be used directly in Ordinary Kriging and Indicator Kriging. The various parameters of the variogram model, such as the nugget effect and ranges in different directions, describe properties of the statistical continuity of metal grades. For example, a variogram with high nugget may indicate that there is a high level of error in the sample grades being used to construct the variograms or that there is a high degree of variability in the grade over very short distances in the mineralisation. A different range in one direction compared to another is likely to be indicating that grade is more continuous in one direction than another. 5.2 Directional Controls on Gold Mineralisation Gold and indicator variograms were calculated and modelled for Domain 2, all sub-domains combined.",False,379,379,,,"Gold, Gold",,,,,"may indicate, mineralisation"
1406,a109597_a109597_v1_report_54,a109597_a109597_v1_report.json,109597,118,Final Surrender,54,prospect,"Conclusion and Recommendations Page 12 of 13 Printed: 15/8/2016 Appendices No Appendices as text are available Appendices Page 13 of 13 Printed: 15/8/2016 Exploration 2011 Work completed in 2011included drilling the Abernethy South Prospect and the area to the immediate north of Abernethy South. The aim of this drilling was to confirm previous historic intercepts as well as define the mineralised strike between the Airstrip Prospect and Abernethy South. Results received from this drilling (figure 2) include: ABAC0110: 3 metres @ 63.37g/t from 18 metres ABAC0100: 2 metres @ 4.81g/t from 79 metres ABAC0099: 6 metres @ 3.65g/t from 55 metres ABAC0041: 1 metre @ 27.20g/t from 62 metres Drilling confirmed historic intercepts at Abernethy South, as well as the continuation of mineralised strike from the Abernethy South Prospect to the Airstrip Prospect, along the Abernethy Shear Zone. Exploration 2012 A surface geochemical orientation program was completed testing various surface sampling methods of Lag, Mag Lag, Vegetation Leaf/Litter, Auger and -2mm Soil Sampling.",False,54,54,,,,,"Lag, Lag",,,
1186,a098554_finaldraft_e45_2639_2013a_17104801_1205,a098554_finaldraft_e45_2639_2013a_17104801.json,98554,1279,Annual,1205,"proposed, significantly","As heritage values of a place are part of the 'environment', these aspects of the EPBC Act protect the Commonwealth Heritage values of a Commonwealth Heritage place and the heritage values of a place on the Register of the National Estate. This part of the report summarises other matters protected under the Act that may relate to the area you nominated. Approval may be required for a proposed activity that significantly affects the environment on Commonwealth land, when the action is outside the Commonwealth land, or the environment anywhere when the action is taken on Commonwealth land. Approval may also be required for the Commonwealth or Commonwealth agencies proposing to take an action that is likely to have a significant impact on the environment anywhere. A permit may be required for activities in or on a Commonwealth area that may affect a member of a listed threatened species or ecological community, a member of a listed migratory species, whales and other cetaceans, or a member of a listed marine species.",False,1205,1205,,,,,,,,"proposed, significantly, proposing, significant"
1441,a091965_c193_2011_2011a_10396804_310,a091965_c193_2011_2011a_10396804.json,91965,880,Annual,310,anomalous,"They drilled eleven air core and one cored hole, and concluded the sample had been collected from alluvial gravel in a channel. Whilst the cored drill hole intersected massive diorite, some of the other drilling showed the presence of epidote-chlorite-biotite alteration, with variable carbonate alteration and veining, and traces of pyrite and arsenopyrite. Anomalous gold values in bedrock obtained by Newmont include: NEWHGAC-022:4 metres @ 0.29 g/t Au (repeated: 1 metre @ 0.56 g/t Au in weath. Class 2 goldfields appear less well developed than Class 1, and while they occupy similar areas, the average production (200,000 ozs) implies that hard rock production has yet to markedly exceed alluvial production. Class 2 goldfields are usually situated from 1-5 km west of small (< 50 km) first-order faults, or the inferred extensions of larger faults.",False,309,310,,"goldfields, goldfields","epidote, chlorite, biotite, carbonate, pyrite, arsenopyrite, gold",,"gravel, diorite, bedrock",,,"presence of, Anomalous"
484,a078179_c185_2005_a_2008_10578038_364,a078179_c185_2005_a_2008_10578038.json,78179,388,Annual,364,"anomalous, mineralisation","The channel 17 ratio (B/(dB/dT) is shown in Figure 52 and is interpreted to indicate zones of high conductance; these are shown in Figure 10 as EM1 4 and EM6. EM5 is of lower conductance but is coincident with a magnetic feature and is of interest. These EM anomalous zones could indicate sulphide mineralisation. Sylvania Project, WA Annual Report for Year Ending May 2008 Page 27 11.1.4 Ground-Based Electromagnetic Surveying In June 2006, AusQuest contracted Outer Rim Exploration Services to conduct ground-based LANDTEM PEM electromagnetic surveys over six separate areas (Figure 10) where strong late time conductors had previously been identified from the 2005 GEOTEM survey (refer Meakins and Ashley, 2006). The surveys were conducted using a Crone Pulse EM time domain system, a 200 metre moving transmitting loop set-up and 100 metre stations.",False,363,364,"June 2006, 2005, 2006",,sulphide,,,,,"anomalous, mineralisation"
242,a072693_cs_2006a_17092315_551,a072693_cs_2006a_17092315.json,72693,1617,Annual,551,mineralisation,"The mineralised komatiites of interest to this study lie in the UG, a narrow (5 km wide in the Mt Keith-Six Mile Well area), elongate (240 km long) belt that strikes NNW, dips W and is dominantly W facing. The stratigraphy for the UG is poorly understood, comprising of volcanic and volcanoclastic rocks (acid, felsic & mafic), sedimentary rocks (pelites, shales and cherts), basalts (pillowed, tholeiitic and high Mg) and komatiite sequences (olivine ad-mesoorthocumulates and thin spinifex textured flows). The olivine adcumulates, host to Type 2 NiS mineralisation are the thicker lenticular part of the komatiitic sequences and were originally interpreted as intrusive dykes, (e.g., Burt and Sheppy, 1975; Binns et al., 1977, 1982; Groves and Keays, 1979; Marston et al., 1981), sill-like feeder chambers for the overlying spinifex-textured komatiites (Naldrett and Turner, 1977; Lesher and Groves, 1986) or ponded lava lakes (Donaldson et al., 1986). However, a more recent interpretation indicates that these komatiites formed as channelized flows (Barnes et al., 1988c; Hill et al., 1990b, 1995; Dowling and Hill, 1990). These sequences are overlain by the E-facing Jones Creek Conglomerate, the basal contact of which represents a major Archan unconformity (Durney, 1972; Marston and Travis, 1976), dated at 2.695 Ga 0.015 (Rb-Sr total rock age; Roddick et al., 1976).",False,551,551,"1975, 1977, 1982, 1979, 1981, 1977, 1986, 1986, 1988c, 1995, 1990, 1972, 1976, 1976",long,"olivine, olivine",,"komatiites, sedimentary rocks, shales, cherts, basalts, komatiite, komatiites, komatiites",Jones Creek Conglomerate,,mineralisation
1032,a091851_e45_2840_2011_v_12544468_2,a091851_e45_2840_2011_v_12544468.json,91851,9,Final Surrender,2,potential,"The Project is located on the Yule granitic complex (figure 2). This complex consists of multiple generations of granitic rocks, with a weak ENE foliation. A review of all of the available data from the area was conducted to locate previous work in the area and identify potential targets. After reviewing all of the available data from this tenement FMG failed to identify any targets of economic potential. Therefore FMG has decided to surrender this tenement (E45/2840).",False,2,3,,,,,granitic rocks,Yule granitic complex,,"potential, potential"
1273,a102070_e37-980_2014_s_10001959_165,a102070_e37-980_2014_s_10001959.json,102070,168,Final Surrender,165,discovered,"The Jabiru / Inmet joint venture continued until 24 November 2004, when Jabiru acquired all of Inmets 65% interest in the Teutonic Bore Joint Venture. Jabiru now owns the Teutonic Bore Project 100%. In 2002, Jabiru discovered the Jaguar ore body, 4km south of the historic Teutonic Bore deposit and during 2007, mine construction was completed and underground production and ore processing commenced. In November, 2008, Jabiru discovered the Bentley ore body, 4km south of the Jaguar deposit and in 2011, underground development was completed and mining commenced. In April 2011, Jabiru became a wholly owned subsidiary of Independence Group NL (IGO) following a successful off-market takeover.",False,165,166,"24 November 2004, 2002, 2007, November, 2008, 2011, April 2011","Teutonic Bore, Teutonic Bore, Jaguar, Teutonic Bore, Jaguar",,,,,,"discovered, discovered"
227,a072301_c51_2003_2005a_12689345_42,a072301_c51_2003_2005a_12689345.json,72301,142,Annual,42,"mineralisation, delineate","The use of DHEM did not detect any off hole conductors within or near the drill hole. 4.2.2 Bardoc Nickel Target # 10 One RC hole, HNIC034, was targeted at the continuation of the ultramafic unit drilled intensely by the Scotia Nickel Mine owners immediately on the north side of the lease boundary for nickel sulphides in the early 1990s. The drill hole failed to intersect any nickel mineralisation but did however delineate a promising Base Metal zone within a black shale horizon. No DHEM survey was carried out on the drill hole as access was blocked immediately below the surface. The location remains an area of interest for Base Metal exploration and will be further investigated in the coming year 4.3 Geophysical Activities 4.3.1 Ground EM Surveys The ground EM Surveys were conducted by GPX Services.",False,42,43,"the early 1990s, the coming year",Bardoc,"Nickel, Nickel, nickel, sulphides, nickel","Base Metal, Base Metal",black shale,,,"mineralisation, delineate"
771,a084626_cr2009a_14595354_94,a084626_cr2009a_14595354.json,84626,122,Annual,94,possible,Drilling programs have been designed for the following reporting period to target damage zones in the shear zone marked by large quartz blows and changes in rheological boundaries against competent porphyry outcrops. The review of the Cutters Ridge Main Resource has proved that the resource is still uneconomic. Possible strike extensions are being considered to attempt to extend the resource and grade. Outcrop Mapping Detailed outcrop mapping and prospecting of the Gentle Annie Trend was completed in November 2008 over Mining Lease 15/692 and Prospecting License Application 15/5266. Mapping showed the geological sequence hosting the mineralization at Gentle Annie is part of the Kunanalling shear zone.,False,94,95,November 2008,Kunanalling,quartz,,porphyry,,,"Possible, mineralization"
1310,a103842_e80_3316 annual report 2014_96,a103842_e80_3316 annual report 2014.json,103842,239,Annual,96,follow up work,"Four samples were taken by Halls Creek Minerals in 1994-95, with mineralised rock fragments returning 46.2%Cu, and three soil samples returning between 0.38% and 0.53%Cu. A two metre wildcat auger sample was also taken and assayed 0.38% over the first metre. Follow up work was planned, but the JV switched to Brown Dog NL the following year. Analysis showed most samples to be between 10ppm and 390ppm Cu, with a maximum of 0.215%Cu, and a coherent anomaly over 2km strike length and up to 500m wide was defined (>50ppm Cu). A RAB drilling programme was recommended, however no reports are available to confirm whether this occurred, and given the tenement was surrendered in October 1997 by H Schulda, it seems unlikely the work was performed.",False,96,97,"1994-95, the following year, 0.215%Cu, October 1997",Halls Creek,,,,,,Follow up work
