index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
1603,a076827_doir e09-1247 mer 19dec07_12594381_31_old,a076827_doir e09-1247 mer 19dec07_12594381.json,76827,64,Annual,31,mineralisation,"REPORT PERIOD: Goldlaw Pty Ltd and WR Richmond Goldlaw Pty Ltd and WR Richmond Annual E09/1247 Annual Mineral Exploration Report 23 October 2006 22 October 2007 AUTHOR/S: H Davies Anderson's Tenement Management DATE: 1:1,000,000map sheet: The following programme was designed to cover three of the four Exploration Licences held at the Ti Tree project. The tenements have been subjected to various degrees of exploration, with tenement E09/1167 being the most advanced in that there has been some drilling, including three quite deep RC holes completed in areas exhibiting porphyry copper molybdenum mineralisation. The other two are less well explored and much of this work concentrated on evaluation the base metal massive sulphide potential of the tenements. The search for porphyry-related mineralisation is still at an embryonic stage.",True,29,33,23 October 2006 22 October 2007,,"copper, sulphide",base metal,"porphyry, porphyry",,,"mineralisation, potential, mineralisation"
195,a106287_pad_mer_15_vol 2_2260,a106287_pad_mer_15_vol 2.json,106287,2365,Annual,2260,significant,"Copies of the relevant licenses are presented in Appendix B; the current Groundwater Operating Strategy is presented in Appendix C. 25 March 2015 Annual Groundwater Monitoring Summary January 2014 to December 2014 Paddington Operations Vegetation cover and leaf litter cover across the landform was low as a result of grazing pressure, with goats sighted on the landform during monitoring. No perennial vegetation was growing within the vegetation monitoring quadrat on the northern face of the landform in 2014, resulting in a significant reduction in species diversity and plant density since 2011. Current species diversity levels are the lowest of all the waste landforms monitored in 2014. One introduced species was recorded on the landform in 2014; Carthamnus lanatus.",False,2260,2260,"March 2015, January 2014 to December 2014, 2014, 2011, 2014, 2014",Paddington,,,,,,significant
37,a077218_2007 annual report e 70-2729 katanning_15968128_102,a077218_2007 annual report e 70-2729 katanning_15968128.json,77218,166,Annual,102,possible,"G. Elliott identified six targets on E70/2729. magnetic anomaly over the Martling Farm area 3kms wide and over 2 kms wide. This anomaly suggests possible layering within a gabbroic complex. It is 10 kms WNW of Katanning, (rated a moderate priority by G. Elliott). Target 6, (546000mE/6277000mN), a relatively isolated strong magnetic response that may represent part of an intrusive margin, (rated a moderate priority by G. Elliott).",False,102,102,,Katanning,,,,,,possible
2018,a077724_combined annual report c5_2003 lake carey 032008_15470706_204_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,204,"potential, mineralisation","The other surveys were delayed pending revised mine plans. A report is presented in Appendix 8. An off-hole conductive (EM) geophysical target was identified by a previous explorer indicated potential for further sulphide hosted mineralisation at depth. This was followed up during the 2007 reporting period with a downhole EM logging program (DHEM) conducted on drillholes BNRC008, BNRC009 and BNRC010. The collar of BNRC007 collapsed, preventing re-entry.",False,202,206,2007,,sulphide,,,,,"potential, mineralisation"
859,a086626_m45_494_653_2009a_15080827_88,a086626_m45_494_653_2009a_15080827.json,86626,195,Annual,88,mineralisation,"By definition the stringer zone has less than 20% total sulphides, and this boundary can be rather subjective. However based on sulphur assays, there is a clear cut-off at 25 to 30% S with the massive sulphides. In practice this zone begins where the decrease in sulphide mineralisation allows host volcanic lithologies to be recognised. The lower contact is arbitrary, to some degree pyrite +/- chalcopyrite +/- sphalerite mineralisation is present throughout the volcanic sequence but demarcation of the stringer zone is dependent on the loggers perception of economic mineralisation. The very low strain and metamorphic grade has resulted in excellent preservation of the sulphide textures from which textural zonation has been recognized (Vearncombe, 1995).",False,88,89,1995,,"sulphides, sulphur, sulphides, sulphide, pyrite, chalcopyrite, sphalerite, sulphide",,,,,"mineralisation, mineralisation, economic mineralisation"
696,a082258_atr_e47_1417_2009_12770303_22,a082258_atr_e47_1417_2009_12770303.json,82258,108,Annual,22,"extensive, mineralisation","The Brockman Iron Formation consists of BIF, shale and chert and is divided into the Dales Gorge, Mt Whaleback, Joffre, and Yandicoogina Shale Members. The Dales Gorge Member is host to the majority of iron ore mineralisation, with Tom Price, Paraburdoo, Whaleback, and Rhodes Ridge being typical examples. During the Tertiary a series of erosion-deposition-hardpanisation (ferricrete) cycles resulted in the three regionally extensive Hamersley surfaces which can contain economic Detrital Iron Mineralisation. These surfaces have subsequently been eroded by the existing drainage system, often preserving remnants of the Hamersley surfaces in mesas. 3.2 Structure The Hamersley Province has undergone a complex deformation history, with at least five deformation events (D1-D5) recognised, as follows: D1 is indicated by layer-parallel isoclinal folds and boudinage of chert and BIF horizons.",False,22,23,,"Dales Gorge, Tom Price, Paraburdoo, Hamersley, Hamersley, Hamersley Province",Iron,iron ore,"BIF, shale, chert, ferricrete, chert, BIF","Brockman Iron Formation, Yandicoogina Shale Members, Dales Gorge Member",Tertiary,"mineralisation, extensive"
1657,a074172_nar_a_2006_9118939_31_old,a074172_nar_a_2006_9118939.json,74172,499,Annual,31,mineralisation,"The overall geometry is that of a discreet flat lying to shallow north dipping ore pod. This feature could represent a cavity filled with metal bearing fluids. Each of the drill hole sections are shown below displaying the mineralisation interpretation, and block model Zn grades. 10 11 NARLARLA RESOURCE REPORT 4.3b Waste rock geology The entire Number 2 pit area is characterized by slope facies carbonates. The dominant lithologies have been described by Ringrose (1984), as yellow-brown to red, partly dolomitised and fossiliferous, thinly bedded, Napier Formation packstones and grainstones.",False,29,33,"10 11, 1984",,carbonates,,"packstones, grainstones",Napier Formation,,mineralisation
2650,a074414_700-100-go-rep-0009_16221685_66_old,a074414_700-100-go-rep-0009_16221685.json,74414,83,Annual,66,"mineralisation, potential","Exploration activity over the Thomsons Group tenements during the 2006 reporting period was included in an ongoing review of near mine tenements in conjunction with a Telfer regional scale study. No mineral based exploration or mining activity apart from field visits was carried out on M45/10 & M45/253 during the reporting period 1/1/05 to 31/12/05. Gold and copper mineralisation present at the Thomsons Prospect remains a potential ore source for the Telfer Project. This mineralisation was investigated in relation to high arsenic-cobalt ores typical of Telfer and metallurgical studies completed at Telfer are apportioned to this tenement group. To improve confidence in the predicted recovery of arsenic and cobalt from the Telfer Reserve ore zones, analytical and metallurgical test work was completed during 2006.",False,64,68,"2006, 2006","Telfer, Telfer, Telfer, Telfer, Telfer","Gold, copper, arsenic, arsenic",cobalt ores,,,,"mineralisation, potential, mineralisation"
1685,a074172_nar_a_2006_9118939_408_old,a074172_nar_a_2006_9118939.json,74172,499,Annual,408,low grade,"Although some intersections of economic significance were returned, including 2 m @ 25.5% zinc and 14.7% lead, no additional ore positions were considered to have been located by this work. This work was poorly reported, and details of hole locations are unavailable. A proposal by the same party to treat stockpiled low grade material did not eventuate. A review of the exploration potential of the area together with a photo geological study was completed by J.S. Noakes and Associates in 1995.",False,406,410,1995,,"zinc, lead",,,,,"significance, low grade, exploration potential"
19,a074813_c154_2005_2006a_15815428_42,a074813_c154_2005_2006a_15815428.json,74813,209,Final Surrender,42,potential,"More detailed geophysical data could help with interpretation of bedrock geology and identification of potential pipe sources, but smaller, better defined target areas will need to be identified and prioritised by either geochemistry or indicator mineral sampling to justify acquisition of such data. Encouragingly, microdiamonds were located by the orientation samples in several places. However, indicator minerals to support these appear to be rare.",True,42,44,,,,,bedrock,,,"potential, support"
553,a079722_hi_e80_3735_2008a_14765942_135,a079722_hi_e80_3735_2008a_14765942.json,79722,154,Annual,135,potential,"HOATSON, D. M., 1990, Platinum group element mineralisation and potential in Australia, in Geology of the mineral deposits of Australia and Papua New Guinea, Volume 1 edited by F. E. HUGHES: Australasian Institute of Mining and Metallurgy, Monograph 14, p. 8598. HOATSON, D. M., 1993a, Summary of geoscientific information for the East Kimberley, Western Australia, with specific reference to the Dixon Range 1:250 000 sheet (SE 52-6) and Gordon Downs 1:250 000 sheet (SE 52 10): Australian Geological Survey Organisation, Record 1993/32, 76p. HOATSON, D. M., 1994, Geological setting and mineral potential of early Proterozoic layered maficultramafic intrusions, East Kimberley, Western Australia: Geological Society of Australia, Abstracts, no. HOATSON, D. M., and TYLER, I. M., 1993, Prospective layered maficultramafic intrusions in the East Kimberley: Australian Geological Survey Organisation, Research Newsletter 18, p. 89. PAGE, R. D., BLAKE, D. H., SUN, S. S., TYLER, I. M., GRIFFIN, T. J., and THORNE, A. M., 1994, New geological and geochronological constraints on volcanogenic massive sulphide prospectivity near Halls Creek, (WA): Australian Geological Survey Organisation, Research Newsletter 20, p. 57.",False,135,136,"1990, 52 10, 1994, 1993, 1994","Australia, Australia, Kimberley, Western Australia, Gordon, Kimberley, Western Australia, Australia, Kimberley, Halls Creek","Platinum, sulphide",,,,Proterozoic,"mineralisation, potential, potential, Prospective, prospectivity"
2884,a075946_c76-2000a07_16086229_19_old,a075946_c76-2000a07_16086229.json,75946,64,Annual,19,mineralisation,"The road diverges at the Linden Mining centre and heads in a north west direction towards Yundamindera and the tenements can be accessed via by numerous pastoral tracks and fence lines. GEOLOGY 4.1 Target Gold deposits within the region are a mixture of low tonnage high grade underground and moderate grade, moderate tonnage open pit developments. Gold mineralisation occurs in a Great Gold Mines N.L. 009 157 439 C 76/2000 Yundamindera 2006-2007 Annual Report C 76-2000, A07 2 variety of host rocks and structural settings with the nearest workings being the Butcher Well and Tin Dog Flats mining areas 15 kilometres to the north. Both areas lie in the NNW trending Mt Hornet Shear zone which is a complex zone of shearing and syenite intrusions.",False,17,21,2006-2007,"Linden, Yundamindera, Yundamindera, Butcher Well, Hornet","Gold, Gold, Tin",Gold deposits,"host rocks, syenite",,,"high grade, mineralisation"
216,a072178_eureka annual report 2005-2006_14675181_50,a072178_eureka annual report 2005-2006_14675181.json,72178,68,Annual,50,"underground resource, underground resource",Limited drilling below the underground resource has returns low assay grades compared to the open pit and underground resource drilling. This infers supergene enrichment of gold values may be present in the vertical zone covering the open pit and underground resources.,True,50,51,,,gold,,,,,"underground resource, underground resource, underground resources"
1949,a081631_c130_2006_2009a_15094235_197_old,a081631_c130_2006_2009a_15094235.json,81631,355,Annual,197,mineralisation,Sheared Archaean dolerite. Moderate biotite/muscovite/carbonate alteration. 1% pyrrhotite & pyrite mineralisation. Expect possible Au anomalism? Sheared Archaean dolerite.,False,195,199,,,"biotite, muscovite, carbonate, pyrrhotite, pyrite",,"dolerite, dolerite",,"Archaean, Archaean","mineralisation, possible, anomalism"
1197,a099104_e29_807_2013a_16751713_42,a099104_e29_807_2013a_16751713.json,99104,84,Annual,42,mineralisation,"Volcanology of the Archean Lunnon Basalt and its relevance to nickel, sulphide-bearing trough structures at Kambalda, Western Australia. Deformation Controls on the dynamics of fluid flow in mesothermal gold systems. Fractures, Fluid Flow and Mineralisation. Archean Volcanic and Sedimentary Environments of the Eastern Goldfirlds Province, Western Australia a Field Guide. Geological Survey of Western Australia.",False,42,43,,"Kambalda, Western Australia, Western Australia, Western Australia","nickel, sulphide, gold",,,Lunnon Basalt,"Archean, Archean",
1421,a077125_annual_r_10451641_39,a077125_annual_r_10451641.json,77125,49,Annual,39,presence of,"Due to the locality and the presence of other large-scale production mines in the vicinity we believe further close examination of the feature is warranted. Due to the locality, and the closeness of other nickel and gold mines and prospects, perhaps an IP program should be considered across this anomaly.",True,39,40,,,"nickel, gold",,,,,"presence of, prospects"
1448,a097794_burracoppin 2013 annual c198-2010_17492535_215,a097794_burracoppin 2013 annual c198-2010_17492535.json,97794,284,Annual,215,anomalous,"If this is the case then there is gold/tungsten mineralisation over a strike of approximately 3.7km from the historic Easter Gift deposit to drillhole BURC026. Four drill holes (BURC028031) were drilled just south of Johnstons Road to the northwest of the beak of the Duck. The eastern-most drill hole produced an anomalous gold result of 0.43g/t Au over four metres from 128 metres depth with elevated bismuth and copper assays. This occurred in a broad dolerite interval that was weakly chloritised and had minor quartz veining, see Table 4. Hole ID From To Au (ppb) Bi (ppm) Cu (ppm) BURC028 128 132 426 11.1 153 The four metre re-split result showed that the gold was virtually confined to the one metre interval of 131132 metres, as was the bismuth anomaly; however the copper assays do not closely correlate with gold, see Table 5.",False,215,215,,,"gold, tungsten, gold, bismuth, copper, quartz, gold, bismuth, copper, gold",,dolerite,,,"mineralisation, anomalous, broad"
149,a094570_gswa_2012_e15_1165_bonnie_vale_17856548_4,a094570_gswa_2012_e15_1165_bonnie_vale_17856548.json,94570,113,Annual,4,mineralisation,"Location: The Bonnie Vale North project is located 25 kilometres southwest from Kalgoorlie and just north of the historic Bonnie Vale mining centre, in the Coolgardie Goldfield of Western Australia. Access within the tenement is provided by the unsealed but well maintained Coolgardie North road and by the gravel Jaurdi Hills Road. Geology: E15/1165 lies within the Archaean Kalgoorlie Terrane, immediately west of the regional Kunanalling Shear Zone which is associated with gold mineralisation along its 120 kilometre length. A belt of mafic and ultramafic rocks trends northeasterly through the central project area, between granites to the west and felsic volcanics to the east. A small granite intrusion in the northeast sector adjoins the Kunanalling Shear Zone.",False,4,4,,"Bonnie Vale, southwest, Kalgoorlie, Bonnie Vale, Coolgardie, Western Australia, Coolgardie, Kalgoorlie Terrane, Kunanalling, Kunanalling",gold,,"gravel, granites, felsic volcanics, granite",,Archaean,mineralisation
2449,a082532_cl_ 2008a_15366624_20_old,a082532_cl_ 2008a_15366624.json,82532,140,Annual,20,mineralisation,"No significant results were returned. Three holes were planned for M38/389. These holes were targeting an interpreted extension of the Farside mineralisation. Only two of the holes were drilled as heavy rain resulted in access issues for the third hole. The program proved a technical success showing that mineralisation does extend to the south, however there seems to be a decrease in both grade and width.",True,18,22,,,,,,,,"significant, mineralisation, mineralisation"
2560,a072096_e70_2582_annual_11099243_63_old,a072096_e70_2582_annual_11099243.json,72096,100,Annual,63,mineralisation,A peak value of 1326 ppb Au (Appendix 6) and 300 ppm Cu was returned. This anomaly is yet to be followed up. Weak Au anomalism in basement samples extending approximately 400m NNW of the known zone of mineralisation suggests that the mineralised trend may continue in this direction. 5.6 Reverse Circulation Drilling A total of 48 RC holes were drilled for 3400 m by Blue Speck Drilling and later by Leon Marsh Drilling (Figure 8). The second phase of 14 holes was completed after the aircore drilling.,True,61,65,8),,,,,,,"yet to be followed up, anomalism, mineralisation"
1783,a076932_e80_2389 2007a_14087599_252_old,a076932_e80_2389 2007a_14087599.json,76932,472,Annual,252,"potential, mineralisation","These results indicate that the mineralisation at the Hunter is at a deeper level or has been overprinted by a porphyry style event. The positive results from the recent sampling clearly justify further work, including the definition of drill targets, as well as further rock chip sampling to the north and east, as these areas have only received minor testing to date. Together with the ground holdings at the Wilson River, Tunganary and Dunham Projects (covering some 500 km2 of potential host rocks), Northern Star is strategically placed to take advantage of the emerging epithermal style of gold mineralisation in the Kimberley region. FROG PROSPECT Northern Star is also pleased to advise that results from an initial field assessment of the uranium potential of the Dunham Project, initiated at the Frog prospect, has confirmed the presence of uranium mineralisation. A number of uranium occurrences had been identified within the Dunham project.",False,250,254,,Kimberley,gold,"uranium, uranium, uranium","porphyry, host rocks",,,"mineralisation, potential, mineralisation, potential, prospect, confirmed the presence, mineralisation"
1587,a078725_abydos_cmbned report_0708_16201230_136_old,a078725_abydos_cmbned report_0708_16201230.json,78725,237,Annual,136,possible,A total of 200 holes were drilled for 11517 metres. Drilling was carried out by Mt Magnet Drilling and Peak Drilling Services. Samples were collected from 1 metre drill returns using a two metre composites cone splitting method (where possible) with the samples for assaying being less than 3 kilograms. The drill return samples were placed in plastic bags directly from the drill rig and later disposed of after the program and when sample assays have been reviewed. Samples were submitted to Ultratrace Laboratory in Perth and analysed for the Atlas Iron Ore Suite.,False,134,138,,Perth,,Iron Ore,plastic,,,possible
194,a105894_a105894_v1_report_176,a105894_a105894_v1_report.json,105894,225,Final Surrender,176,mineralisation,"The companies predominantly explored the area for uranium mineralisation, with other exploration conducted for phosphate and diamonds. E08/2165 During 1966, the Electrolytic Zinc Co. of Australasia Limited (EZC) held a Temporary Reserve (TR70/3174) covering the southern part of the current E08/2165 licence area and extending westwards to the Exmouth Gulf. EZC were targeting phosphate mineralisation within Permian and Cretaceous sediments. The results of the drilling indicated that the reserves were devoid of any economic concentrations of phosphate. The only area identified with any 7.",False,176,176,1966,Exmouth,"phosphate, diamonds, Zinc, phosphate, phosphate",uranium,sediments,,"Permian, Cretaceous","mineralisation, mineralisation"
1732,a085500_p28_1047_cr34639 fr_ver_15644485_21_old,a085500_p28_1047_cr34639 fr_ver_15644485.json,85500,27,Final Surrender,21,mineralisation,Internal granitoids and porphyries are also common and metamorphic grade is typically Greenschist to Amphibolite facies. Locally the geology of the Pinjin Project area comprises a moderately to steeply east dipping sequence of dominantly mafic and felsic volcanic rocks with dolerites and ultramafic rocks also common. A package of talc chlorite schists and other variably sheared ultramafic units dominate the central area of the project and host the gold mineralisation at Kirgella. The southern area is dominated by granitic intrusives covered by a veneer of greenstone lithologies. Metamorphic grade appears to increase from greenstone in the west to amphibolite in the east.,False,19,23,,Pinjin,"talc, chlorite, gold",,"granitoids, Greenschist, Amphibolite, felsic volcanic rocks, dolerites, schists, greenstone, greenstone, amphibolite",,,mineralisation
1518,a080198_mithril_pardoo 2008 annual report_12750651_2_old,a080198_mithril_pardoo 2008 annual report_12750651.json,80198,308,Annual,2,potential,"The Pilbara region of Western Australia has been largely overlooked for base metals by modern explorers due to its remoteness away from better known gold and nickel sulphide deposits of the Archaean Yilgarn of WA. Areas such as the Eastern Goldfields region received the bulk of Western Australias exploration expenditure for many years. More recently, the Pilbara region has seen increasing interest for gold and base metal exploration due to higher commodity prices, the recognition of its mineral potential, developing infrastructure and historical inactivity. Segue took control of the Pardoo Project from Westralian in October/ November 2006. Work completed during the 2007 exploration year includes; 1 Geophysical modelling of Westralian electromagnetic data 2 Helicopter-based VTEM geophysical survey.",True,0,4,"many years, November 2006, 2007 exploration year","Pilbara region, Western Australia, Goldfields, Pilbara region, Pardoo","gold, gold","base metals, nickel sulphide deposits, base metal",,,Archaean,potential
571,a080105_e24_131_2008ar_15867926_45,a080105_e24_131_2008ar_15867926.json,80105,71,Annual,45,"assist in identifying, broad","The broad spaced drilling that has been completed in the project area was successful in identifying anomalous gold associated with granite under cover. There is potential for the Mt Vetters project area to host gold in granite style mineralisation similar to that known in the area of the Broad Arrow project, however the extensive cover masks any potential surface geochemical response. Modern exploration, incorporating geophysics, would assist in identifying suitable structural settings beneath the cover, based on knowledge gained from the Broad Arrow area. This work would be followed by drill testing of specific targets generated, plus the previously drill identified anomalous gold zone. Geophysics, combined with broad spaced drill testing, would also assist in defining any potential palaeo drainage channels in the project area.",False,45,45,,"Broad Arrow, Broad Arrow","gold, gold, gold",,"granite, granite",,,"broad, anomalous, potential, mineralisation, extensive, potential, assist in identifying, anomalous, broad, potential"
2709,a076261_e15_598_ann07_16621183_92_old,a076261_e15_598_ann07_16621183.json,76261,128,Annual,92,extensive,"This prevented headward erosion emanating from the Lake Cowan palaeo-drainage from disturbing areas north of the dyke. South of the dyke the processes of Recent erosion are apparent with dendritic drainage channels presently feeding onto the lake surface. This erosion has incised the regolith over extensive areas, exposing bedrock south of the dyke and generating a slightly undulating relief comprising hillocks and rises of outcrop separated by colluvium-filled swales. The erosion effect distal from the active drainage systems is not so apparent and there are a few areas, particularly near the western boundaries of the tenement, that have a preserved soil profile. The AngloGold soil survey (400m by 40m on east west lines) effected a good reconnaissance-density coverage over most of the tenement (See Fig.",False,90,94,,,,,"regolith, bedrock, colluvium",,,"extensive, rises"
718,a082871_090615 meentheena e45 2757 annual technical report ye 090403_12378009_14,a082871_090615 meentheena e45 2757 annual technical report ye 090403_12378009.json,82871,86,Annual,14,"mineralisation, mineralisation",Flourite mineralisation is widespread within the area and two distinct modes of mineralisation have been noted namely as the inner fillings of quartz-lined amygdales in some andesitic lavas and as fracture-fillings in the andesite and chert clast conglomerates Exploration conducted during the reporting period has been focused on determining the extent of previous exploration undertaken and in the development of an exploration model.,True,14,14,,,quartz,,"andesite, chert, conglomerates",,,"mineralisation, mineralisation"
461,a077701_ar_sandstoneproject_2007_11682457_1657,a077701_ar_sandstoneproject_2007_11682457.json,77701,2543,Annual,1657,"significant, mineralisation","A series of axial planar faults transect this area and a major Proterozoic dyke traverses the northern portion of the area. Based on aeromagnetics the main target consisted of the intersection of a series of northeast and north-south faults situated 2 kms north-northwest of the Oroya deposit. Two RAB traverses comprising of 12 holes (851 m) failed to identify any significant gold mineralisation. The best intersection was 0.14 g/t Au from 40 m depth in TAR2162. Atley Prospect: A reconnaissance RAB drill program spaced at 1000 m x 100 m was conducted to test a highly structurally disruptive north-south trending aeromagnetic feature in the far southwest portion of the SSGB, an area which is covered by 5 m-7 m of granitic sands and gravels.",False,1657,1657,,southwest,gold,,"sands, gravels",,Proterozoic,"significant, mineralisation"
2479,a078078_bb_a_el702752_2008_11616028_30_old,a078078_bb_a_el702752_2008_11616028.json,78078,156,Annual,30,potential,"The majority of the more prospective portion of the Basin is beneath quarantined State Forest. The area is well serviced by existing infrastructure, including road, rail (abandoned) and power. The area is not encumbered by major natural impediments to mining (no major water courses, no classified reserves etc), high value potential land use, infrastructure, old mine workings, etc. Approximately 88 boreholes have intersected significant coal seams in the deposit. These boreholes have been geophysically logged and the coal seams confidently correlated.",False,28,32,,,,,"coal, coal",,,"prospective, potential, significant"
1762,a076932_e80_2389 2007a_14087599_98_old,a076932_e80_2389 2007a_14087599.json,76932,472,Annual,98,extensive,"They undertook geological mapping, extensive drilling and sunk two shafts on the sites of holes PD11 (11.6m) and PD63 (14m) in order to obtain bulk material to: use for metallurgical test work, confirm the results from the percussion drilling. The shaft at PD11 (MGA 428 761E, 8 153 893N) at least is still clearly visible and was visited by the author. The geological mapping and extensive drilling should mean that the inferred resource quoted for the Matsu deposit of 107.5Mt at a grade of 40.2% iron is probably reasonably accurate. The only recorded exploration on E80/2389 other than that for iron ore was for diamonds (the following is taken from a draft of the Lake Argyll And Bow River Diamonds Limited prospectus, written by the author in January 2005). CRA Exploration Pty Ltd Diamond Exploration 1979 to 1983 The discovery by Ashton Joint Venture of alluvial diamonds in Smoke Creek led to the discovery of the Argyle pipe and to a vast amount of diamond exploration.",True,96,100,"8 153 893N, January 2005, 1979 to 1983",Argyle,"iron, diamonds, Diamonds, Diamond, diamonds, diamond",iron ore,,,,"extensive, extensive"
2095,a073264_red billabong combined annual report-2006_10343038_73_old,a073264_red billabong combined annual report-2006_10343038.json,73264,353,Annual,73,potential,"Although a wide range of potential mineralization types might occur in association with such intrusions, the major models considered by Northern Star to hold most economic merit in the geographical and geological environment of the East Kimberley are sulphide segregation Ni-Cu-Co PGM deposits and structurally controlled hydrothermal PGM-Au deposits. The acquisition of high quality magnetic data, together with the completion of the aerial EM survey in specific areas previously, has significantly advanced the ongoing exploration programme for the project area. The integration of this data with the results of the ground truthing completed last year allowed prioritisation of high potential areas. The higher ranked drill targets generated from this work were tested this year. Although there was no direct detection of any major sulphide metal deposits a number of promising areas were highlighted that require further investigations, Areas 4 and 5 in particular.",False,71,75,"last year, this year",Kimberley,"sulphide, hydrothermal, sulphide","PGM, PGM",,,,"potential, mineralization, significantly, potential"
1842,a084206_cn_c143_2008_2009a_verification report_12053541_17_old,a084206_cn_c143_2008_2009a_verification report_12053541.json,84206,28,Annual,17,mineralisation,"Assays for this have been completed, but not analysed. In addition, a scoping study was completed that included the Cooljarloo North project. The drilling results have not been properly evaluated yet but the assays indicated that the Helene mineralisation extends into E70/3328. Encouraging results from the scoping study mean that work is continuing on the chemistry of potential products from Hyperion and Helene, and that further feasibility work is being undertaken. Location: The Cooljarloo North project is 18 km NE of the town of Cervantes along the Cervantes Road.",False,15,19,,"Cooljarloo, Cooljarloo, Cervantes, Cervantes",,,,,,"mineralisation, Encouraging, potential"
1106,a095341_e3802541_201209_01_report_10691514_7,a095341_e3802541_201209_01_report_10691514.json,95341,145,Annual,7,could be,"Principal Components Analysis, a statistical technique that de-correlates the data, was carried out on the 6 bands. The first 3 components images were combined (i.e. PC123 RGB) so that maximum spectral contrast could be achieved. The resulting map (Figure 6iv) allows various regolith materials to be more easily identified over the Duketon 1:250K mapsheet area and will be extremely useful for planning future regolith geochemical surveys by Sasak Resources Australia Pty Limited. The Landsat PC123 RGB Composite image (Figure 6) indicates that regolith type over Sasak tenement 38/2541 is probably associated with erosion of a deeply weathered Tertiary land surface, and breakaways in areas of recent erosion.",False,7,7,,Australia,,,"regolith, regolith, regolith",,Tertiary,could be
820,a085851_e70_2638_2009a_11146083_47,a085851_e70_2638_2009a_11146083.json,85851,77,Annual,47,could be,"Some small scale mining operations have been undertaken within the licence. Several now collapsed gold workings can still be found within a few hundreds of metres NW of Peterwangy Hill. No recorded production figures could be located. A search in the WAMEX (Western Australia Mineral Exploration Index) Open File System found only one item of interest, Item 4651, which described geological activities which were related to the Peterwangy gold occurrence. Item 4651 describes some work undertaken by Peterwangy Gold Pty Ltd within E70/442 during the late eighties.",False,47,47,the late eighties,Western Australia,"gold, gold, Gold",,,,,could be
2523,a085349_m24_690_2009s_9605952_56_old,a085349_m24_690_2009s_9605952.json,85349,156,Final Surrender,56,extensive,"Cumulate textures vary from high density crystal packing to very loose packing and may be differentiated on the basis of the proportion of cumulus crystals to fine grained material trapped between each crystal. Adcumulates have little or no intercumulus material, whilst orthocumulates exhibit high proportions of trapped intercumulus material. Mesocumulates are the intermediate case, where olivine crystals have extensive mutual boundary contact but also contain some inter-crystal material. Heron Resources Ltd, Siberia Project (M24/690) Surrender Report 2009 8 An idealised komatiitic sheet flow stratigraphic succession in descending order is: gabbro (non cumulate); pyroxene cumulates; olivine orthocumulate, thin heterogeneous units olivine mesocumulate; olivine adcumulate, thick uniform sheet flow sequence basal olivine mesocumulate; basal thin unit olivine orthocumulate. All of Australias producing komatiite-hosted nickel sulphide deposits lie within the Archaean Yilgarn Craton, mainly restricted to greenstone successions in the Eastern Goldfields and Southern Cross terranes that contain significant volumes of komatiites.",False,54,58,2009,"Siberia, Yilgarn Craton, Goldfields, Southern Cross","crystal, crystals, crystal, olivine, crystals, crystal, pyroxene, olivine, olivine, olivine, olivine, olivine",nickel sulphide deposits,"gabbro, komatiite, greenstone, komatiites",,Archaean,"extensive, significant"
877,a086838_c73_2008_2010a_14517258_47,a086838_c73_2008_2010a_14517258.json,86838,474,Annual,47,mineralisation,"INTRODUCTION This report outlines the mineral exploration activities carried out over the tenement group C73/2008, which comprised tenements E70/2801 and E70/3000, between 12 March 2009 and 11 March 2010 for the Rocky Gully Project. The primary target in the area was nickelcopper sulphide mineralisation. Herons work indicated that the geology and mineralisation of the project area share similarities with those of the NeboBabel (Musgrave region), Voiseys Bay (Canada), Thunder Bay North (Canada), Talnakh (Norilsk, Siberia) and Santa Rita (Brazil) massive sulphide nickel deposits. Such chonolithconduit mineralisation models have not yet been tested within the AlbanyFraser Orogen. Much of the project area is freehold land.",False,47,47,"between 12 March 2009, 11 March 2010","Rocky Gully, Norilsk, Siberia","sulphide, sulphide",nickel deposits,,,,"mineralisation, mineralisation, mineralisation"
174,a100816_e80_4308_2013s verification report_11886563_5,a100816_e80_4308_2013s verification report_11886563.json,100816,27,Final Surrender,5,"prospective, mineralisation, discovered","The Cummins Range Project (E80/4308) is located 130 kilometres southwest of Halls Creek in the East Kimberley, Western Australia. The project is on the northern margin of the Great Sandy Desert. (Figure1) E80/4308 is prospective for rare earth oxide (REO), phosphate, uranium, niobium, tantalum, yttrium and zirconium mineralisation associated with the Cummins Range Carbonatite, discovered by CRAE Pty Ltd in 1978 in the enclosed tenement E80/2232. Preferred access to the project from Halls Creek is SE for a distance of 30kms on the well maintained gravel Tanami road (turn-off located approx 20kms south of Halls Creek), to a turn-off located 1.5kms past Ruby Plains pastoral station, thence SW along station tracks for a distance of approximately 90km. Access in the wet season is limited due to concerns of potential damage to station tracks by the pastoralist, and to creek washouts in some areas.",False,5,5,"1978, the wet season","southwest, Halls Creek, Kimberley, Western Australia, Halls Creek, Halls Creek","rare earth, oxide, phosphate, Ruby",uranium,gravel,Cummins Range Carbonatite,,"prospective, mineralisation, discovered, potential"
