event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label
a081738_c593-1994 appendix 4_10086044_90,a081738_c593-1994 appendix 4_10086044.json,90,the geological and mineralisation interpretations are robust and fit well with observed regional controls.,1,['mineralisation'],"high grade cut criteria review of log probability plots. laterite object 4g t, bif objects 35g t. the geological and mineralisation interpretations are robust and fit well with observed regional controls. the resource estimate meets the criteria of the 2004 jorc code and is therefore suitable for public reporting.",[],"['laterite', 'bif']",[],[],[],[],0
a081738_c593-1994 appendix 4_10086044_94,a081738_c593-1994 appendix 4_10086044.json,94,"inferred mineral resource areas of the deposit with sampling greater than 25m by 20m, small isolated pods of mineralisation outside the main mineralised zone, poorly drilled and or geologically complex zones.",1,['mineralisation'],"distribution of resource classes shown below. indicated mineral resource the area directly below the existing pit with sampling at 25m by 20m spacing. inferred mineral resource areas of the deposit with sampling greater than 25m by 20m, small isolated pods of mineralisation outside the main mineralised zone, poorly drilled and or geologically complex zones. page 7 july 2008 resource classification looking north west (red = inferred, green = indicated) page 8 july 2008 references benson, p; bishop, j; mineral resource estimation report for caustons project at tuckabianna; west coast mining limited 2004.",[],[],[],[],['west coast'],[],0
a081958_p28_1075 fr_cr34226_14061415_13,a081958_p28_1075 fr_cr34226_14061415.json,13,"during periods of extensive rain, access to the northern half of the project is difficult due to a large network of perennial lakes and streams associated with lake rebecca.",1,['extensive'],"all bore water in the area is suitable for general use, but should not be used for drinking. the nearest airstrip is located in the township of kalgoorlie boulder. during periods of extensive rain, access to the northern half of the project is difficult due to a large network of perennial lakes and streams associated with lake rebecca. access at all times should be restricted to 4wd vehicles.",[],[],[],[],"['kalgoorlie', 'boulder']",[],0
a081958_p28_1075 fr_cr34226_14061415_33,a081958_p28_1075 fr_cr34226_14061415.json,33,a package of talc chlorite schists and other variably sheared ultramafic units dominate the central area of the project and host the gold mineralisation at kirgella.,1,['mineralisation'],internal granitoids and porphyries are also common and metamorphic grade is typically greenschist to amphibolite facies. locally the geology of the pinjin project area is composed of a moderately to steeply east dipping sequence of dominantly mafic and felsic volcanics with dolerites and ultramafics also common. a package of talc chlorite schists and other variably sheared ultramafic units dominate the central area of the project and host the gold mineralisation at kirgella. the southern area is dominated by granitic intrusives covered by a veneer of greenstone lithologies.,[],"['granitoids', 'greenschist', 'amphibolite', 'felsic volcanics', 'dolerites', 'schists', 'greenstone']","['talc', 'chlorite', 'gold']",[],['pinjin'],[],0
a081958_p28_1075 fr_cr34226_14061415_38,a081958_p28_1075 fr_cr34226_14061415.json,38,alluvial cover is extensive and can reach depths of 80m or more.,1,['extensive'],late east west oriented proterozoic dolerite dykes cut all stratigraphy through the centre of the project. outcrop is generally poor and accounts for less than 5% of the project. alluvial cover is extensive and can reach depths of 80m or more. the area covered by p28 1075 contains vast amounts of outcrop and shallow cover.,[],['dolerite'],[],[],[],['proterozoic'],0
a082150_e09_1346_ar_2009_v2_16036525_25,a082150_e09_1346_ar_2009_v2_16036525.json,25,conclusions: follow up sampling and mapping is recommended to define the area of anomalism and possible drill targets.,1,['possible'],"initial field work including geological reconnaissance and rock chip sampling (7 samples), mapping and spectrometer surveying. results: anomalous u assays and spectrometer results were obtained from samples and surveys. conclusions: follow up sampling and mapping is recommended to define the area of anomalism and possible drill targets. table of activities: work completed tenement no of samples reprocessing of geophysics e09 1346 n a rock chip samples e09 1346 7 spectrometer ground survey e09 1346 20 km e09 1346 paddys bore project annual technical report table of contents page.",[],[],[],[],[],[],0
a082150_e09_1346_ar_2009_v2_16036525_29,a082150_e09_1346_ar_2009_v2_16036525.json,29,more detailed mapping and spectrometer surveying is required to test possible extensions of the anomalous area.,1,['possible'],e09 1346 paddys bore annual report for the period ended 16th september 2008 prepared and submitted by: alasdair cooke andrew mcdonald yaralla minerals pty ltd may 2009 list of figures figure 1 general location map figure 2 regional geology figure 3 regional geophysics and sampling locations list of appendices appendix 1 surface geochemistry e09_1346_2009_a_08_ssassay.txt e09 1346 paddys bore project annual technical report page 1 more detailed mapping and spectrometer surveying is required to test possible extensions of the anomalous area. detailed soils and rock chip sampling will also be undertaken to define possible drill targets.,[],[],[],[],[],[],0
a082150_e09_1346_ar_2009_v2_16036525_30,a082150_e09_1346_ar_2009_v2_16036525.json,30,detailed soils and rock chip sampling will also be undertaken to define possible drill targets.,1,['possible'],list of figures figure 1 general location map figure 2 regional geology figure 3 regional geophysics and sampling locations list of appendices appendix 1 surface geochemistry e09_1346_2009_a_08_ssassay.txt e09 1346 paddys bore project annual technical report page 1 more detailed mapping and spectrometer surveying is required to test possible extensions of the anomalous area. detailed soils and rock chip sampling will also be undertaken to define possible drill targets. e09 1346 paddys bore annual technical report page 6.,[],[],[],[],[],[],0
a082150_e09_1346_ar_2009_v2_16036525_41,a082150_e09_1346_ar_2009_v2_16036525.json,41,the anomalism is located in an area of geological interest and consistent with models for uranium mineralisation in palaeozoic sedimentary basins.,1,['mineralisation'],"selected rock chip samples within this zone also returned elevated uranium values(figure 3), as shown in table 1. a new area of uranium anomalism has been located by ground follow up of an airborne radiometric anomaly. the anomalism is located in an area of geological interest and consistent with models for uranium mineralisation in palaeozoic sedimentary basins. further work is required to assess the economic potential.","['uranium', 'uranium', 'uranium']",[],[],[],[],[],0
a082150_e09_1346_ar_2009_v2_16036525_42,a082150_e09_1346_ar_2009_v2_16036525.json,42,further work is required to assess the economic potential.,1,['potential'],a new area of uranium anomalism has been located by ground follow up of an airborne radiometric anomaly. the anomalism is located in an area of geological interest and consistent with models for uranium mineralisation in palaeozoic sedimentary basins. further work is required to assess the economic potential.,"['uranium', 'uranium']",[],[],[],[],[],0
a082191_hn_m38_218_ann_report_2009_15022453_27,a082191_hn_m38_218_ann_report_2009_15022453.json,27,work done: an environmental management plan was completed followed by extensive rehabilitation of the sullivan open pit and tailings area.,1,['extensive'],geology: the project is located on the eastern limb of the margaret anticline. local geology consists of basalt intruded by numerous strike parallel felsic porphyries. work done: an environmental management plan was completed followed by extensive rehabilitation of the sullivan open pit and tailings area. a tenement survey of m38 218 was completed for the dmp by spectrum surveys.,[],['basalt'],[],[],[],[],0
a082191_hn_m38_218_ann_report_2009_15022453_37,a082191_hn_m38_218_ann_report_2009_15022453.json,37,work undertaken on the hawk nest project tenement during the reporting period includes: database compilation and implementation tenement survey environmental management plan extensive rehabilitation the hawk nest project contains modest gold resources.,1,['extensive'],"gme resources limited page 2 executive summary this report covers work undertaken by gme resources limited on their hawk nest lease m38 218 in the twelve months to 8th march 2009. m38 218 is registered in the name of gme resources limited. work undertaken on the hawk nest project tenement during the reporting period includes: database compilation and implementation tenement survey environmental management plan extensive rehabilitation the hawk nest project contains modest gold resources. resource estimates for hawk nest (hill, 2006) at a 1g t au lower cut off and a 13.2g t au upper cut off grade are: 55,608 tonnes at 3.13g t inferred resource gme resources limited page 3 contents title page and doir bibliographic data sheet .",[],[],['gold'],[],[],[],0
a082191_hn_m38_218_ann_report_2009_15022453_77,a082191_hn_m38_218_ann_report_2009_15022453.json,77,work completed within the hawk nest project lease consisted of: database compilation and implementation tenement survey environmental management plan extensive rehabilitation.,1,['extensive'],"however, compilation of the section and plan data indicates that this ptygmatic deformation has been very local with minimal displacement (hill 2007). gme resources limited page 9 gme resources limited page 10 gme resources limited page 11 work completed within the hawk nest project lease consisted of: database compilation and implementation tenement survey environmental management plan extensive rehabilitation this report covers all work completed by gme resources limited within the hawk nest project tenement m38 218 from 9th march 2008 to 8th march 2009.",[],[],[],[],[],[],0
a082191_hn_m38_218_ann_report_2009_15022453_80,a082191_hn_m38_218_ann_report_2009_15022453.json,80,work completed on the hawk nest lease m38 218 during the year included: database compilation and implementation tenement survey environmental management plan extensive rehabilitation extensive rehabilitation work of the historic sullivans open pit was undertaken in line with the recommendations of the environmental management plan during the year.,2,"['extensive', 'extensive']","this report covers all work completed by gme resources limited within the hawk nest project tenement m38 218 from 9th march 2008 to 8th march 2009. the hawk nest project lease (m38 218) contains a non jorc compliant inferred gold resource of 55,608 tonnes at 3.13g t gold for 5,596 ounces of contained gold (hill, 2006). work completed on the hawk nest lease m38 218 during the year included: database compilation and implementation tenement survey environmental management plan extensive rehabilitation extensive rehabilitation work of the historic sullivans open pit was undertaken in line with the recommendations of the environmental management plan during the year. rc drilling is required to confirm and validate the inferred residual gold resource below and along strike of the sullivan open pit.",[],[],"['gold', 'gold', 'gold', 'gold']",[],[],[],0
a082330_verification_twin hills 2008_12953853_2,a082330_verification_twin hills 2008_12953853.json,2,"work done: site visit, a review of the project and its potential, review of rehabilitation issues and efforts continued to joint venture the project.",1,['potential'],"location: the twin hills project is located approximately 30 km nne of the townsite of menzies in the north coolgardie goldfield on the menzies 1:250,000 sheet. geology: the project area is situated towards the northern extremity of the eastern tectono stratigraphic domain of the menzies greenstone belt, in the northern part of the norseman wiluna belt within the eastern goldfields province of the archaean yilgarn craton. work done: site visit, a review of the project and its potential, review of rehabilitation issues and efforts continued to joint venture the project. results: the insitu gold deposit at twin hills is high grade but requires further exploration beyond its current strike and depth extents.",['gold deposit'],[],[],['greenstone belt'],"['menzies', 'coolgardie', 'menzies', 'menzies', 'norseman', 'wiluna', 'goldfields', 'yilgarn craton']",['archaean'],0
a082330_verification_twin hills 2008_12953853_4,a082330_verification_twin hills 2008_12953853.json,4,conclusions: a review of the insitu gold deposit will be undertaken in the coming year in order to assess its exploration potential.,1,['potential'],"work done: site visit, a review of the project and its potential, review of rehabilitation issues and efforts continued to joint venture the project. results: the insitu gold deposit at twin hills is high grade but requires further exploration beyond its current strike and depth extents. conclusions: a review of the insitu gold deposit will be undertaken in the coming year in order to assess its exploration potential.","['gold deposit', 'gold deposit']",[],[],[],[],[],0
a082396_ld_annrpt_2009_12952105_4,a082396_ld_annrpt_2009_12952105.json,4,access to the lake surface has only been possible by foot.,1,['possible'],access to the tenement from the east is via the darlot road and onto melrose station. a good network of station tracks and fence lines can be utilised by off road vehicles to access the tenement. access to the lake surface has only been possible by foot. the area is subject to seasonal flooding which has made access difficult for vehicles.,[],[],[],[],['darlot'],[],0
a082396_ld_annrpt_2009_12952105_16,a082396_ld_annrpt_2009_12952105.json,16,the lake darlot tenement (e37 830) lies 60 km northwest of lake irwin within a broad and extensive regional palaeochannel system.,2,"['broad', 'extensive']","a heritage survey was completed in november 2006. the lake darlot project is situated on granite gneiss terrain between the yandal greenstone belt to the west and the duketon greenstone belt to the east, within the yilgarn craton. the lake darlot tenement (e37 830) lies 60 km northwest of lake irwin within a broad and extensive regional palaeochannel system. the interconnected palaeochannel system extends over hundreds of kilometers and is represented at surface by a series of large salt lake including lake way, lake maitland, miranda, darlot, irwin, carey and rason.",[],"['granite', 'gneiss']",['salt'],"['greenstone belt', 'duketon greenstone belt']","['darlot', 'yilgarn craton', 'darlot', 'irwin', 'darlot', 'irwin']",[],0
a082396_ld_annrpt_2009_12952105_20,a082396_ld_annrpt_2009_12952105.json,20,recent interpretation of regional aeromagnetics has identified an extensive nnw trending structural corridor that horsetails as it flexes along the margin of a major granite intrusion located in the east of the project.,1,['extensive'],"the recent sediments that comprise the palaeochannel accumulations are dominantly alluvium, colluvium, lacustrine sediments and minor calcrete. basement rocks underlying these sediments are interpreted by the agso, from aeromagnetic data to comprise archaean felsic gneiss and granite. recent interpretation of regional aeromagnetics has identified an extensive nnw trending structural corridor that horsetails as it flexes along the margin of a major granite intrusion located in the east of the project. drilling completed by encounter resources ltd has identified a 30km stretch of greenstone lithologies within what was previously considered to be only yilgarn granites.",[],"['sediments', 'alluvium', 'colluvium', 'lacustrine sediments', 'calcrete', 'sediments', 'felsic gneiss', 'granite', 'granite', 'greenstone', 'granites']",[],[],[],['archaean'],0
a082396_ld_annrpt_2009_12952105_26,a082396_ld_annrpt_2009_12952105.json,26,a total of 44 aircore holes were drilled in february 2008 to test the potential for gold minerlisation along the interpreted structure.,1,['potential'],2008 2009 exploration an initial aircore program was designed to test a nnw structural corridor interpreted from regional magnetics to horsetail through a granitic intrusion (figure 2). darlot gold mine is 15km away to the south and is located on parallel structures to the corridor that encounter resources ltd was targeting. a total of 44 aircore holes were drilled in february 2008 to test the potential for gold minerlisation along the interpreted structure. the location of these holes can be seen in figure 5 and the appendix.,[],[],"['gold', 'gold']",[],['darlot'],[],0
a082396_ld_annrpt_2009_12952105_41,a082396_ld_annrpt_2009_12952105.json,41,a total of 55 aircore holes were drilled in october 2008 to further test the potential for gold minerlisation along the interpreted structure.,1,['potential'],this phase of drilling has closed drill hole spacing to approximately 1km x 200m across the interpreted greenstone belt. this newly identified greenstone belt has now been defined by drilling over 8kms and is interpreted from magnetics to extend for 30km sub parallel to the margin of the greenstone belt that hosts the darlot gold mine. a total of 55 aircore holes were drilled in october 2008 to further test the potential for gold minerlisation along the interpreted structure. the location of these holes can be seen in figure 4 and the appendix.,[],[],"['gold', 'gold']","['greenstone belt', 'greenstone belt', 'greenstone belt']",['darlot'],[],0
a082396_ld_annrpt_2009_12952105_45,a082396_ld_annrpt_2009_12952105.json,45,"gold results show low level anomalism although significant ag co w mineralisation was intersected including results up to 39g t ag, 1210ppm co and 820ppm w (eld0129 and eld0131).",1,['mineralisation'],"cross sections are also included in the appendix. multi element analysis from the northern line of aircore drilling and gold results from all holes have been received. gold results show low level anomalism although significant ag co w mineralisation was intersected including results up to 39g t ag, 1210ppm co and 820ppm w (eld0129 and eld0131). this association of metals could indicate a highly oxidising source fluid very effective at mobilising metals within the crust.",[],[],"['gold', 'gold']",[],[],[],0
a082396_ld_annrpt_2009_12952105_47,a082396_ld_annrpt_2009_12952105.json,47,identification of such a highly oxidised mineralising fluids along this belt is an encouraging development.,1,['encouraging'],"gold results show low level anomalism although significant ag co w mineralisation was intersected including results up to 39g t ag, 1210ppm co and 820ppm w (eld0129 and eld0131). this association of metals could indicate a highly oxidising source fluid very effective at mobilising metals within the crust. identification of such a highly oxidised mineralising fluids along this belt is an encouraging development. weak gold, tungsten and ree anomalism require follow up for archaean gold mineralisation in a structurally complex area of granite gneiss terrain adjacent to the yandal greenstone belt.",[],"['granite', 'gneiss']","['gold', 'gold', 'tungsten', 'gold']",['greenstone belt'],[],['archaean'],0
a082396_ld_annrpt_2009_12952105_48,a082396_ld_annrpt_2009_12952105.json,48,"weak gold, tungsten and ree anomalism require follow up for archaean gold mineralisation in a structurally complex area of granite gneiss terrain adjacent to the yandal greenstone belt.",1,['mineralisation'],"this association of metals could indicate a highly oxidising source fluid very effective at mobilising metals within the crust. identification of such a highly oxidised mineralising fluids along this belt is an encouraging development. weak gold, tungsten and ree anomalism require follow up for archaean gold mineralisation in a structurally complex area of granite gneiss terrain adjacent to the yandal greenstone belt. encounter resources ltds lake darlot project is located in the shire of leonora, some 65kms east northeast of the township of leinster in western australia (figure 1).",[],"['granite', 'gneiss']","['gold', 'tungsten', 'gold']",['greenstone belt'],"['darlot', 'leonora', 'leinster', 'western australia']",['archaean'],0
a082396_ld_annrpt_2009_12952105_51,a082396_ld_annrpt_2009_12952105.json,51,this area is located 15km north of darlot gold mine and is considered to be prospective for mafic hosted gold mineralisation.,1,['mineralisation'],"encounter resources ltds lake darlot project is located in the shire of leonora, some 65kms east northeast of the township of leinster in western australia (figure 1). the project is situated in the yilgarn craton between the yandal greenstone belt to the west and the duketon greenstone belt to the east. this area is located 15km north of darlot gold mine and is considered to be prospective for mafic hosted gold mineralisation. initially the lake darlot project was targeted over a discrete, high amplitude uranium channel radiometric anomaly.",['uranium'],[],"['gold', 'gold']","['greenstone belt', 'duketon greenstone belt']","['darlot', 'leonora', 'leinster', 'western australia', 'yilgarn craton', 'darlot', 'darlot']",[],0
a082396_ld_annrpt_2009_12952105_53,a082396_ld_annrpt_2009_12952105.json,53,"however, interpretation of the regional magnetics of the area has identified an extensive nnw trending structural corridor that horsetails as it flexes along the margin of a major granite intrusion located in the east of the project.",1,['extensive'],"this area is located 15km north of darlot gold mine and is considered to be prospective for mafic hosted gold mineralisation. initially the lake darlot project was targeted over a discrete, high amplitude uranium channel radiometric anomaly. however, interpretation of the regional magnetics of the area has identified an extensive nnw trending structural corridor that horsetails as it flexes along the margin of a major granite intrusion located in the east of the project. this is considered to be prospective for structurally related gold mineralisation.",['uranium'],['granite'],"['gold', 'gold', 'gold']",[],"['darlot', 'darlot']",[],0
a082396_ld_annrpt_2009_12952105_54,a082396_ld_annrpt_2009_12952105.json,54,this is considered to be prospective for structurally related gold mineralisation.,1,['mineralisation'],"initially the lake darlot project was targeted over a discrete, high amplitude uranium channel radiometric anomaly. however, interpretation of the regional magnetics of the area has identified an extensive nnw trending structural corridor that horsetails as it flexes along the margin of a major granite intrusion located in the east of the project. this is considered to be prospective for structurally related gold mineralisation. previous encounter work a total of 70 auger holes were drilled at lake darlot in june 2007 to test for potential uranium anomalism associated with calcrete.","['uranium', 'uranium']","['granite', 'calcrete']",['gold'],[],"['darlot', 'darlot']",[],0
a082396_ld_annrpt_2009_12952105_55,a082396_ld_annrpt_2009_12952105.json,55,previous encounter work a total of 70 auger holes were drilled at lake darlot in june 2007 to test for potential uranium anomalism associated with calcrete.,1,['potential'],"however, interpretation of the regional magnetics of the area has identified an extensive nnw trending structural corridor that horsetails as it flexes along the margin of a major granite intrusion located in the east of the project. this is considered to be prospective for structurally related gold mineralisation. previous encounter work a total of 70 auger holes were drilled at lake darlot in june 2007 to test for potential uranium anomalism associated with calcrete. the auger drilling completed by encounter resources was shallow, generally less than 2m depth.",['uranium'],"['granite', 'calcrete']",['gold'],[],['darlot'],[],0
a082396_ld_annrpt_2009_12952105_65,a082396_ld_annrpt_2009_12952105.json,65,"calcium is high (up to 21.2%, averaging 11.9% for all samples) reflecting the calcrete and calcareous clay sandy sediment hosts for uranium mineralisation.",1,['mineralisation'],"the best uranium assay was 74ppm in eld0019. table 2 summarises the maximum results for the multi element suite of analyses. calcium is high (up to 21.2%, averaging 11.9% for all samples) reflecting the calcrete and calcareous clay sandy sediment hosts for uranium mineralisation. the area is interpreted to be an extensive platform of calcrete transected by drainage flowing from the north into lake darlot.","['uranium', 'uranium']","['calcrete', 'clay', 'sediment', 'calcrete']",[],[],['darlot'],[],0
a082396_ld_annrpt_2009_12952105_66,a082396_ld_annrpt_2009_12952105.json,66,the area is interpreted to be an extensive platform of calcrete transected by drainage flowing from the north into lake darlot.,1,['extensive'],"table 2 summarises the maximum results for the multi element suite of analyses. calcium is high (up to 21.2%, averaging 11.9% for all samples) reflecting the calcrete and calcareous clay sandy sediment hosts for uranium mineralisation. the area is interpreted to be an extensive platform of calcrete transected by drainage flowing from the north into lake darlot. in general, the best uranium results show uranium is precipitated on the edges or within calcrete rocks or gravels, however, the peak of anomalism is not significant for calcrete style uranium mineralisation.","['uranium', 'uranium', 'uranium', 'uranium']","['calcrete', 'clay', 'sediment', 'calcrete', 'calcrete', 'gravels', 'calcrete']",[],[],['darlot'],[],0
a082396_ld_annrpt_2009_12952105_67,a082396_ld_annrpt_2009_12952105.json,67,"in general, the best uranium results show uranium is precipitated on the edges or within calcrete rocks or gravels, however, the peak of anomalism is not significant for calcrete style uranium mineralisation.",1,['mineralisation'],"calcium is high (up to 21.2%, averaging 11.9% for all samples) reflecting the calcrete and calcareous clay sandy sediment hosts for uranium mineralisation. the area is interpreted to be an extensive platform of calcrete transected by drainage flowing from the north into lake darlot. in general, the best uranium results show uranium is precipitated on the edges or within calcrete rocks or gravels, however, the peak of anomalism is not significant for calcrete style uranium mineralisation. significant strontium was intersected on the northern traverse at eld030 (28,000 ppm sr).","['uranium', 'uranium', 'uranium', 'uranium']","['calcrete', 'clay', 'sediment', 'calcrete', 'calcrete', 'gravels', 'calcrete']",[],[],['darlot'],[],0
a082396_ld_annrpt_2009_12952105_78,a082396_ld_annrpt_2009_12952105.json,78,further drilling may be planned in the future based on these results.,1,['further drilling'],based on deeper aircore results of anomalous ag co w results and anomalous gold samples will be sent to another lab for re assaying to check quality control of the sample assaying. field checking of some holes to check for contamination will also be required. further drilling may be planned in the future based on these results. table 1: auger drilling statistics may 2007 .,[],[],['gold'],[],[],[],0
a082396_ld_annrpt_2009_12952105_89,a082396_ld_annrpt_2009_12952105.json,89,recent interpretation of regional aeromagnetics has identified an extensive nnw trending structural corridor that horsetails as it flexes along the margin of a major granite intrusion located in the east of the project.,1,['extensive'],"the lake darlot project is situated on granite gneiss terrain between the yandal greenstone belt to the west and the duketon greenstone belt to the east, within the yilgarn craton. tenement e37 830 lies 80km south of the lake maitland uranium deposit in a similar geological position on the eastern side of the yandal greenstone belt. recent interpretation of regional aeromagnetics has identified an extensive nnw trending structural corridor that horsetails as it flexes along the margin of a major granite intrusion located in the east of the project. drilling completed by encounter resources ltd has identified a 30km stretch of greenstone lithologies within what was previously considered to only be yilgarn granites.",['uranium deposit'],"['granite', 'gneiss', 'granite', 'greenstone', 'granites']",[],"['greenstone belt', 'duketon greenstone belt', 'greenstone belt']","['darlot', 'yilgarn craton']",[],0
a082396_ld_annrpt_2009_12952105_99,a082396_ld_annrpt_2009_12952105.json,99,"a total of 55 aircore holes were drilled and gold results show low level anomalism although significant ag co w mineralisation was intersected including results up to 39g t ag, 1210ppm co and 820ppm w (eld0129 and eld0131).",1,['mineralisation'],"there was weak anomalism for rare earth elements (rees), zinc, tungsten and strontium. a second phase of drilling in october 2008 was completed to test the strike extent of anomalous gold results. a total of 55 aircore holes were drilled and gold results show low level anomalism although significant ag co w mineralisation was intersected including results up to 39g t ag, 1210ppm co and 820ppm w (eld0129 and eld0131). date: may 2009 target commodities: au, u, v.",[],[],"['rare earth elements', 'zinc', 'tungsten', 'gold', 'gold']",[],[],[],0
a082477_e31-454a09_17197062_15,a082477_e31-454a09_17197062.json,15,recent successes in exploration in the area have defined broad low grade gold resources within sheared granite and also within andesitic volcanics associated with intrusive granite bodies.,2,"['broad', 'low grade']","the small historic broken hill mining centre extends into the south of the tenement. geology 4.1 target gold deposits within the area are a mixture of low tonnage high grade underground ore and moderate grade, moderate tonnage open pit developments. recent successes in exploration in the area have defined broad low grade gold resources within sheared granite and also within andesitic volcanics associated with intrusive granite bodies. gold mineralisation occurs in a variety of host rocks and structural settings with the savannah project lying along strike from the edjudina line of workings which extends over 15 kilometres between the glengarry mine and clymies well.",['gold deposits'],"['granite', 'granite', 'host rocks']","['gold', 'gold']",[],"['broken hill', 'savannah']",[],0
a082477_e31-454a09_17197062_16,a082477_e31-454a09_17197062.json,16,gold mineralisation occurs in a variety of host rocks and structural settings with the savannah project lying along strike from the edjudina line of workings which extends over 15 kilometres between the glengarry mine and clymies well.,1,['mineralisation'],"geology 4.1 target gold deposits within the area are a mixture of low tonnage high grade underground ore and moderate grade, moderate tonnage open pit developments. recent successes in exploration in the area have defined broad low grade gold resources within sheared granite and also within andesitic volcanics associated with intrusive granite bodies. gold mineralisation occurs in a variety of host rocks and structural settings with the savannah project lying along strike from the edjudina line of workings which extends over 15 kilometres between the glengarry mine and clymies well. gold production from this area is recorded as approximately 1363 kg from 43,043 tonnes at an average grade of 31.67g t au.",['gold deposits'],"['granite', 'granite', 'host rocks']","['gold', 'gold', 'gold']",[],['savannah'],[],0
a082693_mc_surr_report_e39_1337_2009_14063166_4,a082693_mc_surr_report_e39_1337_2009_14063166.json,4,"robert henderson, consultant geologist reviewed the previous exploration for gme resources concluding that extensive soil geochemistry and limited rab and aircore drilling had succeeded in defining gold anomalism within the project area but had not yielded economic gold intersections.",1,['extensive'],"swager, c. p., 1995, geology of the edjudina and yabboo 1:100 000 sheets: western australia geological survey, 1:100 000 geological series explanatory notes, 35p. numerous open file reports on the mt celia area were obtained from the dmp. robert henderson, consultant geologist reviewed the previous exploration for gme resources concluding that extensive soil geochemistry and limited rab and aircore drilling had succeeded in defining gold anomalism within the project area but had not yielded economic gold intersections. extensive cainozoic sediment cover over much of the property had potentially limited the effectiveness of conventional soil geochemistry to detect bedrock gold occurrences and had also proved an encumbrance to effective bedrock drilling.",[],"['sediment', 'bedrock', 'bedrock']","['gold', 'gold', 'gold']",[],['western australia'],['cainozoic'],0
a082693_mc_surr_report_e39_1337_2009_14063166_5,a082693_mc_surr_report_e39_1337_2009_14063166.json,5,extensive cainozoic sediment cover over much of the property had potentially limited the effectiveness of conventional soil geochemistry to detect bedrock gold occurrences and had also proved an encumbrance to effective bedrock drilling.,1,['extensive'],"numerous open file reports on the mt celia area were obtained from the dmp. robert henderson, consultant geologist reviewed the previous exploration for gme resources concluding that extensive soil geochemistry and limited rab and aircore drilling had succeeded in defining gold anomalism within the project area but had not yielded economic gold intersections. extensive cainozoic sediment cover over much of the property had potentially limited the effectiveness of conventional soil geochemistry to detect bedrock gold occurrences and had also proved an encumbrance to effective bedrock drilling. the 500k ounce fortitude gold deposit is located 14km to the north within the same greenstone sequence and is closely associated with the fortitude shear.",['gold deposit'],"['sediment', 'bedrock', 'bedrock', 'greenstone']","['gold', 'gold', 'gold']",[],[],['cainozoic'],0
a083031_caz_jil_c104_2006_2009an_10538749_3,a083031_caz_jil_c104_2006_2009an_10538749.json,3,"gold mineralisation at the jillewarra gold mine is contained within quartz sulphide veins hosted by highly weathered metabasalts, amphibole chlorite schists and quartz sericitecarbonate schists, whilst the wardabie gold workings are hosted by talc chlorite amphibolite schists.",1,['mineralisation'],"the mining centre is located outside e 51 1114 and included producers like: big ben, little ben and cashmans reward to the north and dorothy and margueritta mines to the south. no production figures are recorded from the chesterfield universal milling, chesterfield rumble and honey, chesterfield rumble or hewitt find historic gold mining prospects located within e 51 1114. gold mineralisation at the jillewarra gold mine is contained within quartz sulphide veins hosted by highly weathered metabasalts, amphibole chlorite schists and quartz sericitecarbonate schists, whilst the wardabie gold workings are hosted by talc chlorite amphibolite schists. the jillewarra mining centre produced a total of 171 627 grams of gold (elias, 1982).",[],"['metabasalts', 'schists', 'schists', 'chlorite amphibolite', 'schists']","['gold', 'gold', 'gold', 'quartz', 'sulphide', 'amphibole', 'chlorite', 'quartz', 'gold', 'talc', 'gold']",[],[],[],0
a083031_caz_jil_c104_2006_2009an_10538749_44,a083031_caz_jil_c104_2006_2009an_10538749.json,44,"in the northern part of mingah range succession the stratigraphy passes from quartzites to fine grained felsic, epiclastic sedimentary lithologies, ultramafic komatiite units and high mg basalts, which have been intruded by broad differentiated gabbroic sills.",1,['broad'],"cazaly resources limited july 2009 9 4.0 geology 4.1 regional geology the jillewarra project covers the southern half of the northwest trending archaean mingah range greenstone belt, which extends for a distance of approximately 50km and averages some 9.5km in width (figure 1). the mingah range greenstone belt is unusual in that it trends east west to west northwest while most other belts in the murchison province have a northeast to north south orientation. in the northern part of mingah range succession the stratigraphy passes from quartzites to fine grained felsic, epiclastic sedimentary lithologies, ultramafic komatiite units and high mg basalts, which have been intruded by broad differentiated gabbroic sills. these generally layered sills, form prominent ridges and have an outcrop width of 0.1 to 0.3km.",[],"['quartzites', 'komatiite', 'basalts']",[],"['greenstone belt', 'greenstone belt']",['murchison'],['archaean'],0
a083031_caz_jil_c104_2006_2009an_10538749_48,a083031_caz_jil_c104_2006_2009an_10538749.json,48,"the sequence has been folded into a broad south plunging anticline, the exposed western limb of which dips steeply to the southwest and the poorly exposed eastern limb dips to the east southeast.",1,['broad'],"towards the southern part of the mingah range succession the sequence of sediment hosted, banded iron formations have been partially stoped out by granitic intrusions. the entire stratigraphy has been regionally metamorphosed to mid to upper greenschist facies assemblages, with metamorphic grades increasing towards the basal, north eastern margin of the belt. the sequence has been folded into a broad south plunging anticline, the exposed western limb of which dips steeply to the southwest and the poorly exposed eastern limb dips to the east southeast. the north north easterly trending eastern limb of the mingah range anticline is intersected by numerous north northeast trending faults.",[],"['sediment', 'banded iron formations', 'greenschist']",[],[],['southwest'],[],0
