event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words_in_sentence,trigger_words_in_event,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label,reviewed,Near Miss Event,Key trigger phrase
a083031_caz_jil_c104_2006_2009an_10538749_44,a083031_caz_jil_c104_2006_2009an_10538749.json,44,"in the northern part of mingah range succession the stratigraphy passes from quartzites to fine grained felsic, epiclastic sedimentary lithologies, ultramafic komatiite units and high mg basalts, which have been intruded by broad differentiated gabbroic sills.",1,['broad'],['broad'],"fault cazaly resources limited 0 2.5 kilometres 5 drawing: author: mw office: perth 2.5 date:22 2 2006 scale: 1:250000 projection: mga zone 50 (gda 94) jillewarra project geology figure 2 location plan n perth cazaly resources limited july 2009 9 4.0 geology 4.1 regional geology the jillewarra project covers the southern half of the northwest trending archaean mingah range greenstone belt, which extends for a distance of approximately 50km and averages some 9.5km in width (figure 1). the mingah range greenstone belt is unusual in that it trends east west to west northwest while most other belts in the murchison province have a northeast to north south orientation. in the northern part of mingah range succession the stratigraphy passes from quartzites to fine grained felsic, epiclastic sedimentary lithologies, ultramafic komatiite units and high mg basalts, which have been intruded by broad differentiated gabbroic sills. these generally layered sills, form prominent ridges and have an outcrop width of 0.1 to 0.3km. towards the southern part of the mingah range succession the sequence of sediment hosted, banded iron formations have been partially stoped out by granitic intrusions.",[],"['quartzites', 'komatiite', 'basalts', 'sediment', 'banded iron formations']",[],"['greenstone belt', 'greenstone belt']","['perth', 'perth', 'murchison']",['archaean'],0,False,,
a083031_caz_jil_c104_2006_2009an_10538749_48,a083031_caz_jil_c104_2006_2009an_10538749.json,48,"the sequence has been folded into a broad south plunging anticline, the exposed western limb of which dips steeply to the southwest and the poorly exposed eastern limb dips to the east southeast.",1,['broad'],['broad'],"these generally layered sills, form prominent ridges and have an outcrop width of 0.1 to 0.3km. towards the southern part of the mingah range succession the sequence of sediment hosted, banded iron formations have been partially stoped out by granitic intrusions. the entire stratigraphy has been regionally metamorphosed to mid to upper greenschist facies assemblages, with metamorphic grades increasing towards the basal, north eastern margin of the belt. the sequence has been folded into a broad south plunging anticline, the exposed western limb of which dips steeply to the southwest and the poorly exposed eastern limb dips to the east southeast. the north north easterly trending eastern limb of the mingah range anticline is intersected by numerous north northeast trending faults. the structural grain, near the nose of the anticline, follows a north south trend producing a prominent flexure in the overall structural alignment.",[],"['sediment', 'banded iron formations', 'greenschist']",[],[],['southwest'],[],0,False,,
a083031_caz_jil_c104_2006_2009an_10538749_55,a083031_caz_jil_c104_2006_2009an_10538749.json,55,"these areas are considered prospective, particularly when they occur adjacent to known gold mineralisation, for example at toonjie bore, near the wardabie mining centre (e51 1091).",1,['mineralisation'],['mineralisation'],"this trend is parallel to the major shear zones near the yilgarn craton gasgoyne province boundary to the north west. post metamorphic movement is indicated as the shear zones mylonite and quartz veins are cataclastic. several places along the length of the mingah range are cut by modern day and palaeochannel sediments which appear to occur in zones of preferred erosion associated with north east faults or shears evident on the aeromagnetic data. these areas are considered prospective, particularly when they occur adjacent to known gold mineralisation, for example at toonjie bore, near the wardabie mining centre (e51 1091). cazaly resources limited july 2009 10 the north eastern margin of the greenstone belt appears to represent an intrusive contact. regional airborne magnetic data interpretation suggests that younger granitoids have partially stoped and assimilated the greenstone succession along the eastern flank and within the core of the mingah range anticline.",[],"['mylonite', 'quartz veins', 'sediments', 'granitoids', 'greenstone']",['gold'],['greenstone belt'],['yilgarn craton'],[],0,False,,
a083031_caz_jil_c104_2006_2009an_10538749_68,a083031_caz_jil_c104_2006_2009an_10538749.json,68,aeromagnetic images in the centre of the mingah range greenstone belt highlighted a northwest trending possible thrust fault which passes through the northern section of e 51 1091 near tallacoothra bore.,1,['possible'],['possible'],"magnetite rich serpentinised ultramafic rocks derived from either a dunite or peridotite have been noted around the chesterfield area. felsic volcanic rocks, intruded by the sills, are highly weathered and partly to strongly silicified schistose rocks. analysis of cr and ti data suggests however, that some of them may be altered and deformed mafic ultramafic rocks (loader, 1996). aeromagnetic images in the centre of the mingah range greenstone belt highlighted a northwest trending possible thrust fault which passes through the northern section of e 51 1091 near tallacoothra bore. this interpreted fault may have formed along the axial plane of an asymmetric antiform. aeromagnetic data along the mingah range has identified several north east faults or shears corresponding to modern and palaeo drainage channels.",[],"['dunite', 'peridotite', 'felsic volcanic rocks']",['magnetite'],['greenstone belt'],[],[],0,False,,
a083031_caz_jil_c104_2006_2009an_10538749_72,a083031_caz_jil_c104_2006_2009an_10538749.json,72,"prospective, particularly where they occur adjacent to known gold mineralisation, for example at toonjie bore, near the wardabie mining centre within e 51 1091.",1,['mineralisation'],"['mineralisation', 'mineralisation', 'mineralisation']","this interpreted fault may have formed along the axial plane of an asymmetric antiform. aeromagnetic data along the mingah range has identified several north east faults or shears corresponding to modern and palaeo drainage channels. these areas are considered prospective, particularly where they occur adjacent to known gold mineralisation, for example at toonjie bore, near the wardabie mining centre within e 51 1091. 4.3 mineralisation known mineralisation within the area comprises a number of small high grade epigenetic gold deposits and pb ba vein deposits and layered ultramafic and mafic sills containing anomalous ni and cu values. several significant structural features, historic gold mines, nicu bearing ultramafic units, and more recently identified targets in the zapata region and the jillewarra shear zone lie within the project area.",['gold deposits'],[],"['gold', 'gold']",[],[],[],0,False,,
a083031_caz_jil_c104_2006_2009an_10538749_81,a083031_caz_jil_c104_2006_2009an_10538749.json,81,"the survey was conducted over the hewitts find prospect area within e51 1114 and p51 2565, an area prospective for gold and massive base metal mineralisation.",1,['mineralisation'],['mineralisation'],"5.1 reptem helicopter electromagnetic survey during the reporting period cazaly resources limited contracted gpx surveys pty ltd to perform a reptem helicopter electromagnetic survey over the jillewarra project. the survey was conducted between the 26th september and the 2nd october 2008. the survey was flown using a eurocopter as350 ba squirrel helicopter. the survey was conducted over the hewitts find prospect area within e51 1114 and p51 2565, an area prospective for gold and massive base metal mineralisation. the survey followed previous soil sampling and drilling programs in the area that showed positive ni, cu and au concentrations, and the objective of the heliborne reptem survey was to identify bedrock conductors that could represent the source of these anomalies. the reptem system was powered by a 350m2 transmitter loop working at 320a, providing a peak dipole moment of approximately 112,000 nia.",['base metal'],['bedrock'],['gold'],[],[],[],0,False,,
a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335_27,a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335.json,27,8.3.1 geological mapping and rock chip sampling the bif units which traverse this region are prospective for oxide iron mineralisation and were mapped and rock chip sampled on a broad scale following the methodology as mentioned above.,2,"['mineralisation', 'broad']","['mineralisation', 'broad']","prospecting licence p59 1845s geometry and location traces the northern boundary of an adjacent gindalbie lease at the most northern extent of gindablies tenure. the lease is 75km north of karara and 20km south of the township of yalgoo. both leases contain the andorra prospect. 8.3.1 geological mapping and rock chip sampling the bif units which traverse this region are prospective for oxide iron mineralisation and were mapped and rock chip sampled on a broad scale following the methodology as mentioned above. geological mapping within p591845 and the adjacent tenement confirmed the interpretation that the multiple (three main zones), linear, attenuated aeromagnetic high signatures that traverse the lease are bif units (figures 10 and 11). the three main bif units trend north west and are steeply dipping (to sub vertical) to the west and are, in part, tightly folded with fold axes plunging steeply to the south.",[],"['bif', 'bif', 'bif']","['oxide', 'iron']",[],"['gindalbie', 'karara', 'yalgoo']",[],0,False,,
a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335_53,a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335.json,53,"work conducted by gindalbie in the region has identified two main types of enriched bif mineralisation, high grade hypogene hematite mineralisation and supergene goethite hematite enrichment.",3,"['enriched', 'mineralisation', 'mineralisation']","['enriched', 'mineralisation', 'mineralisation', 'mineralisation', 'mineralisation', 'mineralisation']","exploration activities during the june 2008 to june 2009 reporting period comprised inclusion within an aeromagnetic survey and rock chip sampling, assaying of samples and geological mapping. airborne exploration surveys aeromagnetics radiometrics electromagnetics gravity digital terrain modelling other (specify) 1 rock chip sample locations, descriptions and assay results.28 august 2009 karara mining ltd 80387_1 5 work conducted by gindalbie in the region has identified two main types of enriched bif mineralisation, high grade hypogene hematite mineralisation and supergene goethite hematite enrichment. 5.1.1 hypogene mineralisation the first type is structurally controlled and at present appears to be small to medium tonnage high grade hematite mineralisation. mineralisation is controlled by strike parallel structures as is interpreted to be a combination of primary enrichment overprinted by further upgrading by supergene processes.",[],['bif'],"['hematite', 'goethite', 'hematite', 'hematite']",[],"['karara', 'gindalbie']",[],0,False,,
a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335_57,a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335.json,57,"structures introducing the fluids are at present not well understood, but shearing and zones of quartz veining on the margins of enrichment, brecciation and increased porosity are commonly associated with these zones of primary mineralisation.",1,['mineralisation'],"['mineralisation', 'mineralisation', 'mineralisation', 'mineralisation', 'mineralisation', 'mineralisation', 'mineralisation', 'favourable', 'mineralisation', 'potential']","5.1.1 hypogene mineralisation the first type is structurally controlled and at present appears to be small to medium tonnage high grade hematite mineralisation. mineralisation is controlled by strike parallel structures as is interpreted to be a combination of primary enrichment overprinted by further upgrading by supergene processes. mineralisation is interpreted as hypogene enrichment by dissolution of silica and partial to complete oxidation of magnetite. structures introducing the fluids are at present not well understood, but shearing and zones of quartz veining on the margins of enrichment, brecciation and increased porosity are commonly associated with these zones of primary mineralisation. 5.1.2 supergene mineralisation the second style of mineralisation is dominantly goethite and appears to be supergene enrichment of favourable facies of bif units. given significant strike lengths and widths to prospects associated with this style of mineralisation there is potential to yield larger tonnage deposits.",[],['bif'],"['hematite', 'silica', 'magnetite', 'quartz', 'goethite']",[],[],[],0,False,,
a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335_61,a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335.json,61,gindalbie has a substantial ground holding in the mid west region of western australia and is actively exploring for iron ore. gindalbie plans to continue the exploration program targeting both magnetite and hematite iron ore mineralisation over the banded iron (bif) units of windaning and golconda formations.,1,['mineralisation'],"['mineralisation', 'mineralisation', 'favourable', 'mineralisation', 'potential', 'mineralisation', 'medium grade', 'mineralisation', 'mineralisation']","5.1.2 supergene mineralisation the second style of mineralisation is dominantly goethite and appears to be supergene enrichment of favourable facies of bif units. given significant strike lengths and widths to prospects associated with this style of mineralisation there is potential to yield larger tonnage deposits. mineralisation tends to form low medium grade supergene goethite hematite mineralisation with 55% iron, less that 8% silica with generally high loi and low phosphorous grade. gindalbie has a substantial ground holding in the mid west region of western australia and is actively exploring for iron ore. gindalbie plans to continue the exploration program targeting both magnetite and hematite iron ore mineralisation over the banded iron (bif) units of windaning and golconda formations. exploration rc drill programs are planned in tenements adjacent to p59 1844 (hippo prospect) and p59 1845 (andorra prospect) and may in the future include these prospecting licences in follow infill drilling. prospecting licence p59 1830 is also positioned along strike and over prospective windaning formation bif and may be incorporated in future exploration activities, depending on results from those surrounding leases.","['iron ore', 'iron ore']","['bif', 'bif', 'bif']","['goethite', 'goethite', 'hematite', 'iron', 'silica', 'magnetite', 'hematite', 'iron']","['golconda formations', 'windaning formation']","['gindalbie', 'mid west', 'western australia', 'gindalbie']",[],0,False,,
a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335_66,a084006_2009 annual report for p59-1830 p59-1844 p59-1845 p59-1850_9902335.json,66,"watkins k.p., hickman a.h., 1990, geological evolution and mineralisation of the murchison province western australia, geological survey of western australia, bulletin 137, 267 p. august 2009 karara mining ltd 80387_1 28 appendix 1 rock chip sample locations, descriptions and assay results august 2009 karara mining ltd 80387_1 29 sample id sample type survey method nat grid_id mga north mga east prospect sample_description lease_id date sampled gr2865 rock gps mga94_50 6,784,138 491,998 termination ridge bif, siliceous, + minor hematite, strike nw vertical dip, topo low west of creek.",1,['mineralisation'],['mineralisation'],"prospecting licence p59 1830 is also positioned along strike and over prospective windaning formation bif and may be incorporated in future exploration activities, depending on results from those surrounding leases. prospecting licence p59 1850 is occupying a space between two important karara leases and although it overlies granite may be included in future exploration activities. for the western australian department of mineral and petroleum resources. watkins k.p., hickman a.h., 1990, geological evolution and mineralisation of the murchison province western australia, geological survey of western australia, bulletin 137, 267 p. august 2009 karara mining ltd 80387_1 28 appendix 1 rock chip sample locations, descriptions and assay results august 2009 karara mining ltd 80387_1 29 sample id sample type survey method nat grid_id mga north mga east prospect sample_description lease_id date sampled gr2865 rock gps mga94_50 6,784,138 491,998 termination ridge bif, siliceous, + minor hematite, strike nw vertical dip, topo low west of creek. central bif (not sampled) ~7m wide. 1 location plan showing the karara iron ore project in relation to the regional centre of geraldton, and smaller rural towns.5 2 .",['iron ore'],"['bif', 'granite', 'bif', 'bif']",['hematite'],['windaning formation'],"['karara', 'murchison', 'western australia', 'western australia', 'karara', 'karara', 'karara', 'geraldton']",[],0,False,,
a084031_e28_1560 pr_09_cr34372_9171087_38,a084031_e28_1560 pr_09_cr34372_9171087.json,38,a package of talc chlorite schists and other variably sheared ultramafic units dominate the central area of the project and host the gold mineralisation at kirgella.,1,['mineralisation'],['mineralisation'],"these belts are structurally complex with common ne, nw and early ns trending faults and lineaments. internal granitoids and porphyries are also common and metamorphic grade is typically greenschist to amphibolite facies. locally the geology of the pinjin project area is composed of a moderately to steeply east dipping sequence of dominantly mafic and felsic volcanic rocks with dolerites and ultramafic rocks also common. a package of talc chlorite schists and other variably sheared ultramafic units dominate the central area of the project and host the gold mineralisation at kirgella. the southern area is dominated by granitic intrusives covered by a veneer of greenstone lithologies. metamorphic grade appears to increase from greenstone in the west to amphibolite in the east.",[],"['granitoids', 'greenschist', 'amphibolite', 'felsic volcanic rocks', 'dolerites', 'schists', 'greenstone', 'greenstone', 'amphibolite']","['talc', 'chlorite', 'gold']",[],['pinjin'],[],0,False,,
a084031_e28_1560 pr_09_cr34372_9171087_43,a084031_e28_1560 pr_09_cr34372_9171087.json,43,alluvial cover is extensive and can reach depths of 80m or more.,1,['extensive'],['extensive'],"metamorphic grade appears to increase from greenstone in the west to amphibolite in the east. late east west oriented proterozoic dolerite dykes cut all stratigraphy through the centre of the project. outcrop is generally poor and accounts for less than 5% of the project. alluvial cover is extensive and can reach depths of 80m or more. the area covered by e28 1560 consists of archaean granitoids to the west and mafic rocks (basalt) to the east, with north south trending ultramafic and dolerite units. the entire package is cut by two east west trending proterozoic dolerite dykes.",[],"['greenstone', 'amphibolite', 'dolerite', 'granitoids', 'mafic rocks', 'basalt', 'dolerite', 'dolerite']",[],[],[],"['proterozoic', 'archaean', 'proterozoic']",0,False,,
a084093_c115_2005_burtville_2009a_10849803_28,a084093_c115_2005_burtville_2009a_10849803.json,28,"small internal granitoids host gold mineralisation at granny smith and burtville, and appear to have some control on the distribution of mineralisation at lancefield.",2,"['mineralisation', 'mineralisation']","['mineralisation', 'mineralisation']","the mount weld carbonatite intrudes along the terrain boundary between the central and eastern terrains. the terrain boundaries display evidence of both transcurrent and reverse faulting. elongate basins of conglomerate are localised along the flanks of the terrains. small internal granitoids host gold mineralisation at granny smith and burtville, and appear to have some control on the distribution of mineralisation at lancefield. no physical exploration programmes were completed on the burtville project during the 2008 2009 reporting period with work being limited to a further review and evaluation of available data. an internal, regional review of the status of the laverton tenement package held by carbon, including the burtville project area, is in progress.",[],"['conglomerate', 'granitoids']",['gold'],['mount weld carbonatite'],"['granny smith', 'burtville', 'burtville', 'laverton', 'burtville']",[],0,False,,
a084093_c115_2005_burtville_2009a_10849803_49,a084093_c115_2005_burtville_2009a_10849803.json,49,"encouraging gold and pathfinder element geochemistry was returned, confirming the tenor of the original data with gold values up to 2.5 g t accompanied by strongly anomalous copper, antimony and molybdenum results.",1,['encouraging'],['encouraging'],"access to the tenements is via the merolia road south east of laverton, and then via various local tracks. the project area location is shown in figure 2. resampling during the 2005 2006 report year four historic vertical rc drillholes (brc001 brc004) drilled by metex in 1995 on e38 1725, were located and reassayed for gold and multi elements in order to verify original results. encouraging gold and pathfinder element geochemistry was returned, confirming the tenor of the original data with gold values up to 2.5 g t accompanied by strongly anomalous copper, antimony and molybdenum results. a total of 179 samples were collected with 35 samples returning assays between 10 29ppb au. magma metals in late 2005, magma metals ltd carried out a review of nickel, copper and platinum group exploration over the laverton area, including the tenements of the burtville project.",[],[],"['gold', 'gold', 'gold', 'copper', 'antimony', 'nickel', 'copper', 'platinum']",[],"['laverton', 'laverton', 'burtville']",[],0,False,,
a084093_c115_2005_burtville_2009a_10849803_55,a084093_c115_2005_burtville_2009a_10849803.json,55,the initial phase of vacuum drilling focussed on targets across the project area: p38 3188 p38 3194 targets delineated during an earlier footprint targeting exercise at e38 1725 an isolated magnetic high in the north west of the tenement a large area of e38 1642 was drilled following a review of historic exploration results of the first phase of vacuum drilling were encouraging.,1,['encouraging'],['encouraging'],"the review concluded there had been little effective nickel exploration over the area. the tenements were not considered prospective. a total of 624 vacuum holes were drilled for 2233 metres. the initial phase of vacuum drilling focussed on targets across the project area: p38 3188 p38 3194 targets delineated during an earlier footprint targeting exercise at e38 1725 an isolated magnetic high in the north west of the tenement a large area of e38 1642 was drilled following a review of historic exploration results of the first phase of vacuum drilling were encouraging. at e38 1642 and p38 3188, a large +75ppb au ne sw trending anomaly in excess of 2.5km in length was delineated by the vacuum drilling programme. follow up vacuum drilling was completed on a 100m x 100m grid during may 2007.",[],[],['nickel'],[],[],[],0,False,,
a084093_c115_2005_burtville_2009a_10849803_61,a084093_c115_2005_burtville_2009a_10849803.json,61,results of the rab and aircore programmes were again encouraging.,1,['encouraging'],"['encouraging', 'encouraging', 'encouraging']","carbon energy ltd burtville group reporting c115 2005 annual report 01 07 2008 to 30 06 2009 11 results of the follow up vacuum drilling programme were again encouraging with 10 samples returning assays in excess of 100ppb au. results confirmed and further defined the anomaly previously delineated on e38 1642 and p38 3188. rab aircore drilling a total of thirty three (33) rab holes, burb001 burb033, and twenty (20) aircore holes, buac001 buac020 were drilled by challenge drilling on tenement e38 1725 during february 2007 for a total of 1670 metres rab and 1668 metres aircore. results of the rab and aircore programmes were again encouraging. composite samples returning assay values exceeding 100ppb au were resampled at 1m intervals and resubmitted for analysis by ar eta with 6 samples returning assays greater than 0.50g t au. rc drilling a single rc hole (burc001) was drilled to 118m on e38 1725 to follow up encouraging results of the rab drilling programme.",[],[],[],[],['burtville'],[],0,False,,
a084093_c115_2005_burtville_2009a_10849803_66,a084093_c115_2005_burtville_2009a_10849803.json,66,rab drilling exploration on the burtville tenements involved a programme of rab drilling designed to further delineate zones of anomalous gold mineralisation previously defined on tenements e38 1642 and p38 3188 during a vacuum drilling programme completed during the 2006 07 field season.,1,['mineralisation'],"['encouraging', 'mineralisation', 'encouraging']",rc drilling a single rc hole (burc001) was drilled to 118m on e38 1725 to follow up encouraging results of the rab drilling programme. results were disappointing with a maximum au assay of 43ppb au from 84 88m. no significant results were returned. rab drilling exploration on the burtville tenements involved a programme of rab drilling designed to further delineate zones of anomalous gold mineralisation previously defined on tenements e38 1642 and p38 3188 during a vacuum drilling programme completed during the 2006 07 field season. resampling and assaying of composite samples returned encouraging results with a best intercept of 4m @ 1.54g t au including 2m @ 2.21g t au from 33 35m in burb075 from tenement p38 3188. carbon energy ltd changed its name from metex resources ltd (metex) on the 23rd june 2008.,[],[],['gold'],[],['burtville'],[],0,False,,
a084093_c115_2005_burtville_2009a_10849803_79,a084093_c115_2005_burtville_2009a_10849803.json,79,gold mineralisation at burtville is interpreted to be the result of the brittle failure of the granitoid and adjacent rocks induced by the deflection of a shear around the intrusive body.,1,['mineralisation'],['mineralisation'],"transported alluvial silts belonging to a large drainage system, which drains to the south, predominantly underlie the project area. the project lies directly northeast of the mt. the northern tenements also contain the extent of an ultramafic body that runs southeast around the old burtville mining centre (mottram, 2004). gold mineralisation at burtville is interpreted to be the result of the brittle failure of the granitoid and adjacent rocks induced by the deflection of a shear around the intrusive body. the resultant mineralised system is a series of intersecting veins. the intersections of the veins carried high gold grades and were exploited by prospectors during the early 1900s.",[],"['silts', 'granitoid']","['gold', 'gold']",[],"['burtville', 'burtville']",[],0,False,,
a084093_c115_2005_burtville_2009a_10849803_84,a084093_c115_2005_burtville_2009a_10849803.json,84,the bedrock geology of the tenements is poorly constrained due to the extensive veneer of transported cover.,1,['extensive'],"['low grade', 'extensive']","the intersections of the veins carried high gold grades and were exploited by prospectors during the early 1900s. subsequently, sons of gwalia mined a low grade (1 2ppm au) open cut resource. mining of the open pit ceased once fresh rock was encountered (kneeshaw, 1999). the bedrock geology of the tenements is poorly constrained due to the extensive veneer of transported cover. interpretation by acacia resources ltd of aeromagnetic, landsat tm and regional geological datasets suggests that the bedrock consists of a north south trending sequence of intercalated mafic intrusives, sediments, mafic, ultramafic and intermediate volcanics (kneeshaw, 1999). interpreted geology of the burtville project area is presented as figure 3.",[],"['bedrock', 'bedrock', 'sediments']",['gold'],[],"['sons of gwalia', 'burtville']",[],0,False,,
a084093_c115_2005_burtville_2009a_10849803_97,a084093_c115_2005_burtville_2009a_10849803.json,97,"in 1997 acacia conducted a broad spaced rab program over tenements in the burtville area as well as a regional soil sampling program and an aeromagnetics survey, in addition to rock chip sampling and rab drilling.",1,['broad'],['broad'],"39 holes for 987m were drilled, with no composite grab samples returning >50ppb au. placer logs indicate technical problems, including wet holes, poor returns and blocked rods (metex, 1996). acacia resources anglogold australia acacia resources anglogold australia held much of the ground covered by these tenements in the late 1990s to early 2000s. in 1997 acacia conducted a broad spaced rab program over tenements in the burtville area as well as a regional soil sampling program and an aeromagnetics survey, in addition to rock chip sampling and rab drilling. delta gold ltd delta gold ltd explored the area from 1988 to 1991, during which time minor check surface sampling was reported, including grab rock chips, with a peak of 23ppm au from mullock sampling, 19ppb au from soil sampling, and 70ppb au from lag sampling. the area was briefly explored by global mining resources in the mid to late 1990s.",[],['lag'],"['gold', 'gold']",[],"['australia', 'australia', 'burtville']",[],0,False,,
a084093_c115_2005_burtville_2009a_10849803_106,a084093_c115_2005_burtville_2009a_10849803.json,106,a review of previous nickel copper pge exploration within the laverton project and the future potential for these minerals.,1,['potential'],['potential'],"carbon energy (formerly metex resources) 1995 during 1995, metex, as part of an option agreement with kalgoorlie mine management pl, completed a single line of aircore holes in the southwest of e38 1725 (11 holes 875m, bac001 011) followed by 4 infill rc holes (brc001 004, 528m). in the northwest, 1500 x 400m spaced posthole rab returned a value of 7m @ 1.5g t au. laverton project, western australia. a review of previous nickel copper pge exploration within the laverton project and the future potential for these minerals. magma metals internal report. metex resources report to doir.",['pge'],[],"['nickel', 'copper']",[],"['kalgoorlie', 'southwest', 'laverton', 'western australia', 'laverton']",[],0,False,,
a084147_central well annual report_15692534_3,a084147_central well annual report_15692534.json,3,a single day of broad geological and access reconnaissance was undertaken on the tenement in the field.,1,['broad'],['broad'],dawn metals limited annual technical report central well e37 935 for the period 28 may 2008 27 may 2009 compiled by: kelvin fox date: 1 september 2009 distribution list doir dawn metals ltd dawn metals modeling of known uranium occurrences lead to the belief that the area covered by the central well project area may be prospective for calcrete hosted carnotite uranium mineralization. no airborne geophysics or surface exploration was conducted on the tenement during the reporting period. a single day of broad geological and access reconnaissance was undertaken on the tenement in the field. no formal mapping or sampling was undertaken. location and access the tenement is located on wanganoo and melrose stations and 100km e of the darlot gold mine.,"['uranium', 'uranium']",['calcrete'],"['lead', 'carnotite', 'gold']",[],['darlot'],[],0,False,,
a084147_central well annual report_15692534_13,a084147_central well annual report_15692534.json,13,"regional geology the region surrounding the central well tenement package is dominated by recent sand dunes and sand plain, with regionally outcropping archaean aged granites and greenstones which were thought to be potential uranium and vanadium source rocks for calcrete carnotite mineralization.",1,['potential'],['potential'],"the geology of these prospects is detailed below. the tenement is 100% owned by dawn metals ltd which is a wholly owned subsidiary of desert energy limited. previous exploration a search of the wamex database revealed that no historic exploration has been conducted in the area covered by the central well project. regional geology the region surrounding the central well tenement package is dominated by recent sand dunes and sand plain, with regionally outcropping archaean aged granites and greenstones which were thought to be potential uranium and vanadium source rocks for calcrete carnotite mineralization. figure 2 below, details the position of the tenement with respect to the underlying gswa 1:250 000 geology. central well tenement and regional geology 5.",['uranium'],"['sand', 'sand', 'granites', 'greenstones', 'calcrete']","['vanadium', 'carnotite']",[],[],['archaean'],0,False,,
a084474_tianda 2009 annual reporte45_2937_12894118_0,a084474_tianda 2009 annual reporte45_2937_12894118.json,0,the first step in processing was to examine the base station data for any possible erroneous readings.,1,['possible'],['possible'],"the first step in processing was to examine the base station data for any possible erroneous readings. as a check on the local base station data, the geomagnetic observatory data for the period of the survey was downloaded from the geoscience australia website. drawing a1 shows the base station data along with best fits (10 parameter) of the government data to the local data.",[],[],[],[],['australia'],[],0,False,,
a084474_tianda 2009 annual reporte45_2937_12894118_15,a084474_tianda 2009 annual reporte45_2937_12894118.json,15,this area was chosen due to its proximity to the nimingarra formation directly outside the tenement area and the potential for tertiary channel deposits or detrital deposits shedding from this unit.,1,['potential'],['potential'],"all were areas of alluvial cover from the de grey river flood plain with varying amounts of pisolitic and ironstone lag. surface sampling was not considered to be worthwhile, particularly for iron ore exploration. p a g e |6 tiandaresourcesannualreportfore45 2937.october2009 figure4asterinterpretationoverprincipalcomponentasterprocessing p a g e |7 tiandaresourcesannualreportfore45 2937.october2009 4.2.2 groundgeophysics a ground magnetic survey has been completed over the north eastern area of the tenement. this area was chosen due to its proximity to the nimingarra formation directly outside the tenement area and the potential for tertiary channel deposits or detrital deposits shedding from this unit. the survey was completed using an gemsys gsm 19w overhauser walking magnetometer on 50m east west line spacings covering an area of 20 km2 with 205 line km walked (fig 5). the area was flat alluvial plains and production was in the order of 22 line km day making the survey highly cost effective.","['iron ore', 'detrital deposits']","['ironstone', 'lag']",[],[],['grey'],['tertiary'],0,False,,
a084474_tianda 2009 annual reporte45_2937_12894118_22,a084474_tianda 2009 annual reporte45_2937_12894118.json,22,several features have been identified with the most promising being the zone in the north east closest to the outcropping iron formation.,1,['promising'],['promising'],there is a regional magnetic trend of high to low from the south east to the north west interpreted to be due to the highly magnetic nimingarra formation to the south. the processing of the data using first derivative and analytical signal were used to reduce the effect of these regional trends. the expected response from channel iron or detrital iron would be moderate to low with a highly variable response due to remnant magnetite within a mostly haematitic body. several features have been identified with the most promising being the zone in the north east closest to the outcropping iron formation. this zone has a signature consistent with detrital iron with the variable response likely to be due to fragments of the nimingarra iron formation either within the alluvials or as a larger detrital iron deposit. figure6processedgroundmagnetics?analyticalsignalwithinterpretation there are several weak anomalies that may be representing paleochannels in the north western part of the survey and along the de grey river.,['detrital iron deposit'],"['iron formation', 'iron formation']","['iron', 'iron', 'magnetite', 'iron']",[],['grey'],[],0,False,,
a084474_tianda 2009 annual reporte45_2937_12894118_29,a084474_tianda 2009 annual reporte45_2937_12894118.json,29,discovery of any potential mineralisation will be facilitated by geophysics and drilling.,2,"['potential', 'mineralisation']","['potential', 'mineralisation', 'potential', 'potential']",the existing iron ore mine is producing from the nimingarra iron formation that is exposed to the northwest of the tenement. the exploration target is channel or detrital iron deposits sourced from this area. aster interpretation and regional mapping has failed to find any outcrop. discovery of any potential mineralisation will be facilitated by geophysics and drilling. the initial ground magnetics has shown a strong area of potential detrital material as well as several zones of potential paleochannel that may have associated cid. 6 furtherwork the work to date has identified several drill targets within the north eastern portion of the tenement.,"['iron ore', 'detrital iron deposits', 'cid']",['iron formation'],[],[],[],[],0,False,,
