event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words,event_text
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_55,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,55,Drill hole intersections included: 0-2 metres2 metres @ 0.054% U3O8 and 0-1 metre1 metre @ 0.076% U3O8 U3O8 Limited 4.3 Western Mining Corporation exploration activities WMC drilled 442 holes for 6172 metres between 1972 and 1976 on the western part of the project (west-southwest of the Dawson Well).,2,"['drill', 'drill']","adjoining the dawson well deposits to the east, carpentaria exploration defined uranium mineralised calcrete deposits on the extension of the same channel. carpentaria also found outcropping carnotite, with up to 0.23% u3o8 in surface samples. drill hole intersections included: 0 2 metres2 metres @ 0.054% u3o8 and 0 1 metre1 metre @ 0.076% u3o8 u3o8 limited 4.3 western mining corporation exploration activities wmc drilled 442 holes for 6172 metres between 1972 and 1976 on the western part of the project (west southwest of the dawson well). the first pass drilling was completed on 1,200 m x 100m spacing."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_59,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,59,The infill drill holes were logged using an Elmac downhole gamma probe to produce a uranium assay equivalent.,1,['drill'],"400m x 100m infill drilling defined an 8 kilometre mineralised zone (at greater than 250ppm u3o8) main deposit. samples from the first pass drilling were composited approximately according to their position relative to the water table, resulting in typical 5 7.5m composites. the infill drill holes were logged using an elmac downhole gamma probe to produce a uranium assay equivalent. sampling intervals were 6 inches (ie: approximately 0.15m), and the holes were considered to be dry."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_63,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,63,A general location map of the drill traverses is shown in Figure 6 while a detailed location map for all the drillholes is presented in Plate 1.,1,['drill'],"u3o8 limited 7 5.0 current exploration exploration activity during the reporting period included gridding and reverse circulation drilling. exploration data are shown in appendix 1 and 2 respectively. a general location map of the drill traverses is shown in figure 6 while a detailed location map for all the drillholes is presented in plate 1. 5.1 data review and compilation a very significant amount of time was spent entering historical data into a digital format, in particular data from wamex reports a4980 and a3386 as well as compiling topographic features such as tracks, wells, old drill lines and local grid to gda grid conversion."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_64,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,64,"5.1 Data review and compilation A very significant amount of time was spent entering historical data into a digital format, in particular data from WAMEX reports A4980 and A3386 as well as compiling topographic features such as tracks, wells, old drill lines and local grid to GDA grid conversion.",1,['drill'],"exploration data are shown in appendix 1 and 2 respectively. a general location map of the drill traverses is shown in figure 6 while a detailed location map for all the drillholes is presented in plate 1. 5.1 data review and compilation a very significant amount of time was spent entering historical data into a digital format, in particular data from wamex reports a4980 and a3386 as well as compiling topographic features such as tracks, wells, old drill lines and local grid to gda grid conversion. air photographs covering the entire tenement were also spatially registered to assist with the planning of activities."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_66,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,66,5.2 Reverse Circulation drilling A programme of reverse circulation drilling was carried out during June 2006 2005 on E53/1136 on the existing baseline and fence lines (therefore not requiring additional clearing).,1,['drill'],"5.1 data review and compilation a very significant amount of time was spent entering historical data into a digital format, in particular data from wamex reports a4980 and a3386 as well as compiling topographic features such as tracks, wells, old drill lines and local grid to gda grid conversion. air photographs covering the entire tenement were also spatially registered to assist with the planning of activities. 5.2 reverse circulation drilling a programme of reverse circulation drilling was carried out during june 2006 2005 on e53 1136 on the existing baseline and fence lines (therefore not requiring additional clearing). the programme was designed to: a) confirm the tenor and depth of the mineralised intervals as defined by previous explorers, in particular as a means to check on the accuracy of the downhole gamma logging performed by wmc in its second stage of exploration of the dawson hinkler system."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_68,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,68,"b) Attempt to identify other potentially mineralised zones (in the outcropping/subcropping calcrete sheet), not drilled by previous explorers.",1,['drill'],"5.2 reverse circulation drilling a programme of reverse circulation drilling was carried out during june 2006 2005 on e53 1136 on the existing baseline and fence lines (therefore not requiring additional clearing). the programme was designed to: a) confirm the tenor and depth of the mineralised intervals as defined by previous explorers, in particular as a means to check on the accuracy of the downhole gamma logging performed by wmc in its second stage of exploration of the dawson hinkler system. b) attempt to identify other potentially mineralised zones (in the outcropping subcropping calcrete sheet), not drilled by previous explorers. 150 holes were drilled across the tenement for a total of 1,800m, typically along 3 4km spaced traverses."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_69,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,69,"150 holes were drilled across the tenement for a total of 1,800m, typically along 3- 4km spaced traverses.",1,['drill'],"the programme was designed to: a) confirm the tenor and depth of the mineralised intervals as defined by previous explorers, in particular as a means to check on the accuracy of the downhole gamma logging performed by wmc in its second stage of exploration of the dawson hinkler system. b) attempt to identify other potentially mineralised zones (in the outcropping subcropping calcrete sheet), not drilled by previous explorers. 150 holes were drilled across the tenement for a total of 1,800m, typically along 3 4km spaced traverses. additional 400m spaced holes were also drilled along selected fence lines between traverses."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_70,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,70,Additional 400m spaced holes were also drilled along selected fence lines between traverses.,1,['drill'],"b) attempt to identify other potentially mineralised zones (in the outcropping subcropping calcrete sheet), not drilled by previous explorers. 150 holes were drilled across the tenement for a total of 1,800m, typically along 3 4km spaced traverses. additional 400m spaced holes were also drilled along selected fence lines between traverses. the drill holes confirmed the existence of widespread low grade mineralisation along with higher grade lenses in particular: a thick pod at the dawson west prospect."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_71,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,71,The drill holes confirmed the existence of widespread low grade mineralisation along with higher grade lenses in particular: A thick pod at the Dawson West prospect.,3,"['drill', 'mineralisation', 'low grade']","150 holes were drilled across the tenement for a total of 1,800m, typically along 3 4km spaced traverses. additional 400m spaced holes were also drilled along selected fence lines between traverses. the drill holes confirmed the existence of widespread low grade mineralisation along with higher grade lenses in particular: a thick pod at the dawson west prospect. the absence of outcropping subcropping calcrete on most of the prospect explains the lack of signature in the airborne radiometrics in both the uranium channel and total counts."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_78,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,78,"U3O8 Limited 9 Given the shallow and thin nature of calcrete-hosted uranium mineralisation, 0.5m composites and assays were deemed appropriate (most deposits of this type are on average 1.5m thick and occur from surface to 12m).",1,['mineralisation'],"duplicates were taken every 25 samples for quality control. a total of 480 samples were submitted for assaying. u3o8 limited 9 given the shallow and thin nature of calcrete hosted uranium mineralisation, 0.5m composites and assays were deemed appropriate (most deposits of this type are on average 1.5m thick and occur from surface to 12m). in these environments, the most reliable and effective assay technique for uranium is by downhole gamma logging to produce u3o8 equivalent values (eu3o8) with back up xrf or chemical assay on 5% to 10% of representative samples."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_87,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,87,"As result, other quality control procedures need to be observed routinely to provide an independent check on the potential disequilibrium.",1,['potential'],"significant difference in the resolution of the methods, typically 2 to 5cm for the downhole gamma tool as opposed to 0.5m at best for chemical assays. inherent depth inaccuracy inherent to percussion drilling. as result, other quality control procedures need to be observed routinely to provide an independent check on the potential disequilibrium. one such method is to assay for 226ra by high resolution gamma ray spectrometry."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_95,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,95,U3O8 Limited 6.0 CONCLUSIONS AND RECOMMENDATIONS Exploration activities in the first half of 2006 confirmed the potential of the DawsonHinkler drainage system for a significant calcrete-hosted uranium mineral resource to be defined by 200m x 100m and/or 400m x 100m spaced drill holes.,2,"['potential', 'drill']","this is consistent with the findings of radio chemical equilibrium reported by carpentaria for four samples of the hinkler prospect as reported in ashraf et al., 1972. 1 the disequilibrium ratio is defined as the ratio between chemical uranium and gamma uranium (u eu). u3o8 limited 6.0 conclusions and recommendations exploration activities in the first half of 2006 confirmed the potential of the dawsonhinkler drainage system for a significant calcrete hosted uranium mineral resource to be defined by 200m x 100m and or 400m x 100m spaced drill holes. the proposed activities for the coming year will aim to define the spatial extent of the mineralised calcrete sheet on the project to enable the calculation of a mineral resource estimate over the four main zones defined in the project review."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_102,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,102,"Location: The Dawson-Hinkler Project is located approximately 100km south of Wiluna in the northern Yilgarn block Geology: The project covers the western section of the Dawson-Hinkler-Centipede drainage system, itself part of the Norseman-Wiluna Greenstone Belt Work Done: Exploration in 2006 comprised extensive historical data entry and compilation, as well as reverse circulation drilling Results: The RC drilling confirmed the tenor and thickness of mineralised zones defined by previous explorers.",1,['extensive'],"figure no title scale 1 project location map 1:250,000 2 dawson hinkler tenement map 1:100,000 3 dawson hinkler regional geology 1:100,000 4 distribution of the main geological units in the dawson hinkler centipede catchment area ~1:500,000 5 idealised cross section along the drainage mid line of the hinkler well centipede catchment system ~1:500,000 6 exploration summary 1:100,000 table no title page 1 dawson hinkler tenement schedule 1 2 previous exploration summary 7 3 summary of significant intercepts 8 4 results of 226ra and 228ra analysis by high resolution gamma ray spectrometry 10 location: the dawson hinkler project is located approximately 100km south of wiluna in the northern yilgarn block geology: the project covers the western section of the dawson hinkler centipede drainage system, itself part of the norseman wiluna greenstone belt work done: exploration in 2006 comprised extensive historical data entry and compilation, as well as reverse circulation drilling results: the rc drilling confirmed the tenor and thickness of mineralised zones defined by previous explorers. conclusions: the results warrant a significant resource definition drilling programme, planned for the end of 2006."
a074079_dawson-hinkler ann rpt to 4 sep 06_14470293_117,a074079_dawson-hinkler ann rpt to 4 sep 06_14470293.json,117,"MANN, A.W., DEUTSCHER, R.L., 1978, Hydrogeochemistry of a calcrete containing aquifer near lake Way, western Australia, Journal of Hydrology, Vol.",1,['contain'],"iaea minerals research laboratories, report fp 16, pp. dickson, b.l., 1984, uranium series disequilibrium in the carnotite deposits of western australia, iaea. mann, a.w., deutscher, r.l., 1978, hydrogeochemistry of a calcrete containing aquifer near lake way, western australia, journal of hydrology, vol. western mining corporation, 1974, progress report dawson well uranium prospect, wamex report a4980, 534p."
a077032_c170_2005_2008a_15404804_3,a077032_c170_2005_2008a_15404804.json,3,Extensive follow-up RAB and some RC drilling (outside E25/212) were completed.,2,"['extensive', 'follow up']","exploration conducted on e25 29 included soil sampling and rab drilling. regional soil sampling delineated 15 anomalous areas with au values > 30 ppb au. extensive follow up rab and some rc drilling (outside e25 212) were completed. at the slack anomaly, situated on e25 212, five rab holes (sb1 5) for 292 metres were drilled."
a077032_c170_2005_2008a_15404804_4,a077032_c170_2005_2008a_15404804.json,4,"At the Slack anomaly, situated on E25/212, five RAB holes (SB1-5) for 292 metres were drilled.",1,['drill'],"regional soil sampling delineated 15 anomalous areas with au values > 30 ppb au. extensive follow up rab and some rc drilling (outside e25 212) were completed. at the slack anomaly, situated on e25 212, five rab holes (sb1 5) for 292 metres were drilled. the exploration work included considerable rab drilling which was completed in 1994 1995 with 130 rab holes for 2033 metres on e25 98 testing the slack anomaly."
a077032_c170_2005_2008a_15404804_16,a077032_c170_2005_2008a_15404804.json,16,The project area is considered prospective for high-grade gold mineralisation and Kambalda-style nickel sulphide mineralisation.,2,"['mineralisation', 'mineralisation']",the project is situated on the mt monger and cowarna downs stations and partially falls within the randalls timber reserve. access to the tenements is provided either via the trans australia railway access road or via the mt monger road and then on station tracks. the project area is considered prospective for high grade gold mineralisation and kambalda style nickel sulphide mineralisation. work carried out by integra mining limited during the work period included an rc drilling program and planning of regional soil sampling.
a077032_c170_2005_2008a_15404804_21,a077032_c170_2005_2008a_15404804.json,21,RC Drilling Planned Soil Sampling,1,['drill'],location plan 1. exploration index plan 2. rc drilling planned soil sampling appendix i. lithological logging codes appendix ii.
a077032_c170_2005_2008a_15404804_28,a077032_c170_2005_2008a_15404804.json,28,The geology consists of a sequence of tholeiitic and high-Mg basalts interlayered with minor komatiite units and differentiated mafic-ultramafic intrusives that have been thrust over younger felsic volcanic and volcaniclastic rocks with ultramafic schist lenses in the south.,1,['minor'],"the tenements lie to the west of the randall fault zone, which forms the boundary between the mt. belches formation and the gindalbie terrane to the west. the geology consists of a sequence of tholeiitic and high mg basalts interlayered with minor komatiite units and differentiated mafic ultramafic intrusives that have been thrust over younger felsic volcanic and volcaniclastic rocks with ultramafic schist lenses in the south. the mafic unit can be traced southwards around the anticline to mount monger."
a077032_c170_2005_2008a_15404804_31,a077032_c170_2005_2008a_15404804.json,31,Generally as the mafic unit is traced northwards it becomes thinner and contains progressively less ultramafic rocks and shows a change in basalt composition from high-Mg (pyroxene spinifex) to more tholeiitic (feldspar-phyric).,1,['contain'],"the mafic unit can be traced southwards around the anticline to mount monger. at mount monger the mafic unit comprises high mg basalt characterised by pyroxenespinifex textures on various scales and several major ultramafic mafic lenses, interpreted as intrusive sills. generally as the mafic unit is traced northwards it becomes thinner and contains progressively less ultramafic rocks and shows a change in basalt composition from high mg (pyroxene spinifex) to more tholeiitic (feldspar phyric). the eastern limb of the bulong anticline is relatively poorly endowed with gold mineralisation in comparison to the western limb."
a077032_c170_2005_2008a_15404804_32,a077032_c170_2005_2008a_15404804.json,32,The eastern limb of the Bulong Anticline is relatively poorly endowed with gold mineralisation in comparison to the western limb.,1,['mineralisation'],"at mount monger the mafic unit comprises high mg basalt characterised by pyroxenespinifex textures on various scales and several major ultramafic mafic lenses, interpreted as intrusive sills. generally as the mafic unit is traced northwards it becomes thinner and contains progressively less ultramafic rocks and shows a change in basalt composition from high mg (pyroxene spinifex) to more tholeiitic (feldspar phyric). the eastern limb of the bulong anticline is relatively poorly endowed with gold mineralisation in comparison to the western limb. the goddard fault, a folded d1 thrust, is recognised as an important control on the mineralisation on the southern part of the western limb (roberts, 2004)."
a077032_c170_2005_2008a_15404804_33,a077032_c170_2005_2008a_15404804.json,33,"The Goddard Fault, a folded D1 thrust, is recognised as an important control on the mineralisation on the southern part of the western limb (Roberts, 2004).",1,['mineralisation'],"generally as the mafic unit is traced northwards it becomes thinner and contains progressively less ultramafic rocks and shows a change in basalt composition from high mg (pyroxene spinifex) to more tholeiitic (feldspar phyric). the eastern limb of the bulong anticline is relatively poorly endowed with gold mineralisation in comparison to the western limb. the goddard fault, a folded d1 thrust, is recognised as an important control on the mineralisation on the southern part of the western limb (roberts, 2004). this structure has not been identified on the eastern limb and is either wedged out or otherwise unrecognised on the eastern limb."
a077032_c170_2005_2008a_15404804_35,a077032_c170_2005_2008a_15404804.json,35,Gold mineralisation in the Mt.,1,['mineralisation'],"the goddard fault, a folded d1 thrust, is recognised as an important control on the mineralisation on the southern part of the western limb (roberts, 2004). this structure has not been identified on the eastern limb and is either wedged out or otherwise unrecognised on the eastern limb. gold mineralisation in the mt. belches formation is mainly associated with tight d2 fold closures within the bif units."
a077032_c170_2005_2008a_15404804_37,a077032_c170_2005_2008a_15404804.json,37,"However mineralisation is believed to post-date D2 folding and on a local scale is influenced by the position of offsetting oblique faulting that has juxtaposed BIF against the enclosing thick, less competent psammite.",1,['mineralisation'],"gold mineralisation in the mt. belches formation is mainly associated with tight d2 fold closures within the bif units. however mineralisation is believed to post date d2 folding and on a local scale is influenced by the position of offsetting oblique faulting that has juxtaposed bif against the enclosing thick, less competent psammite. the gold mineralisation is a late event (syn post d4) related to the formation of shallowly southdipping arrays of extensional quartz veining preferentially in the competent bif units (newton et."
a077032_c170_2005_2008a_15404804_38,a077032_c170_2005_2008a_15404804.json,38,The gold mineralisation is a late event (syn - post D4) related to the formation of shallowly southdipping arrays of extensional quartz veining preferentially in the competent BIF units (Newton et.,1,['mineralisation'],"belches formation is mainly associated with tight d2 fold closures within the bif units. however mineralisation is believed to post date d2 folding and on a local scale is influenced by the position of offsetting oblique faulting that has juxtaposed bif against the enclosing thick, less competent psammite. the gold mineralisation is a late event (syn post d4) related to the formation of shallowly southdipping arrays of extensional quartz veining preferentially in the competent bif units (newton et. an rc drilling program was conducted by kennedy drilling on tenement e25 300 during the current reporting period to test the continuity and geometry of the gold mineralisation encountered in rab drilling during the previous work year in the vicinity of the lady eileen prospect."
a077032_c170_2005_2008a_15404804_39,a077032_c170_2005_2008a_15404804.json,39,An RC drilling program was conducted by Kennedy Drilling on tenement E25/300 during the current reporting period to test the continuity and geometry of the gold mineralisation encountered in RAB drilling during the previous work year in the vicinity of the Lady Eileen Prospect.,2,"['drill', 'mineralisation']","however mineralisation is believed to post date d2 folding and on a local scale is influenced by the position of offsetting oblique faulting that has juxtaposed bif against the enclosing thick, less competent psammite. the gold mineralisation is a late event (syn post d4) related to the formation of shallowly southdipping arrays of extensional quartz veining preferentially in the competent bif units (newton et. an rc drilling program was conducted by kennedy drilling on tenement e25 300 during the current reporting period to test the continuity and geometry of the gold mineralisation encountered in rab drilling during the previous work year in the vicinity of the lady eileen prospect. the lady eileen workings are located in an amphitheatre of outcropping basalt (hawk hill) and eroded duricrust."
a077032_c170_2005_2008a_15404804_45,a077032_c170_2005_2008a_15404804.json,45,Pits and shafts to the south have only minor quartz evident.,1,['minor'],the main workings extend over a strike length of 200m and have been developed on a massive laminated quartz reef which attains a maximum width of only 30cm but has been stoped out to 75 cm. the quartz reef dips at 75o to the west and thins to a narrow stringer to the north. pits and shafts to the south have only minor quartz evident. during december 2006 integra undertook a rab programme in the vicinity of the historic workings and returned a peak au assay in ler004 of 19.35g t.
a077032_c170_2005_2008a_15404804_48,a077032_c170_2005_2008a_15404804.json,48,Three holes were planned to test the down dip and down plunge components of the LER004 intersection and the forth hole was drilled to test beneath the line of historic workings.,1,['drill'],"during december 2006 integra undertook a rab programme in the vicinity of the historic workings and returned a peak au assay in ler004 of 19.35g t. it was considered that this mineralization may represent a different mineralized lode system as it occurs in weathered volcani clastic material offset from the line of workings which are in a north trending quartz filled shear. three holes were planned to test the down dip and down plunge components of the ler004 intersection and the forth hole was drilled to test beneath the line of historic workings. the drill hole locations are presented in figure 5 and the drill hole data, including the collar locations, surveys, lithology and assays are included in the digital appendix."
a077032_c170_2005_2008a_15404804_49,a077032_c170_2005_2008a_15404804.json,49,"The drill hole locations are presented in Figure 5 and the drill hole data, including the collar locations, surveys, lithology and assays are included in the digital appendix.",2,"['drill', 'drill']","it was considered that this mineralization may represent a different mineralized lode system as it occurs in weathered volcani clastic material offset from the line of workings which are in a north trending quartz filled shear. three holes were planned to test the down dip and down plunge components of the ler004 intersection and the forth hole was drilled to test beneath the line of historic workings. the drill hole locations are presented in figure 5 and the drill hole data, including the collar locations, surveys, lithology and assays are included in the digital appendix. a total of 80, four metre composite samples were submitted to genalysis laboratories for the analysis of au, as, cr, cu and ni."
a077032_c170_2005_2008a_15404804_53,a077032_c170_2005_2008a_15404804.json,53,The drill location planning was heavily influenced by the need to avoid stands of dense vegetation and some steep topography in the local area resulting in less than ideal drilling coverage.,1,['drill'],"gold analysis was by aqua regia digest with solvent extraction and a graphite furnace atomic absorption spectrometry finish. the multi elements were analysed by aqua regia digest and an optical emission spectrometry finish. the drill location planning was heavily influenced by the need to avoid stands of dense vegetation and some steep topography in the local area resulting in less than ideal drilling coverage. from the drilling it was concluded that the host lithology is an ultramafic, which appears to be proximal to a dolerite contact."
a077032_c170_2005_2008a_15404804_56,a077032_c170_2005_2008a_15404804.json,56,DRILL HOLE LOCATION PLAN 5.,1,['drill'],"from the drilling it was concluded that the host lithology is an ultramafic, which appears to be proximal to a dolerite contact. only two significant gold intercepts were returned but did not match the tenor of the previous rab intercept (table 3). drill hole location plan 5. rc drill collars 2006 2007 previous drill hole location."
a077032_c170_2005_2008a_15404804_57,a077032_c170_2005_2008a_15404804.json,57,RC Drill Collars - 2006 - 2007 Previous Drill Hole Locations,2,"['drill', 'drill']",only two significant gold intercepts were returned but did not match the tenor of the previous rab intercept (table 3). drill hole location plan 5. rc drill collars 2006 2007 previous drill hole locations a soil sampling program comprising approximately 1338 samples on a50 metre sample spacing by 200 metre line spacing has been planned for the forthcoming work year.
a077032_c170_2005_2008a_15404804_62,a077032_c170_2005_2008a_15404804.json,62,The soil sampling program has been designed to evaluate the nickel and gold potential of the western half of the Randall Hills Project.,1,['potential'],previous soil sampling in other areas over the tenement was assayed for au only. the samples in the proposed program will be analysed for ni and associated elements. the soil sampling program has been designed to evaluate the nickel and gold potential of the western half of the randall hills project. in particular areas underlain by ultramafic units and the conductors identified by the tem survey conducted in the previous reporting period are being targeted.
a077032_c170_2005_2008a_15404804_83,a077032_c170_2005_2008a_15404804.json,83,At the Transfield Mining Centre the major part of the historical production is from the Transville workings with gold mineralisation in and along quartz veins within the felsic epiclastic metasediments.,1,['mineralisation'],"the tenements are explored by integra mining limited under an option agreement with westex resources limited, the current registered holder. tenement plan 3. at the transfield mining centre the major part of the historical production is from the transville workings with gold mineralisation in and along quartz veins within the felsic epiclastic metasediments. the curtin prospect and older workings to the north of transville show gold mineralisation within variably porphyritic biotite monzogranite in and along north northeast trending pyritic shear zones with quartz veins."
a077032_c170_2005_2008a_15404804_84,a077032_c170_2005_2008a_15404804.json,84,The Curtin prospect and older workings to the north of Transville show gold mineralisation within variably porphyritic biotite monzogranite in and along north northeast trending pyritic shear zones with quartz veins.,1,['mineralisation'],"tenement plan 3. at the transfield mining centre the major part of the historical production is from the transville workings with gold mineralisation in and along quartz veins within the felsic epiclastic metasediments. the curtin prospect and older workings to the north of transville show gold mineralisation within variably porphyritic biotite monzogranite in and along north northeast trending pyritic shear zones with quartz veins. the juglah workings also follow quartz veins of similar strike in felsic volcanics volcanoclastics, but recorded production is very low (walters, 2006)."
a077032_c170_2005_2008a_15404804_94,a077032_c170_2005_2008a_15404804.json,94,"This ultramafic sequence was interpreted to be equivalent to the ultramafics which host Kambalda-style nickel mineralisation elsewhere in the Bulong anticline, such as at Blair and Carnilya Hill.",1,['mineralisation'],"drilling was undertaken to test for ultramafic lithologies identified by gswa mapping and in historic drilling. results received for this drilling were encouraging, with anomalous ni results being recorded and an ultramafic sequence being identified. this ultramafic sequence was interpreted to be equivalent to the ultramafics which host kambalda style nickel mineralisation elsewhere in the bulong anticline, such as at blair and carnilya hill. the anomalous ni values are associated with talc schist and chlorite schist representing metamorphosed and sheared mafic and ultramafic volcanic rocks."
a077032_c170_2005_2008a_15404804_98,a077032_c170_2005_2008a_15404804.json,98,"During the 2006/2007 reporting period exploration conducted by Integra for nickel included a Moving Loop TEM survey (35.1 line km) over the full extent of the interpreted ultramafic sequence at the Randall Hills project, a fixed Loop TEM survey (12.35 line km) at three areas and two petrographic thin section examinations from the previous years drilling.",1,['drill'],"some spinifex textures were noted in the talc chorite rock. the maximum gold value reported from the drilling program was 4m @ 0.25ppm au from 44m in hole rhr007. during the 2006 2007 reporting period exploration conducted by integra for nickel included a moving loop tem survey (35.1 line km) over the full extent of the interpreted ultramafic sequence at the randall hills project, a fixed loop tem survey (12.35 line km) at three areas and two petrographic thin section examinations from the previous years drilling. the result from the moving loop tem surveys identified several em conductors, three of which were considered prospective for further evaluation."
a077032_c170_2005_2008a_15404804_102,a077032_c170_2005_2008a_15404804.json,102,"Best results at Lady Eileen include 4m at 7.37 g/t gold from 6m, including 1m at 19.35g/t gold in drill hole LER004.",1,['drill'],"a fixed loop survey was conducted over each of the three prospective em conductors. exploration for gold comprised rab drilling of 21 holes for a total of 806 metres, mainly near the historic gold workings at lady eileen. best results at lady eileen include 4m at 7.37 g t gold from 6m, including 1m at 19.35g t gold in drill hole ler004. the randall hills tenements are located on the widgiemooltha and kurnalpi 1:250,000 gswa map sheet and on the mount belches and kurnalpi 1:100 000 gswa geology sheet."
a077032_c170_2005_2008a_15404804_106,a077032_c170_2005_2008a_15404804.json,106,"The regional stratigraphy of the Randall Hills Project comprises a sequence of felsic volcanic and volcaniclastic rocks, with minor banded iron formation occurring within the upper portion of the volcaniclastic sequence (Jones and Hall, 2004), overlying an upper komatiitic basalt unit and a lower basaltic unit, that are separated by an intervening komatiite unit.",1,['minor'],"the randall hills tenements are located in the eastern goldfields province of the yilgarn craton. the eastern goldfields province comprises a series of attenuated archaean greenstone belts intruded by, and interstitial to, similarly elongate granitoid plutons and gneisses. the regional stratigraphy of the randall hills project comprises a sequence of felsic volcanic and volcaniclastic rocks, with minor banded iron formation occurring within the upper portion of the volcaniclastic sequence (jones and hall, 2004), overlying an upper komatiitic basalt unit and a lower basaltic unit, that are separated by an intervening komatiite unit. the komatiite unit is interpreted as a regional marker that extends across the eastern goldfields."
a077032_c170_2005_2008a_15404804_111,a077032_c170_2005_2008a_15404804.json,111,"Belches Formation is a thick sequence of deep water submarine fan, flysh facies and turbidites, comprised of graded feldspathic sandstone and laminated siltstone and minor BIF.",1,['minor'],"the tenements are located predominantly within the archaean gindalbie terrane. the gindalbie terrane is bounded on its eastern margin by the shallow west dipping, deep crustal randall shear and mount belches formation (figure 4). belches formation is a thick sequence of deep water submarine fan, flysh facies and turbidites, comprised of graded feldspathic sandstone and laminated siltstone and minor bif. belches formation contains the randalls gold camp, a series of deposits that occur within folded quartz magnetite amphibole bif units."
a077032_c170_2005_2008a_15404804_112,a077032_c170_2005_2008a_15404804.json,112,"Belches Formation contains the Randalls gold camp, a series of deposits that occur within folded quartz-magnetite-amphibole BIF units.",1,['contain'],"the gindalbie terrane is bounded on its eastern margin by the shallow west dipping, deep crustal randall shear and mount belches formation (figure 4). belches formation is a thick sequence of deep water submarine fan, flysh facies and turbidites, comprised of graded feldspathic sandstone and laminated siltstone and minor bif. belches formation contains the randalls gold camp, a series of deposits that occur within folded quartz magnetite amphibole bif units. economic mineralisation is localised at anticlinal fold closures within the bif (newton et."
a077032_c170_2005_2008a_15404804_113,a077032_c170_2005_2008a_15404804.json,113,Economic mineralisation is localised at anticlinal fold closures within the BIF (Newton et.,1,['mineralisation'],"belches formation is a thick sequence of deep water submarine fan, flysh facies and turbidites, comprised of graded feldspathic sandstone and laminated siltstone and minor bif. belches formation contains the randalls gold camp, a series of deposits that occur within folded quartz magnetite amphibole bif units. economic mineralisation is localised at anticlinal fold closures within the bif (newton et. this report details exploration carried out on randall hills project tenements e25 212, e25 300 and p25 1808 during the reporting period 20th december 2006 to 19th december 2007."
a077032_c170_2005_2008a_15404804_119,a077032_c170_2005_2008a_15404804.json,119,The project area is considered prospective for highgrade gold mineralisation and Kambalda-style nickel sulphide mineralisation.,2,"['mineralisation', 'mineralisation']","the project lies predominately within the juglah domain which is located in the southeast of the gindalbie terrane. the juglah domain lies on the eastern limb of the upright, regional bulong anticline. the project area is considered prospective for highgrade gold mineralisation and kambalda style nickel sulphide mineralisation. work carried out by integra mining limited during the work period included an rc drilling program and planning of regional soil sampling."
a073867_lnl 001 doir an rep t&c _16188435_2,a073867_lnl 001 doir an rep t&c _16188435.json,2,Groom (1896) reported 17 small diamonds which were followed up with a further 25 small diamonds in 1900 recovered from 230 tonnes of conglomerate.,1,['follow up'],the lionel project is focussed on the search for host rock of the nullagine alluvial diamonds which were located there in 1895 by gold prospectors working tertiary fluviatile conglomerates and the detritus of the precambrian conglomerates immediately north of the township. the diamonds were recovered from the stamper boxes after the conglomerates were crushed to release the gold. groom (1896) reported 17 small diamonds which were followed up with a further 25 small diamonds in 1900 recovered from 230 tonnes of conglomerate. the largest diamond reported was a 3.5 carat stone said to have been found on grants flats about 1.6 km north of nullagine (figure 1).
