event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words_in_sentence,trigger_words_in_event,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label,reviewed,Near Miss Event,Key trigger phrase,Key trigger  phrase
a079157_c276-1996_2008_a_01_reportbody_11700474_101,a079157_c276-1996_2008_a_01_reportbody_11700474.json,101,mineralisation at salt creek occurs towards the top of a sequence of tuffaceous siltstones and is overlain by basaltic andesite flows and tuffs.,1,['mineralisation'],['mineralisation'],"the indicated and inferred global resource estimate for zinc to a vertical extent of approximately 360 metres below surface at a cut off of 2.5% zn is 846kt @ 7.7%zn. the indicated and inferred global resource estimate for copper to a vertical extent of approximately 360 metres vertically below surface at a cut off of 0.4% cu is 1,020kt @ 2.0%cu. mineralisation at salt creek occurs towards the top of a sequence of tuffaceous siltstones and is overlain by basaltic andesite flows and tuffs. the deposit is closely associated with a thick underlying rhyolitic pile containing a welldeveloped coarse pyroclastic unit towards the top.",[],"['tuffaceous siltstones', 'basaltic andesite', 'tuffs']","['zinc', 'copper']",[],['salt creek'],[],0,False,,,
a079157_c276-1996_2008_a_01_reportbody_11700474_105,a079157_c276-1996_2008_a_01_reportbody_11700474.json,105,"there is a weak association of low grade copper mineralisation, (<1% cu) with zinc and lead within the western lens, however high grade copper mineralisation is not associated with significant zinc or lead grades.",3,"['low grade', 'mineralisation', 'mineralisation']","['low grade', 'mineralisation', 'mineralisation']","massive sulphides at salt creek occur as two separate deposits; the western lens and eastern lens which are approximately 200m apart along strike, (figure 1). the western lens dips moderately to the south east with a strike length of approximately 100m, an average horizontal width of 15m and extends to 250m vertically below surface. there is a weak association of low grade copper mineralisation, (<1% cu) with zinc and lead within the western lens, however high grade copper mineralisation is not associated with significant zinc or lead grades. the eastern lens consists of a zinc lead horizon and a separate copper horizon.",[],[],"['sulphides', 'copper', 'zinc', 'lead', 'copper', 'zinc', 'lead', 'zinc', 'lead', 'copper']",[],['salt creek'],[],0,False,,,
a079157_c276-1996_2008_a_01_reportbody_11700474_109,a079157_c276-1996_2008_a_01_reportbody_11700474.json,109,"copper, zinc, lead, gold and silver grades were estimated by ordinary kriging one metre down hole composites constrained by wireframes that defined the limits of mineralisation.",1,['mineralisation'],['mineralisation'],"the zinc lead horizon dips moderately to the south east with a strike length of approximately 120m, an average horizontal width of 5m and extends to approximately 360m vertically below surface. the copper horizon dips steeply to the south east with a strike length of approximately 120m, an average horizontal width of 5m and also extends to approximately 360m vertically below surface. copper, zinc, lead, gold and silver grades were estimated by ordinary kriging one metre down hole composites constrained by wireframes that defined the limits of mineralisation. ore boundaries were generally based on the presence of visually logged sulphide minerals.",[],[],"['zinc', 'lead', 'copper', 'copper', 'zinc', 'lead', 'gold', 'silver', 'sulphide']",[],[],[],0,False,,,
a079157_c276-1996_2008_a_01_reportbody_11700474_113,a079157_c276-1996_2008_a_01_reportbody_11700474.json,113,"to overcome potential estimation issues zinc, lead, gold and silver were estimated using a standardised variogram based on zinc for each domain.",1,['potential'],['potential'],"ordinary kriging of multiple variables is valid if all variables are independent. at salt creek this assumption is true for copper, which is poorly correlated with all other economic elements, however zinc, lead, gold and silver are all moderately to well correlated, (? to overcome potential estimation issues zinc, lead, gold and silver were estimated using a standardised variogram based on zinc for each domain. a more robust multivariate estimation technique should be used for future resource estimates, particularly if the mineral resource estimate will be used for mine planning studies, when local estimates rather than global estimates will be important.",[],[],"['copper', 'zinc', 'lead', 'gold', 'silver', 'zinc', 'lead', 'gold', 'silver', 'zinc']",[],['salt creek'],[],0,False,,,
a079157_c276-1996_2008_a_01_reportbody_11700474_121,a079157_c276-1996_2008_a_01_reportbody_11700474.json,121,"the bulk of the new holes have targeted the eastern lens copper lode which was first drilled in february 2007, but have also tested extensions to zinc mineralisation in both the western and eastern lenses.",1,['mineralisation'],['mineralisation'],"the previous mineral resource estimate was completed in september 2006 and was modelled based on total sulphides rather than as separate zinc and copper lodes, (table 4). in excess of 40 additional drill holes have been completed since the september 2006 mineral resource estimate, (figure 2). the bulk of the new holes have targeted the eastern lens copper lode which was first drilled in february 2007, but have also tested extensions to zinc mineralisation in both the western and eastern lenses. the additional drilling has improved the understanding of the distribution of sulphides at salt creek substantially, resulting in modelling of separate copper and zinc lenses for the 2007 estimate rather than a single massive sulphide, (figure 3).","['lodes', 'lode']",[],"['sulphides', 'zinc', 'copper', 'copper', 'zinc', 'sulphides', 'copper', 'zinc', 'sulphide']",[],['salt creek'],[],0,False,,,
a079157_c276-1996_2008_a_01_reportbody_11700474_125,a079157_c276-1996_2008_a_01_reportbody_11700474.json,125,"this programme includes testing of strike extensions of the eastern lens to the east and, pending results of these holes, it is not anticipated that further drilling of either the western or eastern lens would be warranted at this stage.",1,['further drilling'],['further drilling'],"figure 3 also shows that high grade, (>2.5% zn) indicated and inferred extensions to the western lens have not been verified with post september 2006 drilling. the salt creek mineral resource will be finalised in the december quarter following completion of the current drill programme. this programme includes testing of strike extensions of the eastern lens to the east and, pending results of these holes, it is not anticipated that further drilling of either the western or eastern lens would be warranted at this stage. work that is still to be completed and will be finalised in the december quarter includes: 1.",[],[],[],[],['salt creek'],[],0,False,,,
a079157_c276-1996_2008_a_01_reportbody_11700474_130,a079157_c276-1996_2008_a_01_reportbody_11700474.json,130,"analysis of a full ore suite of elements on selected samples, to review potential for additional economic elements (eg indium, germanium) 4. review of the down hole mmr programme (in progress); and, 5.",1,['potential'],['potential'],"qaqc programme including: a. re analysis of selected ore pulps at an alternate laboratory; b. analysis of selected ore coarse reject, ( all half core has not been pulverised; c. selected bulk density test work on ore intervals for comparison with in house measurements; 3. analysis of a full ore suite of elements on selected samples, to review potential for additional economic elements (eg indium, germanium) 4. review of the down hole mmr programme (in progress); and, 5. downhole mmr (magneto metric resistivity) and em (electromagnetic) surveys were performed at the salt creek prospect (m47 323) between september and october 2007 by vortex geophysics pty.",[],[],['indium'],[],['salt creek'],[],0,False,,,
a078049_mp_2008a_15447446_1,a078049_mp_2008a_15447446.json,1,"the nature of the goethite suggests that it is probably mainly the product of alteration of a ferromagnesians silicate rather than a primary iron oxide there are local strips or possible veins of acicular aggregates now goethite in the quartzite, probably ferruginised amphibole.",1,['possible'],['possible'],"the rock is composed of alternating wider quartzite bands with a fine granoblastic regular habit, and narrower bands of goethite networks with microcrystalline quartz. the nature of the goethite suggests that it is probably mainly the product of alteration of a ferromagnesians silicate rather than a primary iron oxide there are local strips or possible veins of acicular aggregates now goethite in the quartzite, probably ferruginised amphibole. figure 1: location plan mooletar project combined reporting area c10 2007.4 figure 2: exploration index map mooletar project combined reporting area c10 2007.7 figure 3 sky anomaly field mapping.10 figure 4 masterton anomaly field mapping .",[],"['quartzite', 'quartzite']","['goethite', 'microcrystalline quartz', 'goethite', 'silicate', 'iron', 'oxide', 'goethite', 'amphibole']",[],[],[],0,False,,,
a078049_mp_2008a_15447446_6,a078049_mp_2008a_15447446.json,6,the target is gold mineralisation.,1,['mineralisation'],['mineralisation'],"the project lies 12km east of the town of mount magnet and straddles the mount magnet to sandstone bitumen road. the project covers banded iron formation (bif) and mafic lithologies from archaean greenstone belts, and surrounding granitoids. the target is gold mineralisation. generally, documented exploration using modern techniques is minimal in the area.",[],"['sandstone', 'banded iron formation', 'bif', 'granitoids']",['gold'],['greenstone belts'],"['mount magnet', 'mount magnet']",['archaean'],0,False,,,
a078049_mp_2008a_15447446_30,a078049_mp_2008a_15447446.json,30,"the anomaly lies on a broad, low rise, with outcrops of bif, mafics and granitoid.",1,['broad'],['broad'],"in 1997, bulk leach extractable gold (bleg) soil sampling was completed over six lines approximately 200m apart in the area of current licence p58 1054. results indicated coherent >3ppb gold anomaly with a strike length of about 1000m. the anomaly lies on a broad, low rise, with outcrops of bif, mafics and granitoid. during 2006, two soil sampling programmes were completed.",[],"['bif', 'granitoid']","['gold', 'gold']",[],[],[],0,False,,,
a078049_mp_2008a_15447446_54,a078049_mp_2008a_15447446.json,54,"two possible reasons would be that the standard reference material, which is very fine grained, preferentially clings to the cotton sample bags, thereby down grading the sample when it is tipped out at the laboratory.",1,['possible'],['possible'],"the objective was to create a diluted standard sample which appears similar to a rab drill sample. the standard mooletar project (c10 2007) annual report 25 january 2007 to 24 january 2008 9 samples all returned gold values below the expected value. two possible reasons would be that the standard reference material, which is very fine grained, preferentially clings to the cotton sample bags, thereby down grading the sample when it is tipped out at the laboratory. alternatively, the aqua regia digest used at the laboratory did not completely extract the gold.",[],[],"['gold', 'gold']",[],[],[],0,False,,,
a078049_mp_2008a_15447446_69,a078049_mp_2008a_15447446.json,69,"mooletar project (c10 2007) annual report 25 january 2007 to 24 january 2008 10 figure 3 sky anomaly field mapping mooletar project (c10 2007) annual report 25 january 2007 to 24 january 2008 11 figure 4 masterton anomaly field mapping mooletar project (c10 2007) annual report 25 january 2007 to 24 january 2008 12 5.0 geology the area east of mt magnet has been generally under explored by systematic, modern techniques, however the geological and structural setting offer plenty of potential for this area.",1,['potential'],['potential'],"another sample from the masterton anomaly was described in the field as silicified bif, but was found to be a silicified, amphibole rich quartzite. a copy of the petrological report is included in appendix 1. mooletar project (c10 2007) annual report 25 january 2007 to 24 january 2008 10 figure 3 sky anomaly field mapping mooletar project (c10 2007) annual report 25 january 2007 to 24 january 2008 11 figure 4 masterton anomaly field mapping mooletar project (c10 2007) annual report 25 january 2007 to 24 january 2008 12 5.0 geology the area east of mt magnet has been generally under explored by systematic, modern techniques, however the geological and structural setting offer plenty of potential for this area. the mooletar project lies in the murchison province, 12km southest of mt magnet townsite, adjacent to the mt magnet to sandstone road.",[],"['bif', 'quartzite', 'sandstone']",['amphibole'],[],['murchison'],[],0,False,,,
a078049_mp_2008a_15447446_75,a078049_mp_2008a_15447446.json,75,"locally, these structures are known as boogardie breaks are of particular relevance as exploration targets, because the adjacent mt magnet gold mineralisation is strongly associated with the intersection of these faults and bif units.",1,['mineralisation'],['mineralisation'],"the rocks are generally deeply weathered and lateritised, typical of the murchison area. aeromagnetic data have been used to interpret underlying geology, and indicate the presence of northeast trending faults disrupting the greenstone units. locally, these structures are known as boogardie breaks are of particular relevance as exploration targets, because the adjacent mt magnet gold mineralisation is strongly associated with the intersection of these faults and bif units. aeromagnetic highs within the project area have been interpreted to indicate that bif units are present within the greenstone unit in the area.",[],"['greenstone', 'bif', 'bif', 'greenstone']",['gold'],[],"['murchison', 'boogardie']",[],0,False,,,
a077909_e80_3574 ar_12003735_11,a077909_e80_3574 ar_12003735.json,11,"2 3.0 geology 3.1 regional geology the mad gap project, in the kimberley region of western australia hosts extensive uranium anomalism in a basal sandstone unit, unconformably overlying lower proterozoic metamorphic rocks.",1,['extensive'],['extensive'],"u3o8 holds a 100% interest in this tenement, with a private group retaining rights to explore and develop diamond deposits on e 80 3574. 2.2 native title the mad gap project is partly covered by the ngarrawanji claim, wc96 75, which was lodged and registered on the 25th june 1996 and is administered by the kimberley land council. 2 3.0 geology 3.1 regional geology the mad gap project, in the kimberley region of western australia hosts extensive uranium anomalism in a basal sandstone unit, unconformably overlying lower proterozoic metamorphic rocks. at the mad gap prospect, the basal brown sandstone unit of the o'donnell formation, unconformably overlies older metamorphic rocks and volcanics of the whitewater volcanics and olympio formation.",['uranium'],"['sandstone', 'metamorphic rocks', 'sandstone', 'metamorphic rocks']",['diamond'],"[""o'donnell formation"", 'whitewater volcanics', 'olympio formation']","['kimberley', 'kimberley', 'western australia']",['proterozoic'],0,False,,,
a077909_e80_3574 ar_12003735_14,a077909_e80_3574 ar_12003735.json,14,the mineralisation appears clearly stratabound and related to the unconformity.,1,['mineralisation'],['mineralisation'],"at the mad gap prospect, the basal brown sandstone unit of the o'donnell formation, unconformably overlies older metamorphic rocks and volcanics of the whitewater volcanics and olympio formation. regionally, strongly uranium anomalous outcrop samples containing secondary uranium minerals on joints and fractures were discovered in the late 1960s over many kilometres at a well defined stratigraphic position. the mineralisation appears clearly stratabound and related to the unconformity. highest radioactivity is observed on the eastern limb of the carola syncline, where a nnwsse reverse fault causes the repetition of a conglomerate unit.","['uranium', 'uranium']","['sandstone', 'metamorphic rocks', 'conglomerate']",[],"[""o'donnell formation"", 'whitewater volcanics', 'olympio formation']",[],[],0,False,,,
a077909_e80_3574 ar_12003735_20,a077909_e80_3574 ar_12003735.json,20,"rock chip sampling in the 1970s on u3o8 e80 3574 returned assays including 4.65% u3o8, 4.42% u3o8 and 1.69% u3o8 from pits on outcropping secondary uranium mineralisation located along joints and cracks and within porous, highly 4 weathered sandstones, exposed for over 20 kilometres around the mad gap anticline.",1,['mineralisation'],"['mineralisation', 'mineralisation']","3 4.0 previous exploration a summary of previous exploration on e80 3574 is provided below. for a more detailed description of the various exploration programmes, please refer to wamex reports a2032, 2101, 3060, 4379 and 6117. rock chip sampling in the 1970s on u3o8 e80 3574 returned assays including 4.65% u3o8, 4.42% u3o8 and 1.69% u3o8 from pits on outcropping secondary uranium mineralisation located along joints and cracks and within porous, highly 4 weathered sandstones, exposed for over 20 kilometres around the mad gap anticline. widely spaced shallow vertical drilling (average 60 metres depth) beneath the outcropping uranium mineralisation returned consistently anomalous radioactivity associated with the brown sandstone unit.","['uranium', 'uranium']","['sandstones', 'sandstone']",[],[],[],[],0,False,,,
a077909_e80_3574 ar_12003735_44,a077909_e80_3574 ar_12003735.json,44,"geology: the mad gap project, in the kimberley region of western australia hosts extensive uranium anomalism in a basal sandstone unit, unconformably overlying lower proterozoic metamorphic rocks.",1,['extensive'],"['extensive', 'mineralisation']","union corporation pty. northwest of halls creek. geology: the mad gap project, in the kimberley region of western australia hosts extensive uranium anomalism in a basal sandstone unit, unconformably overlying lower proterozoic metamorphic rocks. uranium mineralisation is exposed for over 20 kilometres around the mad gap anticline, hosted by the brown sandstone unit of the o'donnell formation, the basal member of a palaeoproterozoic sediment sequence unconformably overlying older rocks of the halls creek orogen.","['uranium', 'uranium']","['sandstone', 'metamorphic rocks', 'sandstone', 'sediment']",[],"[""o'donnell formation""]","['halls creek', 'kimberley', 'western australia', 'halls creek orogen']",['proterozoic'],0,False,,,
a077653_e80_3508_2008a_11787438_39,a077653_e80_3508_2008a_11787438.json,39,there is extensive flooding between january and march when the major rivers are not negotiable.,1,['extensive'],['extensive'],access is by travelling east off the kalumburu road. this may involve crossing river valleys and negotiating steep rocky escarpments. there is extensive flooding between january and march when the major rivers are not negotiable. 1.2 tenement status table 1 shows the current tenement status for e80 3508.,[],[],[],[],[],[],0,False,,,
a077653_e80_3508_2008a_11787438_55,a077653_e80_3508_2008a_11787438.json,55,ferruginous laterite in the northwestern quadrant of e80 3508 covers about 3% of the tenement area and might be worth investigating as a possible source of iron ore. 3.0 historical exploration the project area has been explored for diamonds and aluminium bauxite since the 1980s (table 2).,1,['possible'],['possible'],"in the area of e80 3508, the shallowly dipping (mostly <5) carson volcanics is dissected by east northeasterly and northeasterly trending joints. bauxite overlying the formation accounts for approximately 10% of the tenements surface area. ferruginous laterite in the northwestern quadrant of e80 3508 covers about 3% of the tenement area and might be worth investigating as a possible source of iron ore. 3.0 historical exploration the project area has been explored for diamonds and aluminium bauxite since the 1980s (table 2). wamex date company commodity work completed tenements comments item 2004 2006 cape alumina pty ltd aluminium bauxite data compilation, costeaning, aircore drilling (80 holes, 661 m), mineral resource estimates e80 3258 13885 indicated resource for mt lee ming of 7.2 mt grading 29.9% al2o3 and 10.8 % reactive sio2 was calculated using a 25% al2o3 cutoff.",['iron ore'],"['bauxite', 'laterite', 'bauxite', 'bauxite']","['diamonds', 'aluminium', 'aluminium']",['carson volcanics'],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_0,a076280_cat camp report_feb2007_10604178.json,0,"the nickeliferous mineralisation on lease e63 552 identified in the recent phase of drilling is coincident with silicified goethitic laterite, overlaying green nickeliferous clay, presumably nontronite.",1,['mineralisation'],"['mineralisation', 'mineralisation']","the nickeliferous mineralisation on lease e63 552 identified in the recent phase of drilling is coincident with silicified goethitic laterite, overlaying green nickeliferous clay, presumably nontronite. this mineralisation is typical of laterites of the kalgoorlie district where saprolite developed on cumulate textured komatiites (heron resources, 2004).",[],"['laterite', 'clay', 'laterites', 'saprolite', 'komatiites']",['nontronite'],[],['kalgoorlie'],[],0,False,,,
a076280_cat camp report_feb2007_10604178_5,a076280_cat camp report_feb2007_10604178.json,5,"the granite is presumed to be enriched in magnetite caused by metasomatism, thus giving an anomalous magnetic signature.",1,['enriched'],['enriched'],"the recent aircore program determined that the ultramafic was not as prevalent as previously stated. expansive aeromagnetic anomalies along strike of cat camp south were drill tested and were determined to be granite. the granite is presumed to be enriched in magnetite caused by metasomatism, thus giving an anomalous magnetic signature. it is important to reflect on this result and how it relates in scale and grade to other ni bearing laterites within this district and the world.",[],"['granite', 'granite', 'laterites']",['magnetite'],[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_8,a076280_cat camp report_feb2007_10604178.json,8,"with an average specific gravity of 2.5, and a cut off of 0.4% ni, the laterite prospect has the potential to contain 13.5 million tonnes @ 0.6 ni%.",1,['potential'],"['potential', 'potential']","it is important to reflect on this result and how it relates in scale and grade to other ni bearing laterites within this district and the world. at best, this laterite is rhombohedral in shape with dimensions of 750m x 600m and 12m deep. with an average specific gravity of 2.5, and a cut off of 0.4% ni, the laterite prospect has the potential to contain 13.5 million tonnes @ 0.6 ni%. importantly, this figure reflects the cat camp project australasian resources 26 maximum potential of cat camp south as a ni laterite source and is not given as a resource for financial evaluation.",[],"['laterites', 'laterite', 'laterite', 'laterite']",[],[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_11,a076280_cat camp report_feb2007_10604178.json,11,the placement of cat camp south on this diagram illustrates that the ni grade is poor and that the maximum potential of laterite tonnage is too small to warrant investigation as a potential stand alone prospect.,2,"['potential', 'potential']","['potential', 'potential', 'potential']","importantly, this figure reflects the cat camp project australasian resources 26 maximum potential of cat camp south as a ni laterite source and is not given as a resource for financial evaluation. these rough figures can be used to compare this result with stated resources of other laterite deposits (figure 10). the placement of cat camp south on this diagram illustrates that the ni grade is poor and that the maximum potential of laterite tonnage is too small to warrant investigation as a potential stand alone prospect. however, it may hold some value if viewed as part of a larger package of nilaterite assets, relatively common in this district of the goldfields.",[],"['laterite', 'laterite', 'laterite']",[],[],['goldfields'],[],0,False,,,
a076280_cat camp report_feb2007_10604178_16,a076280_cat camp report_feb2007_10604178.json,16,conversely mafic rocks are enriched in ti.,1,['enriched'],['enriched'],"an important element element relationship that is an effective descriptive of mafic magmas compares the abundance of cr and ti. within layered mafics ultramafic, cr fractionates before ti, so that early fractioning ultramafic rocks tends to be enrich in cr. conversely mafic rocks are enriched in ti. samples of basement mafic rocks were analysed with results indicating that there were distinct differences between samples (figure 4).",[],"['mafic rocks', 'mafic rocks']",[],[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_21,a076280_cat camp report_feb2007_10604178.json,21,the dolerite and mafic lithologies may be suitable hosts for archaean lode gold mineralisation.,1,['mineralisation'],"['mineralisation', 'mineralisation']","the next step in the geochemical analysis is to determine how these groups relate to the abundance of key metals (ni, cu and pge) and whether there is significance in their spatial distribution. cat camp project australasian resources 16 the dolerite and mafic lithologies may be suitable hosts for archaean lode gold mineralisation. ho et al, (1990) suggests that the transcraton deformation zones are first order and thus exploration indicators for au mineralisation.","['pge', 'lode']",['dolerite'],['gold'],[],[],['archaean'],0,False,,,
a076280_cat camp report_feb2007_10604178_28,a076280_cat camp report_feb2007_10604178.json,28,"this medium is often sampled to construct geochemical pathfinders to gold mineralisation (mcqueen, 2006).",1,['mineralisation'],['mineralisation'],"while no large fault or shear traverses through the tenements, smaller faults are apparent (figure 12). calcrete development is widespread in the upper regolith. this medium is often sampled to construct geochemical pathfinders to gold mineralisation (mcqueen, 2006). future exploration for gold may choose to exploit this with shallow 10 12m drill holes, targeting this horizon.",[],"['calcrete', 'regolith']","['gold', 'gold']",[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_32,a076280_cat camp report_feb2007_10604178.json,32,the ultramafic of cat camp south is a suitable rock type to host sulphide ni mineralisation however current investigations suggest that it is blind from surface exploration.,1,['mineralisation'],"['mineralisation', 'mineralisation']",cat camp project australasian resources 29 sequence stratigraphy analysis has shown that there are similar patterns between the stratigraphy hosting the emily ann & maggie hays deposits with that of cat camp south and the rock units to its north. the ultramafic of cat camp south is a suitable rock type to host sulphide ni mineralisation however current investigations suggest that it is blind from surface exploration. the geological model that fits the emily ann and maggie hays mineralisation is komatiites hosting sulphide on the basal contact of this flow.,[],['komatiites'],"['sulphide', 'sulphide']",[],"['maggie hays', 'maggie hays']",[],0,False,,,
a076280_cat camp report_feb2007_10604178_35,a076280_cat camp report_feb2007_10604178.json,35,a drilling for sulphide mineralisation would preferentially occur after the laterite is targeted.,1,['mineralisation'],"['mineralisation', 'mineralisation']","the geological model that fits the emily ann and maggie hays mineralisation is komatiites hosting sulphide on the basal contact of this flow. in applying this to cat camp south, it is imperative that the number of individual komatiites flows is determined and basal contact(s) identified. a drilling for sulphide mineralisation would preferentially occur after the laterite is targeted. this would provide the best means of gaining a picture of the stratigraphy prior to any deep drilling.",[],"['komatiites', 'komatiites', 'laterite']","['sulphide', 'sulphide']",[],['maggie hays'],[],0,False,,,
a076280_cat camp report_feb2007_10604178_42,a076280_cat camp report_feb2007_10604178.json,42,acquiring this information is a necessary step to efficiently test the ultramafic for ni sulphide mineralisation.,1,['mineralisation'],['mineralisation'],"it may prove necessary to drill a further 1 or 2 holes to properly evaluate the dip & dip direction of the stratigraphy. ideally, by the end of the program, we would gain understanding on: the internal and adjacent stratigraphy of cat camp south; the geometry of the ultramafic unit(s); dip & dip direction of the ultramafic unit(s) which of the contacts is the basal contact of the komatiites flow. acquiring this information is a necessary step to efficiently test the ultramafic for ni sulphide mineralisation. cat camp project australasian resources 34 key considerations include: that this occurs subsequent and probably directly following the ni laterite resource program.",[],"['komatiites', 'laterite']",['sulphide'],[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_50,a076280_cat camp report_feb2007_10604178.json,50,these will mask any off hole conductors associated with ni mineralisation.,1,['mineralisation'],['mineralisation'],this will involve the addition cost of lining the drill holes with pvc piping. down hole em will only be conducted if exhalative sediments of pyrrhotite and pyrite are not encountered in the drilling. these will mask any off hole conductors associated with ni mineralisation. cat camp project australasian resources 35.,[],['sediments'],"['pyrrhotite', 'pyrite']",[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_59,a076280_cat camp report_feb2007_10604178.json,59,the sub economic ni mineralisation on lease e15 814 reported from the rc drilling of 2001 is coincident with an altered ultramafic.,1,['mineralisation'],['mineralisation'],the aeromagnetic high was previously interpreted as a banded iron formation. cat camp project australasian resources 4 the sub economic ni mineralisation on lease e15 814 reported from the rc drilling of 2001 is coincident with an altered ultramafic. the ultramafic is inferred by the cr composition and the alteration to a friable green mineral is reported in the rc logging.,[],['banded iron formation'],[],[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_64,a076280_cat camp report_feb2007_10604178.json,64,it was a false perception that the ground was highly prospective for economic ni mineralisation.,1,['mineralisation'],"['mineralisation', 'extensive']","this massive sulphide is poor in cu, ni or zn. it has been presumed that it is composed predominantly of pyrrhotite derived from the surrounding magmatic rocks. it was a false perception that the ground was highly prospective for economic ni mineralisation. the tenements have been held since 1999 by ar (formerly sherlock bay nickel corporation sbnc this also includes central kalgoorlie gold mines ckgm) with a brief history summarised below: 1999 geological interpretation based upon aeromagnetic data by southern geoscience 2000 extensive field mapping of area 2001 completion of moving loop and fixed loop electromagnetic surveys.",[],[],"['sulphide', 'pyrrhotite', 'nickel', 'gold']",[],['kalgoorlie'],[],0,False,,,
a076280_cat camp report_feb2007_10604178_78,a076280_cat camp report_feb2007_10604178.json,78,"the holes do correspond with the broad aeromagnetic high of cat camp south, although the 2nd derivative image implies two bodies (see figure 9).",1,['broad'],"['broad', 'broad']","the ultramafic was intersected by two drill holes. it is difficult to establish if there is geological continuity between these points. the holes do correspond with the broad aeromagnetic high of cat camp south, although the 2nd derivative image implies two bodies (see figure 9). the granites and pegmatites are broad terms given to rocks dominated by quartz and feldspar.",[],"['granites', 'pegmatites']","['quartz', 'feldspar']",[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_83,a076280_cat camp report_feb2007_10604178.json,83,the extensive phanerozoic cover sequence makes it near impossible to extrapolate this structural setting to cat camp despite its approximate along strike proximity.,1,['extensive'],['extensive'],"cat camp project australasian resources 19 the cat camp prospect lies 40 km nnw of maggie hays and emily ann; two ni deposits located on the western limb of a regional antiform (figure 7). the extensive phanerozoic cover sequence makes it near impossible to extrapolate this structural setting to cat camp despite its approximate along strike proximity. between these districts lies voluminous granites, their intrusion causing their own domal consequences on the intruded sequences.",[],['granites'],[],[],['maggie hays'],['phanerozoic'],0,False,,,
a076280_cat camp report_feb2007_10604178_106,a076280_cat camp report_feb2007_10604178.json,106,elevated contents of these elements with a low ni:cr ratio usually indicates an ultramafic with a low potential for massive ni cu sulphides.,1,['potential'],"['potential', 'possible']","the elemental trends of cr, cu and ni for hcc001 & hcc 004 imply that a large portion of these drill holes intersected a fractionated mafic. the variable pyroxene and plagioclase contents logged for these holes support this conclusion. elevated contents of these elements with a low ni:cr ratio usually indicates an ultramafic with a low potential for massive ni cu sulphides. this interval was logged as a pyroxene rich overprinted by siliceous and possible chloritic alteration.",[],[],"['pyroxene', 'plagioclase', 'sulphides', 'pyroxene']",[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_109,a076280_cat camp report_feb2007_10604178.json,109,neither of these contains significant copper or nickel mineralisation.,1,['mineralisation'],"['possible', 'mineralisation']","this interval was logged as a pyroxene rich overprinted by siliceous and possible chloritic alteration. interestingly, separating this ultramafic from overlying semimassive sulphide is quartz vein with stringer sulphides. neither of these contains significant copper or nickel mineralisation. mean assays for these sample intervals were below 228 ppm cu, 122 ppm ni & 237 ppm zn.",[],['quartz vein'],"['pyroxene', 'sulphide', 'sulphides', 'copper', 'nickel']",[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_146,a076280_cat camp report_feb2007_10604178.json,146,"the presence of mafic stratigraphy, possible faults and a regional anticline encourages the presence of focused hydrothermal fluids heartening for gold mineralisation.",2,"['possible', 'mineralisation']","['possible', 'mineralisation']","drill holes ccac002, ccac003 and ccac010 rely on the geochemistry of the regolith to assist in the determination of basement lithology (section 4.1). cat camp project australasian resources 13 cat camp project australasian resources 14 the presence of mafic stratigraphy, possible faults and a regional anticline encourages the presence of focused hydrothermal fluids heartening for gold mineralisation. despite this there is not enough information on the districts geology to confidently develop strategies for gold exploration.",[],['regolith'],"['hydrothermal', 'gold', 'gold']",[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_186,a076280_cat camp report_feb2007_10604178.json,186,an ultramafic bearing ni sulphide should also be enriched in copper and or cobalt.,1,['enriched'],['enriched'],the other geochemical facies (b e) cluster with ni and cu in equivalent concentrations; all less than 1000 ppm. the geochemical signature of the facies a samples best fits a nickel laterite model. an ultramafic bearing ni sulphide should also be enriched in copper and or cobalt. ni has a different mobility than these two metal and thus it enriches in a different manner within the laterite overlying an ultramafic.,[],"['laterite', 'laterite']","['nickel', 'sulphide', 'copper']",[],[],[],0,False,,,
