event_id,filename,sentence_idx,sentence_text,n_trigger_words_in_sentence,trigger_words_in_sentence,n_trigger_words_in_event,trigger_words_in_event,event_text,ROCK,TIMESCALE,event_label,STRAT,MINERAL,LOCATION,ORE_DEPOSIT
a082406_2009 annual report c112 2007 ethel creek_15780795_28,a082406_2009 annual report c112 2007 ethel creek_15780795.json,28,a mineral resource drilling program was carried out in the ethel creek project area and was opportunistically used to investigate the hydrology in the area and access the potential for a remote borefield.,1,potential,1,potential,"calcrete, silcrete and goethite layers are common throughout the cainozoic deposits. the calcrete of the oakover formation contains considerable amounts of magnesia and opaline silica. figure 2: stratigraphy of the hamersley group and marra mamba iron formation page 8 of 17 figure 3: regional geology page 9 of 17 page 10 of 17 a mineral resource drilling program was carried out in the ethel creek project area and was opportunistically used to investigate the hydrology in the area and access the potential for a remote borefield. a total of twenty two (22) piezometers were installed in mineral resource definition holes in the ethel creek project area. groundwater contour levels show discrete flow directions within the project area.","calcrete, silcrete",cainozoic,0,"marra mamba iron formation, hamersley group, oakover formation","silica, opaline, goethite",,
a082406_2009 annual report c112 2007 ethel creek_15780795_59,a082406_2009 annual report c112 2007 ethel creek_15780795.json,59,"there is a broad change in the regional strike of the marra mamba outcrop of the chichester ranges to the east of roy hill, from east south east to south south east then returning to east south east.",1,broad,1,broad,"a total of 26 holes were drilled during the program for a total of 1928m and all have been developed as piezometer holes. tenements, number of holes & total meters drilled. in general bedding in the chichester ranges to the north dips at less than 10 degrees towards the southwest. there is a broad change in the regional strike of the marra mamba outcrop of the chichester ranges to the east of roy hill, from east south east to south south east then returning to east south east. this may be due to rotation of a block between two large north east trending faults. 6.1 cainozoic, tertiary and quaternary geology 7 6.2 structure 10.",,"tertiary, cainozoic, quaternary",0,,,"southwest, roy hill",
a082515_e29_524_  2009p_16811894_10,a082515_e29_524_  2009p_16811894.json,10,"work completed during the reporting period involved a review of the gold, nickel and uranium potential for further exploration and potential mining.",1,potential,1,potential,"e29 524 area surrendered in may 2009, airborne magnetic 9 anomalies, location of ground magnetic surveys and rab drill lines. summary this partial surrender report covers work completed by nickelore limited (nickelore) on 23 blocks in the southern, eastern and northern portions of e29 524 of the davyhurst group c (goongarrie east) project in the period from 02 may 2006 when the tenement was granted to 01 may, 2009 when the blocks were surrendered. the exploration licence is centred approximately 75 km nnw of kalgoorlie. work completed during the reporting period involved a review of the gold, nickel and uranium potential for further exploration and potential mining. multi client airborne data was purchased and interpreted. a linear magnetic anomaly interpreted as a magnetite rich ultramafic unit similar to those hosting nickel sulphide deposits south and adjacent to the tenement was identified within the north western section of e29 524.",,,0,,"nickel, magnetite, gold","goongarrie, kalgoorlie, davyhurst","nickel sulphide deposits, uranium"
a082515_e29_524_  2009p_16811894_18,a082515_e29_524_  2009p_16811894.json,18,previous work: exploration in the goongarrie east project area can be grouped into two broad periods.,1,broad,2,"potential, broad","no other targets thought to be prospective for nickel sulphides were identified in the surrendered areas. a search for significant high caco3 content calcrete deposits was unsuccessful. based on nickelores work, 23 blocks in the northern, eastern and southern areas of the tenement were considered to not warrant further exploration expenditure and were surrendered on 01 may 2009. previous work: exploration in the goongarrie east project area can be grouped into two broad periods. in the 1960s and 70s exploration focussed on nickel and base metals. from the 1980s, exploration focussed on gold and latterly, the nickel sulphide potential.",calcrete,,0,,"nickel, sulphides, sulphide, gold",goongarrie,base metals
a082515_e29_524_  2009p_16811894_22,a082515_e29_524_  2009p_16811894.json,22,kennecott discovered sub economic ni s (pentlandite and pyrrhotite) mineralisation hosted in a dunite intrusion in the southern section of the goongarrie east area (south of e29 524).,1,mineralisation,2,"potential, mineralisation","in the 1960s and 70s exploration focussed on nickel and base metals. from the 1980s, exploration focussed on gold and latterly, the nickel sulphide potential. the principal explorers in the earlier period were kennecott exploration australia pty ltd and western mining corporation. kennecott discovered sub economic ni s (pentlandite and pyrrhotite) mineralisation hosted in a dunite intrusion in the southern section of the goongarrie east area (south of e29 524). further geophysical and drilling activities failed to find more mineralisation. wmcs exploration was conducted on the nw trending ultramafic and mafic sequences that continue under cover into the goongarrie east project area.",dunite,,0,,"pyrrhotite, sulphide, gold, pentlandite, nickel","goongarrie, australia",base metals
a082515_e29_524_  2009p_16811894_40,a082515_e29_524_  2009p_16811894.json,40,"e29 524 was thought to be prospective for gold, nickel and possibly uranium mineralisation.",1,mineralisation,1,mineralisation,"high mgo basalts and ultramafics occur in the west of the project area; sediments and felsic volcanic rocks occur in the eastern section of the project. the tenements are extensively covered by aeolian sands, colluvium, alluvium and local laterites. an extensively developed calcrete hardpan occurs approximately 2m below the surface. e29 524 was thought to be prospective for gold, nickel and possibly uranium mineralisation. the scotia east red dam nickel sulphide deposit is located about 9km to the se and magma metals ltd., mt jewell project, which contains the ringlock, gsp and mt jewell nickel sulphide prospects, is flanked by e24 140 which abuts the south eastern corner of e29 524. there is an historic (wmc) inferred resource of 83,900 tonnes at 2% ni hosted in a serpentinised dunite intrusion for the gsp prospect.","sediments, sands, basalts, dunite, colluvium, felsic volcanic rocks, laterites, calcrete, alluvium, hardpan",,0,,"nickel, sulphide, gold",,"nickel sulphide deposit, uranium"
a082515_e29_524_  2009p_16811894_44,a082515_e29_524_  2009p_16811894.json,44,"oxide nickel mineralisation (if of sufficient grade) could be used as high grade supplementary feed to nickelores proposed canegrass heap leach operation, 50km to the west near the siberia mining centre.",1,mineralisation,3,"low grade, potential, mineralisation","the scotia east red dam nickel sulphide deposit is located about 9km to the se and magma metals ltd., mt jewell project, which contains the ringlock, gsp and mt jewell nickel sulphide prospects, is flanked by e24 140 which abuts the south eastern corner of e29 524. there is an historic (wmc) inferred resource of 83,900 tonnes at 2% ni hosted in a serpentinised dunite intrusion for the gsp prospect. recent drilling by magma has shown that there is potential for a much larger, lower grade resource which includes an oxide nickel component. oxide nickel mineralisation (if of sufficient grade) could be used as high grade supplementary feed to nickelores proposed canegrass heap leach operation, 50km to the west near the siberia mining centre. low grade uranium mineralisation occurs in salt lake beds to the north of goongarrie east and south of lake marmion. airborne radiometrics show several weak moderate u anomalies, possibly indicative of channel u mineralisation in the northern area of the tenement.",dunite,,0,,"nickel, salt, oxide, sulphide","siberia, goongarrie, canegrass","nickel sulphide deposit, uranium"
a082515_e29_524_  2009p_16811894_51,a082515_e29_524_  2009p_16811894.json,51,any proposed gold exploration program would be hindered geochemically by the extensive cover lithologies and geophysically by both the cover and the complexity of the underlying geology.,1,extensive,2,"mineralisation, extensive","nickelore has used previously reported geological datasets and interpretations of the area, obtained as part of the acquisition of data from monarch. exploration activities monarch gold limited was granted e29 524 in may 2006. monarch reviewed all the past exploration activities and made recommendations for a field program to undertake exploration for deeper ni s exploration targets. any proposed gold exploration program would be hindered geochemically by the extensive cover lithologies and geophysically by both the cover and the complexity of the underlying geology. the review recommended a concerted rab drilling program to test for blind gold mineralisation, but monarch undertook no significant on ground activities. in august 2007, monarch sold the tenement as part of the goongarrie east project package to halcyon group limited (now nickelore limited).",,,0,,gold,goongarrie,
a082515_e29_524_  2009p_16811894_57,a082515_e29_524_  2009p_16811894.json,57,"later, the tenement was reviewed for potential for a significant high caco3 grade calcrete deposit.",1,potential,2,"potential, mineralisation","nickelores principal exploration target was a high grade nickel sulphide shoot, however with the acquisition of the canegrass nickel cobalt project centred on the old siberia mining centre, nickelore also began exploration for high grade lateritic nickel mineralisation to supplement the run of mine feed from siberia and for high caco3 calcrete to substitute for limestone as an acid neutralizer at its proposed heap leach facility. 4.1 geological reviews after acquiring the tenement from monarch in august 2007, nickelore undertook: a review of monarchs work a compilation and review of work prior to monarchs purchase of multiclient aeromagnetic data purchase of airborne radiometric data purchase of aerial photography assessment of the aeromagnetic data by geophysical consultants drill target planning application for a pow for drilling site visit to check access and ground truth the proposed drill sites this work was after the first anniversary of the tenement. nickelore was also fined because monarch did not meet the first year expenditure commitment on the tenement. later, the tenement was reviewed for potential for a significant high caco3 grade calcrete deposit. 4.2 geophysical activities in the period from november 2007, resource potentials ltd reviewed the previously acquired multi client airborne magnetic survey data and selected target areas thought to represent ultramafic lithologies for followup by ground magnetic survey. linear magnetic anomalies thought to represent potential ni s hosting ultramafic units were identified in the south western and north western margins of the northern section of e29 524.","calcrete, limestone",,0,,"nickel, sulphide","siberia, canegrass",
a082515_e29_524_  2009p_16811894_72,a082515_e29_524_  2009p_16811894.json,72,a 1m sample bag was collected off the splitter and stored for possible later assay.,1,possible,1,possible,"all holes were drilled at 60 to 240. holes were generally stopped at blade refusal or when it was considered the source of the magnetic anomalism had been intersected. samples were collected at 1m, split using a 3 tier riffle splitter and laid out on a roughly cleared pad in lines of 10 or 15. a 1m sample bag was collected off the splitter and stored for possible later assay. initial sampling of holes was via a 4m composite spear sample. a total of 106 composite samples were submitted to als laboratories in kalgoorlie and perth for analysis of au by aqua regia digest aas finish and ag, cu, mo, ni, pb and zn by aqua regia digest, icpaes finish.",,,0,,,"kalgoorlie, perth",
a082515_e29_524_  2009p_16811894_82,a082515_e29_524_  2009p_16811894.json,82,"with the acquisition of the canegrass nickel cobalt project, centred on the old siberia mining centre, nickelore also explored for high grade lateritic nickel mineralisation to supplement the run of mine feed from siberia and for high caco3 calcrete to substitute for limestone at its proposed heap leach facility.",1,mineralisation,2,"potential, mineralisation","detailed drill logs and assay results are appended. 6 conclusions nickelore purchased e29 524 as part of the goongarrie east project package from monarch gold ltd in august 2007 and has carried out a review of previous work, acquired, and evaluated airborne magnetic and radiometric data and rab drilling programs on two lines of the copperpot airborne magnetic anomaly. nickelores principal exploration target was a high grade nickel sulphide shoot similar to the black swan or scotia deposits. with the acquisition of the canegrass nickel cobalt project, centred on the old siberia mining centre, nickelore also explored for high grade lateritic nickel mineralisation to supplement the run of mine feed from siberia and for high caco3 calcrete to substitute for limestone at its proposed heap leach facility. data compilation and interpretation outlined linear magnetic anomalies in e29 524 which were interpreted as potential ni s hosting, ultramafic units similar to those which occur in elsewhere in the goongarrie east area at ringlock and gsp prospects. ground geophysical surveys of anomalies in the north and south of e29 524 over areas thought to be slivers of ultramafic produced ultramafic type signatures.","calcrete, limestone",,0,,"nickel, sulphide, gold","goongarrie, canegrass, siberia",
a082630_epithermal report extract_15852299_0,a082630_epithermal report extract_15852299.json,0,"gold mineralisation reviewed in this inspection is of an intrusion related low sulphidation epithermal quartz sulphide au + cu style, which commonly display modest au grades and low ag:au ratios.",1,mineralisation,1,mineralisation,"gold mineralisation reviewed in this inspection is of an intrusion related low sulphidation epithermal quartz sulphide au + cu style, which commonly display modest au grades and low ag:au ratios. the local anomalous te and hg suggests some evolution to a component of epithermal quartz au ag style low sulphidation epithermal mineralisation, with which higher hypogene au grades might be expected. examples of quartz sulphide au mineralisation include nolans and paulsens in australia; round mountain in nevada or emperor, fiji.",,,0,,"sulphide, quartz, gold","australia, paulsens",
a082630_epithermal report extract_15852299_4,a082630_epithermal report extract_15852299.json,4,this mineralisation is distinct from the chalcedony ginguro au ag style low sulphidation epithermal au deposits which commonly display elevated au ag and high ag:au ratios.,1,mineralisation,1,mineralisation,"the local anomalous te and hg suggests some evolution to a component of epithermal quartz au ag style low sulphidation epithermal mineralisation, with which higher hypogene au grades might be expected. examples of quartz sulphide au mineralisation include nolans and paulsens in australia; round mountain in nevada or emperor, fiji. the latter two examples contain overprints of bonanza au grade epithermal quartz au ag mineralisation. this mineralisation is distinct from the chalcedony ginguro au ag style low sulphidation epithermal au deposits which commonly display elevated au ag and high ag:au ratios. gold mineralisation of this tyle occurs within the sulphidic ginguro bands, while the chalcedony, adularia and quartz pseudomorphing platy calcite vein portions are expected to be barren. examples of that style of mineralisation include pajingo vera nancy, australia; hishikari, japan; waihi, new zealand.",calcite vein,,0,,"adularia, gold, quartz, sulphide, chalcedony","australia, paulsens",
a082630_epithermal report extract_15852299_9,a082630_epithermal report extract_15852299.json,9,"rather, hypogene au grades in quartz sulphide mineralisation are commonly governed by sulphide content and are typically modest.",1,mineralisation,1,mineralisation,"examples of that style of mineralisation include pajingo vera nancy, australia; hishikari, japan; waihi, new zealand. this latter style of mineralisation was not definately recognised in this inspection of kimberley properties, although some banded chalcedony veins such as at goanna springs may have contained now weathered out sulphide material. some of this was sampled. rather, hypogene au grades in quartz sulphide mineralisation are commonly governed by sulphide content and are typically modest. supergene au enrichment, apparent in the kimberley quartz sulphide veins as recognised in many pacific rim low sulphidation epithermal quartz sulphide au + cu veins, accounts for elevated au grades at the surface and oxide sulphide transition zone. therefore, follow up rock chip sampling may not substantiate elevated au grades identified in initial reconnaissance sampling of surficial gossans and drilling at depth has identified only modest au grades rather than elevated surficial au grades.",gossans,,0,,"oxide, chalcedony, quartz, sulphide","kimberley, australia",
a082630_epithermal report extract_15852299_13,a082630_epithermal report extract_15852299.json,13,exploration potential lies mainly in the ability to identify: veins with higher sulphide contents.,1,potential,2,"potential, mineralisation","supergene au enrichment, apparent in the kimberley quartz sulphide veins as recognised in many pacific rim low sulphidation epithermal quartz sulphide au + cu veins, accounts for elevated au grades at the surface and oxide sulphide transition zone. therefore, follow up rock chip sampling may not substantiate elevated au grades identified in initial reconnaissance sampling of surficial gossans and drilling at depth has identified only modest au grades rather than elevated surficial au grades. this is a very common exploration problem associated with this style of mineralisation. exploration potential lies mainly in the ability to identify: veins with higher sulphide contents. ore shoots which may occur in more competent host rocks and within dilational vein portions such as flexures. veins which progress to a significant component of epithermal quartz au ag style mineralisation at an elevated crustal setting (not yet recognised).","gossans, host rocks",,0,,"oxide, quartz, sulphide",kimberley,
a082630_epithermal report extract_15852299_17,a082630_epithermal report extract_15852299.json,17,"banded chalcedony veins with ginguro portions which have not yet been recognised and might provide elevated au ag grades, typical of this style of mineralisation.",1,mineralisation,1,mineralisation,"ore shoots which may occur in more competent host rocks and within dilational vein portions such as flexures. veins which progress to a significant component of epithermal quartz au ag style mineralisation at an elevated crustal setting (not yet recognised). sulphide mineralisation below banded chalcedony veins, which are speculated to pass downwards to more sulphide rich vein styles in the interpreted vertical model of vein zonation. banded chalcedony veins with ginguro portions which have not yet been recognised and might provide elevated au ag grades, typical of this style of mineralisation. gonna springs sheeted quartz veins with intervening silicified wall rock. goanna springs vein comprising entirely quartz pseudorphing platy calcite.","quartz veins, host rocks",,0,,"chalcedony, calcite, quartz, sulphide",,
a082630_epithermal report extract_15852299_28,a082630_epithermal report extract_15852299.json,28,"samples were collected of feo and comb quartz (nsx 602041) and banded quartz (nsx 602042; photo 19) as the recessive weathered portions of bands may contain sulphide mineralisation, possibly including ginguro material.",1,mineralisation,1,mineralisation,"copper weed recognised at the surface is indicative of anomalous metals and surficial limonite and haematite stains are well developed. no significant au is recognised in this vein. the second parallel vein 30 metres to the east displays a distinct epithermal character as varying from coarse (up to 3 cm) bands of white chalcedony and floating clast breccias, to veins dominated by coarse grained quartz replacing platy calcite textures (photo 18). samples were collected of feo and comb quartz (nsx 602041) and banded quartz (nsx 602042; photo 19) as the recessive weathered portions of bands may contain sulphide mineralisation, possibly including ginguro material. elsewhere this vein contained feo stained comb quartz at a vein margin which was also sampled (nsx 602043). these samples may test the interpretation that au is associated with sulphide portions of banded veins.",breccias,,0,,"quartz, sulphide, copper, chalcedony, calcite",,limonite
a082630_epithermal report extract_15852299_32,a082630_epithermal report extract_15852299.json,32,"however, no ginguro material was discerned in this inspection, although any elevated ag:au ratio in the awaited assay data might indicate this style of mineralisation could be present.",1,mineralisation,2,"enriched, mineralisation","elsewhere this vein contained feo stained comb quartz at a vein margin which was also sampled (nsx 602043). these samples may test the interpretation that au is associated with sulphide portions of banded veins. of particular interest is the possibility that ginguro material may occur in recessive weathered out vein portions (photo 19). however, no ginguro material was discerned in this inspection, although any elevated ag:au ratio in the awaited assay data might indicate this style of mineralisation could be present. the third parallel (080o mag) vein, although mostly much thinner (30 40 cm), displays good banding varying from chalcedony to fine comb quartz with some bands enriched with crystalline pyrite and chalcopyrite altered to covellite and lesser bornite, at the site of a 0.6 g t rock chip anomaly (photo 20). in this area 15 rock chip samples taken to date are strongly anomalous up to cu (2670 ppm), pb (2830 ppm), ba (2370), mo (52.5 ppm) and hg (170 ppb), without significant bi, te, as, ag or zn, although the latter two may have undergone supergene depletion.",,,0,,"quartz, sulphide, covellite, bornite, pyrite, chalcedony, chalcopyrite",,
a082630_epithermal report extract_15852299_38,a082630_epithermal report extract_15852299.json,38,"small scale splay veins adjacent to, and at variable angles to 030o (mag) trending main vein, display well developed banding with feo stain after possible sulphides.",1,possible,1,possible,"although the weakly banded veins displayed mostly a comb or crystalline quartz character, finer grained chalcedony dominates in the portions of veins with sulphides. these could be of further interest. a fourth vein also contained sulphides, discernible on weathered surfaces as limonite and haematite locally with box work textures from the weathering out of sulphides. small scale splay veins adjacent to, and at variable angles to 030o (mag) trending main vein, display well developed banding with feo stain after possible sulphides. the old bedford (editors note: this prospect relates to nst surrendered tenement e80 3549) vein occurs as a 2 3 m wide ne ewe (060 90 mag) trending quartz fill breccia with numerous silicified clasts of wall rock. some 20 rock chip samples have yielded grades up to 30 ppb au, cu and zn to 1000 ppm and pb to 4000 ppm with locally strongly anomalous hg to 1010 ppb.",breccia,,0,,"crystalline quartz, chalcedony, sulphides, quartz",,limonite
a082630_epithermal report extract_15852299_60,a082630_epithermal report extract_15852299.json,60,continuing exploration should also evaluate factors recognised in other low sulphidation as controls to au mineralisation such as competent host rocks which fracture well and dilational structural sites recognised herein as sulphide hosting vein flexures.,1,mineralisation,1,mineralisation,"this could represent relatively cost effective exploration as many ore unprospected quartz veins are reported by northern star to occur in the region. emphasis should be placed upon quality sampling of banded chalcedony veins such as those at goanna springs which might have contained now weathered out mineralised ginguro material in recessive vein portions. veins will need to be identified with sufficiently high sulphide contents to provide economic au grades, as those examined in this review display low au grades. continuing exploration should also evaluate factors recognised in other low sulphidation as controls to au mineralisation such as competent host rocks which fracture well and dilational structural sites recognised herein as sulphide hosting vein flexures. assays for the current suite of elements should aid in the distinction of (cu, pb, bi rich) quartz sulphide and (te, sb, hg rich) epithermal quartz au ag mineralisation. on the data to hand the kimberley prosects remain as high risk exploration targets but continued vein prospecting could be cost effective and worthwhile.","quartz veins, host rocks",,0,,"chalcedony, quartz, sulphide",kimberley,
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_2,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,2,"exploration by gindalbie during 2008 2009 was mainly directed towards iron ore mineralisation and comprised of compiling and reviewing data, field reconnaissance, regional scale geological mapping, prospect scale geological mapping, collecting and assaying 18 rock chip samples and a new aeromagnetic survey.",1,mineralisation,2,"mineralisation, extensive","monarch gold later had administrators appointed, who have sold the overall minjar project including minjar gold pty. ltd. to golden stallion resources ltd. in 2009. exploration by gindalbie during 2008 2009 was mainly directed towards iron ore mineralisation and comprised of compiling and reviewing data, field reconnaissance, regional scale geological mapping, prospect scale geological mapping, collecting and assaying 18 rock chip samples and a new aeromagnetic survey. the karara iron ore project is located at the southern end of gindalbies extensive tenement package 90km east of the town of morawa and 220 km inland from the port of geraldton on the peronjori (sh50 06) 1:250,000 scale and rothsay (sh50 06 2239) 1:100,000 scale map sheets, within the yalgoo mineral field. access to the project area is from the towns of morawa or perenjori.",,,0,,gold,"rothsay, geraldton, karara, gindalbie, yalgoo, morawa, perenjori",iron ore
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_36,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,36,rock chip samples are collected from any areas encountering possible iron enrichment.,1,possible,2,"possible, broad","if warranted, this would be followed by regional mapping, where a series of gps waypoints and associated notes are taken over a series of traverses across the target outcrops. the waypoints and notes are then used to construct interpreted maps based on air photograph overlays. the main focus of mapping is the bif units and associated hematite goethite enrichment. rock chip samples are collected from any areas encountering possible iron enrichment. general mapping of the other lithologies and the superficial cover is also included around the areas of interest. regional regolith mapping of this series of tenements has identified broad areas of both depositional and erosional regimes with minor representation of residual.","regolith, bif",,0,,"iron, goethite, hematite",,
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_43,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,43,"mapping has delineated numerous thin linearly extensive bif units, generally about 5 m wide (but some also noted to 50 m width), associated with ultramafic and mafic rocks, and sedimentary packages that range from very fine grained siltstones to sandstones.",1,extensive,1,extensive,"the erosional occurrences are associated with topographic highs that are predominately associated with the mafic and ultramafic lithologies, and to a lesser extent the bif units (figure 2). geological mapping and aeromagnetic interpretation indicates that the tenement suite is underlain by folded and faulted rocks of the golconda formation, including mafic and ultramafic volcanic rocks and siliceous banded iron units. a granitic batholith intrudes the stratigraphic sequence in the south eastern portion of the leases, particularly e59 1136 (figure 3). mapping has delineated numerous thin linearly extensive bif units, generally about 5 m wide (but some also noted to 50 m width), associated with ultramafic and mafic rocks, and sedimentary packages that range from very fine grained siltstones to sandstones. many of the banded irons show some surface enrichment to hematite and vitreous goethite. the development of superficial cemented pisolitic gravel deposits and detrital material (canga style deposits) that commonly return assays of.","mafic rocks, bif, ultramafic volcanic rocks, siltstones, sandstones, batholith, gravel",,0,golconda formation,"hematite, irons, goethite, iron",,
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_68,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,68,"from this review compilation process, targets for iron mineralisation were identified for exploration.",1,mineralisation,1,mineralisation,"comm parallax correction applied 0.0 s manufacturer aerocommander model shrike 500s registration vh kav ownership fugro airborne surveys pty ltd manufacturer cessna model 210r registration vh mok ownership fugro airborne surveys pty ltd since retaining the iron rights within this project, gindalbie has reviewed and compiled existing data from previous explorers. from this review compilation process, targets for iron mineralisation were identified for exploration. system: fasdas 2016 aircraft: vh kav 14842.3 hrs progressive m r hrs at the start of job, prior to mobilisation cm5701 windanning 22292.775 kms 14942.3 hrs the hours the periodic inspection is actally due at start of the job windanning, wa client: gindalbie metals 15656.011 kms 29.771 % pilot on production fas engine hours to job prod. fas comments initials board inc. reflights scrub start end hours periodic hrs scrubs stdby activity weather, data delivery oper on inspectio to to to days contribution aircraft movement, etc initials exc.",,,0,,iron,gindalbie,
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_145,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,145,this was done to artificially create the worst possible attitudes and rates of attitudinal change likely to be encountered while on line and compensate for any magnetic noise created by the aircrafts motion within the earths magnetic field.,1,possible,1,possible,"the compensation file produced also removed the majority of the heading error. aircraft compensation tests were flown on the 4 survey line headings and also at + 7 and 15o to the line headings (to accommodate for cross wind flying conditions). the data for each heading consists of a series of aircraft manoeuvres with large angular excursions: specifically pitches, rolls and yaws. this was done to artificially create the worst possible attitudes and rates of attitudinal change likely to be encountered while on line and compensate for any magnetic noise created by the aircrafts motion within the earths magnetic field. the data was processed to obtain the real time compensation terms. these coefficients were applied in real time or later during post processing if required.",,,0,,,,
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_390,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,390,conclusions: future exploration programs targeting both magnetite and hematite iron ore mineralisation over the banded iron (bif) units of windanning formation.,1,mineralisation,1,mineralisation,"the geology consists of a succession of abundant jaspilitic bif and grey white chert units interlayered with felsic volcanic, volcanoclasitic, and volcanogenic rocks, and minor basalt of the windanning formation of the luke creek group. work done: exploration from april 2008 to march 2009 comprised compiling and reviewing existing data, aerial photography, geological mapping, collecting 99 rock chip samples. results: results from the rock chip sampling provided a number of locations with significant fe values with the highest being 56.95% fe in e59 1189. conclusions: future exploration programs targeting both magnetite and hematite iron ore mineralisation over the banded iron (bif) units of windanning formation. further exploration within the jv will continue on similar lines as previous work along with the drilling of outlined targets. 6 local geology .7.","basalt, bif, chert",,0,,"hematite, iron, magnetite",grey,iron ore
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_398,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,398,this required extensive processing of the data and incorporating older survey data to produce the seamless images.,1,extensive,1,extensive,"all rock chip samples were sent to ultra trace analytical laboratory in perth for analysis by xrf for fe(total), sio2, al2o3, k2o, tio2, p, s, cu, ca, mgo, mno, pb, v2o5 descriptions of the rock chip samples, along with locations and assay results are summarised in table 3, and contained in the following digital files karara_wasg3_surf2009a.txt. the survey was flown at a height of 50m on nominal 50m line spacing. a number of images, including first and second vertical derivatives and total magnetic intensity, have been produced to enhance various structures and lithologies. this required extensive processing of the data and incorporating older survey data to produce the seamless images. details of the survey are provided below (figure 6). between the 7th of october 2008 and the 19th of november 2008, fugro airborne surveys pty.",,,0,,,perth,
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_573,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,573,"the tenement suite covers significant exposures of the golconda formation bif units, and these units both have potential to host magnetite and or enriched hematite iron ore deposits.",2,"enriched, potential",2,"enriched, potential","raw initial products raw initial grids were produced in geo referenced tiff format gda94 mga50 raw total magnetic intensity (nt) raw total count (cps) raw potassium count (cps) raw uranium count (cps) raw thorium count (cps) the diurnally corrected magnetic data was corrected for system parallax using the calculated value. the raw window data were corrected for system parallax using the calculated value. the tenement suite covers significant exposures of the golconda formation bif units, and these units both have potential to host magnetite and or enriched hematite iron ore deposits. the golconda formation is comprised of multiple, relatively thin, shaley bif horizons, ultamafics, mafics and siltstones. the bifs are occasionally structurally or stratigraphically thickened and provide significant exploration targets for iron ore. june 2009 gindalbie metals ltd 30 june 2009 tenement annual report 2009 p a g e | 8.","bifs, siltstones, bif",,0,golconda formation,"hematite, magnetite",gindalbie,"iron ore deposits, uranium, iron ore"
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_588,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,588,gindalbie will continue conduct exploration programs targeting both magnetite and hematite iron ore mineralisation over the banded iron (bif) units of the golconda and windaning formations.,1,mineralisation,2,"potential, mineralisation","gindalbie metals ltd has a substantial ground holding in the mid west region of western australia and is actively exploring for iron ore. this includes the tenements within the minjar project with minjar gold (now owned by golden stallion resources ltd.). current work over the minjar project has consisted of field reconnaissance, geological prospect scale mapping, prospecting, surface sampling and target generation. gindalbie will continue conduct exploration programs targeting both magnetite and hematite iron ore mineralisation over the banded iron (bif) units of the golconda and windaning formations. phase 1 planning comprises 14 holes for 790 m. depending on the outcome of that drilling, phase 2 may be in the order of 18 holes for 1,510 m. exploration for a new concept for an iron mineralisation target in the mid west will also be undertaken during the following reporting period. buried or partially exposed channel iron deposits (cids) have potential to occur in areas surrounding the presentday bif ridges.",bif,,0,windaning formations,"hematite, iron, magnetite, gold","western australia, mid west, gindalbie","cids, channel iron deposits, iron ore"
a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553_705,a082654_annual report 2009_e59 1070 1136 1139 1203 1210 m59 379 380_8272553.json,705,"this activity during the 2008 2009 reporting period included detailed geological mapping, flying of an extensive aeromagnetic survey and the collection and assaying of 18 rock chip samples.",1,extensive,1,extensive,"exploration during 2008 2009 for iron ore comprised: field reconnaissance, prospect scale geological mapping collecting 18 rock chip samples, assaying of samples, aeromagnetic survey. the development of the karara magnetite and mungada ridge hematite resources outside the reporting area has taken precedence for gindalbie metals in 2008. however, gindalbie has been actively exploring and developing areas away from the karara project area in preparation for a major exploration push in 2010 2011. this activity during the 2008 2009 reporting period included detailed geological mapping, flying of an extensive aeromagnetic survey and the collection and assaying of 18 rock chip samples. table 2 summaries the exploration activities conducted in the tenements being reported. the radar altimeter data was converted to effective height at standard temperature and pressure using the expression.",,,0,,"hematite, magnetite","karara, gindalbie",iron ore
